"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.088815895E2,2.437332153E0,3.814626312E1,-2.561445618E1
1.088915955E2,2.145851135E0,3.830148315E1,-2.514924622E1
1.089016025E2,1.530601501E0,3.832727051E1,-2.527770996E1
1.089116095E2,1.968162537E0,3.816636658E1,-2.511299133E1
1.089216165E2,2.468490601E0,3.844445038E1,-2.476385498E1
1.089316235E2,3.546928406E0,3.905629730E1,-2.353067017E1
1.089416305E2,4.015090942E0,3.913446045E1,-2.285470581E1
1.089516375E2,4.154403687E0,3.970978546E1,-2.201797485E1
1.089616445E2,4.410789490E0,4.038868713E1,-2.093038940E1
1.089716515E2,4.571052551E0,4.060897064E1,-1.981378937E1
1.089816585E2,4.522659302E0,4.143283844E1,-1.837174988E1
1.089916655E2,4.197067261E0,4.211231995E1,-1.699109650E1
1.090016725E2,4.141624451E0,4.275534058E1,-1.564268494E1
1.090116795E2,4.135612488E0,4.326728821E1,-1.368479156E1
1.090216857E2,4.427284241E0,4.376576996E1,-1.242726135E1
1.090316927E2,3.979621887E0,4.401786041E1,-1.175923157E1
1.090416997E2,3.828422546E0,4.445045471E1,-1.047505188E1
1.090517067E2,3.978706360E0,4.427399445E1,-9.992958069E0
1.090617137E2,3.791160583E0,4.416402435E1,-9.669181824E0
1.090717207E2,4.250808716E0,4.437859344E1,-9.350509644E0
1.090817277E2,4.502937317E0,4.446652985E1,-8.909492493E0
1.090917337E2,4.838500977E0,4.467486572E1,-7.761329651E0
1.091017407E2,5.404113770E0,4.448103333E1,-6.104560852E0
1.091117477E2,5.887100220E0,4.463862610E1,-4.930587769E0
1.091217547E2,6.135787964E0,4.474900055E1,-3.508689880E0
1.091317617E2,6.852050781E0,4.477928925E1,-2.185325623E0
1.091417687E2,7.006992340E0,4.477542877E1,-1.062423706E0
1.091517757E2,7.404125214E0,4.478801727E1,-2.629852295E-2
1.091617827E2,7.327529907E0,4.458365631E1,1.222831726E0
1.091717897E2,7.590049744E0,4.457958984E1,1.924911499E0
1.091817967E2,7.372924805E0,4.423800659E1,2.581680298E0
1.091918037E2,7.540092468E0,4.439676666E1,3.333091736E0
1.092018107E2,7.381389618E0,4.436272430E1,4.141044617E0
1.092118177E2,7.844589233E0,4.433603668E1,4.769866943E0
1.092218247E2,7.996791840E0,4.440945435E1,5.176628113E0
1.092318317E2,8.298206329E0,4.410298920E1,6.023376465E0
1.092418387E2,8.289447784E0,4.393924713E1,7.334266663E0
1.092518457E2,8.769519806E0,4.349297333E1,8.008071899E0
1.092618527E2,8.979530334E0,4.339483643E1,8.564537048E0
1.092718597E2,8.980072021E0,4.338142395E1,8.755584717E0
1.092818667E2,8.859340668E0,4.320184326E1,8.650901794E0
1.092918737E2,8.799274445E0,4.319013214E1,8.989379883E0
1.093018797E2,8.468078613E0,4.305209351E1,8.880943298E0
1.093118867E2,8.095451355E0,4.312539673E1,9.585151672E0
1.093218937E2,7.680027008E0,4.319229889E1,1.019852448E1
1.093319007E2,7.268459320E0,4.322721100E1,1.063711548E1
1.093419077E2,7.285053253E0,4.307549286E1,1.101723480E1
1.093519147E2,7.176895142E0,4.304341888E1,1.151115417E1
1.093619217E2,6.916133881E0,4.273265839E1,1.209967804E1
1.093719287E2,7.066036224E0,4.266410828E1,1.205101776E1
1.093819357E2,7.352867126E0,4.266286469E1,1.218356323E1
1.093919427E2,7.525726318E0,4.245196533E1,1.252268219E1
1.094019497E2,7.821529388E0,4.250018311E1,1.242049408E1
1.094119567E2,7.653598785E0,4.229898071E1,1.244309235E1
1.094219637E2,7.791717529E0,4.234611511E1,1.245604706E1
1.094319707E2,7.747844696E0,4.237279510E1,1.263661194E1
1.094419777E2,7.470386505E0,4.285848236E1,1.172451782E1
1.094519847E2,7.239128113E0,4.308969116E1,1.085321045E1
1.094619917E2,7.048442841E0,4.332788849E1,9.583831787E0
1.094719987E2,7.216552734E0,4.375591278E1,8.587669373E0
1.094820057E2,6.762077332E0,4.389329529E1,6.822158813E0
1.094920127E2,6.805126190E0,4.427420807E1,5.226799011E0
1.095020197E2,6.813030243E0,4.437142944E1,3.759811401E0
1.095120257E2,6.929538727E0,4.450269318E1,2.417167664E0
1.095220327E2,7.090709686E0,4.427049255E1,2.549591064E-1
1.095320397E2,7.259330750E0,4.455625153E1,-8.567047119E-1
1.095420467E2,7.107383728E0,4.429656219E1,-2.328018188E0
1.095520537E2,7.371227264E0,4.435723877E1,-3.668754578E0
1.095620607E2,7.620136261E0,4.411114502E1,-5.128639221E0
1.095720677E2,7.967533112E0,4.391123962E1,-5.854286194E0
1.095820747E2,7.989547729E0,4.349553680E1,-6.906646729E0
1.095920817E2,8.010082245E0,4.343040466E1,-7.932106018E0
1.096020887E2,8.023731232E0,4.311698151E1,-8.801300049E0
1.096120957E2,7.960502625E0,4.314484406E1,-9.853385925E0
1.096221027E2,7.388759613E0,4.276097870E1,-1.107189941E1
1.096321097E2,7.129028320E0,4.274586487E1,-1.204260254E1
1.096421167E2,6.928306580E0,4.245141602E1,-1.304289246E1
1.096521237E2,6.925048828E0,4.189072418E1,-1.370875549E1
1.096621307E2,6.639289856E0,4.143930054E1,-1.501100922E1
1.096721377E2,6.952407837E0,4.152043915E1,-1.597089386E1
1.096821447E2,6.912773132E0,4.078855133E1,-1.638846588E1
1.096921517E2,7.200164795E0,4.071338654E1,-1.756219482E1
1.097021587E2,7.321746826E0,4.017269135E1,-1.795065308E1
1.097121657E2,7.596622467E0,4.008460236E1,-1.839281464E1
1.097221717E2,7.720703125E0,3.971906281E1,-1.854125214E1
1.097321787E2,7.602317810E0,3.940052032E1,-1.950743103E1
1.097421857E2,7.439094543E0,3.903674316E1,-1.991342926E1
1.097521927E2,7.401580811E0,3.915431213E1,-2.033674622E1
1.097621997E2,7.117000580E0,3.873445892E1,-2.064529419E1
1.097722067E2,7.005996704E0,3.905010986E1,-2.073928833E1
1.097822137E2,6.322784424E0,3.882737732E1,-2.126428223E1
1.097922207E2,6.145446777E0,3.884821320E1,-2.157499695E1
1.098022277E2,5.732803345E0,3.876300049E1,-2.148197937E1
1.098122347E2,5.382217407E0,3.913299561E1,-2.130498505E1
1.098222417E2,4.972946167E0,3.930396271E1,-2.139566040E1
1.098322487E2,4.622055054E0,3.953330231E1,-2.105635834E1
1.098422557E2,3.830810547E0,3.975064850E1,-2.004076385E1
1.098522627E2,3.478126526E0,4.000805664E1,-1.974285126E1
1.098622697E2,2.676994324E0,3.997048187E1,-1.916357422E1
1.098722767E2,2.550476074E0,4.052126312E1,-1.884529877E1
1.098822837E2,2.151466370E0,3.995878601E1,-1.912283325E1
1.098922907E2,2.407081604E0,3.973141479E1,-1.975025177E1
1.099022977E2,2.199630737E0,3.917646027E1,-2.094035339E1
1.099123047E2,2.041282654E0,3.914676666E1,-2.170256042E1
1.099223107E2,1.505203247E0,3.870968628E1,-2.214222717E1
1.099323177E2,1.401512146E0,3.843946838E1,-2.287071228E1
1.099423247E2,1.196907043E0,3.814750671E1,-2.334262085E1
1.099523317E2,1.421829224E0,3.814319611E1,-2.325891113E1
1.099623387E2,1.525718689E0,3.828288269E1,-2.373410034E1
1.099723457E2,1.607299805E0,3.819644165E1,-2.361273193E1
1.099823527E2,1.410552979E0,3.825122833E1,-2.332328796E1
1.099923597E2,1.684608459E0,3.875466919E1,-2.275662231E1
1.100023667E2,1.898612976E0,3.898437500E1,-2.172919464E1
1.100123737E2,2.588050842E0,3.960588074E1,-2.099533844E1
1.100223810E2,3.381767273E0,3.979529572E1,-1.995466614E1
1.100323880E2,3.771286011E0,3.975479126E1,-1.961406708E1
1.100423950E2,3.548568726E0,4.002313995E1,-1.952482605E1
1.100524020E2,3.416526794E0,4.025708771E1,-1.879013824E1
1.100624090E2,3.409477234E0,4.039704895E1,-1.872289276E1
1.100724160E2,3.483505249E0,4.068508911E1,-1.827983093E1
1.100824230E2,3.649337769E0,4.130956268E1,-1.660704803E1
1.100924300E2,3.627655029E0,4.175566101E1,-1.530640411E1
1.101024370E2,3.627655029E0,4.175566101E1,-1.530640411E1
1.101124440E2,3.435142517E0,4.264759064E1,-1.300012207E1
1.101224500E2,3.424079895E0,4.299140930E1,-1.210050964E1
1.101324570E2,3.560043335E0,4.325170898E1,-1.122889709E1
1.101424640E2,3.723762512E0,4.336927795E1,-1.036926270E1
1.101524710E2,3.595230103E0,4.352156830E1,-9.644241333E0
1.101624780E2,3.441093445E0,4.374375916E1,-8.939666748E0
1.101724850E2,3.270774841E0,4.385931396E1,-8.404663086E0
1.101824920E2,3.512725830E0,4.401445007E1,-7.584259033E0
1.101924990E2,3.588668823E0,4.401967621E1,-6.553932190E0
1.102025060E2,3.925048828E0,4.415065002E1,-5.904525757E0
1.102125130E2,4.527305603E0,4.386051178E1,-4.688659668E0
1.102225200E2,4.955505371E0,4.403855896E1,-3.451385498E0
1.102325270E2,5.892272949E0,4.401258850E1,-2.188949585E0
1.102425340E2,6.420509338E0,4.384186554E1,-7.986221313E-1
1.102525410E2,6.692050934E0,4.394985962E1,4.175262451E-1
1.102625480E2,6.899745941E0,4.383854675E1,1.734344482E0
1.102725550E2,7.145236969E0,4.368418121E1,2.835952759E0
1.102825620E2,7.097442627E0,4.397433472E1,4.056526184E0
1.102925690E2,7.085533142E0,4.395251465E1,4.875984192E0
1.103025760E2,6.961116791E0,4.370458984E1,5.452888489E0
1.103125820E2,6.672183990E0,4.361868286E1,6.158081055E0
1.103225890E2,6.760643005E0,4.363393402E1,6.173873901E0
1.103325960E2,6.661693573E0,4.328336334E1,6.281044006E0
1.103426030E2,6.406448364E0,4.331989288E1,6.704589844E0
1.103526100E2,6.371353149E0,4.341901398E1,6.981285095E0
1.103626170E2,6.470001221E0,4.328812408E1,7.567489624E0
1.103726240E2,6.458190918E0,4.315634918E1,8.124229431E0
1.103826310E2,6.611026764E0,4.300619507E1,8.963066101E0
1.103926380E2,6.840370178E0,4.272959137E1,9.702545166E0
1.104026450E2,7.056118011E0,4.248828888E1,1.015883636E1
1.104126520E2,7.120296478E0,4.243136597E1,1.053173065E1
1.104226590E2,6.626548767E0,4.252425385E1,1.077964783E1
1.104326660E2,6.520591736E0,4.273442841E1,1.079548645E1
1.104426730E2,6.135208130E0,4.270306396E1,1.085809326E1
1.104526800E2,5.819419861E0,4.244847107E1,1.111757660E1
1.104626870E2,5.673263550E0,4.227975464E1,1.095761108E1
1.104726940E2,5.628913879E0,4.250251007E1,1.085440063E1
1.104827010E2,5.469596863E0,4.233106995E1,1.090540314E1
1.104927080E2,5.498199463E0,4.228439331E1,1.115744019E1
1.105027150E2,5.631088257E0,4.231431580E1,1.129417419E1
1.105127210E2,6.189483643E0,4.221858978E1,1.135509491E1
1.105227280E2,6.104690552E0,4.222344208E1,1.068227386E1
1.105327350E2,6.187889099E0,4.273869324E1,9.233573914E0
1.105427420E2,6.166793823E0,4.316819763E1,7.345222473E0
1.105527490E2,5.966278076E0,4.336843109E1,6.409347534E0
1.105627560E2,5.870597839E0,4.341856384E1,5.236717224E0
1.105727630E2,5.848091125E0,4.346074677E1,3.802047729E0
1.105827700E2,5.880126953E0,4.373432159E1,2.610237122E0
1.105927770E2,5.873825073E0,4.383359528E1,1.592292786E0
1.106027840E2,5.808570862E0,4.385511780E1,4.725112915E-1
1.106127910E2,6.195442200E0,4.403859711E1,-1.039306641E0
1.106227980E2,6.359252930E0,4.351687622E1,-2.215484619E0
1.106328050E2,6.376380920E0,4.369879913E1,-3.412147522E0
1.106428120E2,6.770977020E0,4.334169006E1,-5.018951416E0
1.106528190E2,7.053901672E0,4.321522522E1,-5.664230347E0
1.106628260E2,7.365406036E0,4.317665100E1,-6.814750671E0
1.106728330E2,7.195114136E0,4.282205963E1,-7.523727417E0
1.106828400E2,6.630973816E0,4.279704285E1,-8.498985291E0
1.106928470E2,6.386909485E0,4.266135406E1,-9.313072205E0
1.107028540E2,5.845588684E0,4.228370667E1,-1.039528656E1
1.107128600E2,5.558349609E0,4.214910889E1,-1.112026978E1
1.107228670E2,4.798454285E0,4.204571533E1,-1.190991211E1
1.107328740E2,4.708351135E0,4.196525574E1,-1.231843567E1
1.107428810E2,4.271377563E0,4.168012238E1,-1.336271667E1
1.107528880E2,4.782920837E0,4.150647736E1,-1.419637299E1
1.107628950E2,4.453292847E0,4.099986267E1,-1.509227753E1
1.107729020E2,4.960876465E0,4.097584534E1,-1.567835236E1
1.107829090E2,5.118026733E0,4.053041840E1,-1.604092407E1
1.107929160E2,5.431175232E0,4.050060272E1,-1.646617126E1
1.108029230E2,5.289787292E0,4.008709717E1,-1.733300781E1
1.108129300E2,5.502731323E0,4.005481720E1,-1.772692108E1
1.108229370E2,5.338722229E0,3.990195465E1,-1.795838928E1
1.108329440E2,5.221504211E0,4.021379852E1,-1.815860748E1
1.108429510E2,4.942733765E0,3.982489014E1,-1.856347656E1
1.108529580E2,4.499519348E0,3.962629700E1,-1.851063538E1
1.108629650E2,3.891929626E0,3.952072906E1,-1.867098236E1
1.108729720E2,3.872970581E0,3.936771393E1,-1.887709045E1
1.108829790E2,3.824653625E0,3.932771301E1,-1.878776550E1
1.108929860E2,3.417274475E0,3.949052429E1,-1.885314941E1
1.109029930E2,2.838844299E0,3.956114197E1,-1.876339722E1
1.109129990E2,2.450500488E0,3.983584595E1,-1.911187744E1
1.109230060E2,1.608505249E0,3.984145355E1,-1.850653076E1
1.109330130E2,1.223762512E0,4.030257416E1,-1.844141388E1
1.109430200E2,8.811187744E-1,4.040906525E1,-1.765493011E1
1.109530270E2,1.296287537E0,4.066200256E1,-1.757585907E1
1.109630340E2,1.406684875E0,4.037976074E1,-1.827365112E1
1.109730410E2,1.328697205E0,4.013445282E1,-1.845824432E1
1.109830480E2,1.017364502E0,4.001980591E1,-1.908199310E1
1.109930550E2,9.527282715E-1,3.981433105E1,-1.957266998E1
1.110030620E2,4.841079712E-1,3.943205261E1,-1.999043274E1
1.110130690E2,1.311264038E-1,3.900875092E1,-2.052414703E1
1.110230761E2,-3.342056274E-1,3.850578308E1,-2.107045746E1
1.110330831E2,-2.473983765E-1,3.868860626E1,-2.151184845E1
1.110430901E2,-4.865112305E-1,3.849515533E1,-2.163336182E1
1.110530971E2,-3.493118286E-1,3.853913116E1,-2.165530396E1
1.110631041E2,-2.280426025E-1,3.870751953E1,-2.138152313E1
1.110731111E2,1.576004028E-1,3.899366760E1,-2.087190247E1
1.110831181E2,3.609085083E-1,3.923845673E1,-1.998920441E1
1.110931241E2,1.101516724E0,3.982458496E1,-1.908460999E1
1.111031311E2,1.379753113E0,3.990435791E1,-1.833474731E1
1.111131381E2,1.841712952E0,4.046522522E1,-1.782842255E1
1.111231451E2,1.666732788E0,4.030431366E1,-1.766679382E1
1.111331521E2,1.374565125E0,4.058112335E1,-1.771547699E1
1.111431591E2,1.185585022E0,4.066136932E1,-1.765117645E1
1.111531661E2,1.534561157E0,4.091712189E1,-1.738801575E1
1.111631731E2,1.185325623E0,4.090230560E1,-1.672099304E1
1.111731801E2,9.574584961E-1,4.125269318E1,-1.603697205E1
1.111831871E2,6.218490601E-1,4.162272644E1,-1.465613556E1
1.111931941E2,6.190795898E-1,4.235594177E1,-1.312094879E1
1.112032011E2,5.623168945E-1,4.243510437E1,-1.200769806E1
1.112132081E2,1.017776489E0,4.288712311E1,-1.121983337E1
1.112232151E2,1.363571167E0,4.339818573E1,-9.224739075E0
1.112332221E2,1.714881897E0,4.332275391E1,-8.179405212E0
1.112432291E2,1.849205017E0,4.371094513E1,-6.995429993E0
1.112532361E2,2.175842285E0,4.368667603E1,-6.655273438E0
1.112632431E2,2.382263184E0,4.408337402E1,-5.670997620E0
1.112732501E2,2.668685913E0,4.383958435E1,-5.230216980E0
1.112832571E2,3.115890503E0,4.393131256E1,-4.443824768E0
1.112932641E2,3.447563171E0,4.390735626E1,-4.390251160E0
1.113032701E2,3.655799866E0,4.387100983E1,-3.350944519E0
1.113132771E2,3.911773682E0,4.386899567E1,-2.111732483E0
1.113232841E2,4.266204834E0,4.413168335E1,-1.039970398E0
1.113332911E2,4.346252441E0,4.369221497E1,-1.124572754E-2
1.113432981E2,4.467918396E0,4.377545929E1,1.427986145E0
1.113533051E2,4.505462646E0,4.369791412E1,2.348518372E0
1.113633121E2,4.717033386E0,4.368125153E1,2.915916443E0
1.113733191E2,4.910820007E0,4.359235382E1,3.701370239E0
1.113833261E2,4.983970642E0,4.375930023E1,4.427764893E0
1.113933331E2,5.068008423E0,4.350269318E1,5.061721802E0
1.114033401E2,5.216827393E0,4.337494659E1,5.522323608E0
1.114133471E2,5.305183411E0,4.321848297E1,6.364242554E0
1.114233541E2,5.628746033E0,4.319603729E1,6.704460144E0
1.114333611E2,5.523300171E0,4.280172729E1,7.250144958E0
1.114433681E2,5.661712646E0,4.298402405E1,8.126899719E0
1.114533751E2,5.475288391E0,4.288462067E1,8.982017517E0
1.114633821E2,5.690765381E0,4.274813080E1,9.691276550E0
1.114733891E2,5.681617737E0,4.240785980E1,1.061753845E1
1.114833961E2,5.857482910E0,4.212406921E1,1.151771545E1
1.114934021E2,5.792488098E0,4.197197723E1,1.156337738E1
1.115034091E2,5.479782104E0,4.166085815E1,1.173149872E1
1.115134161E2,5.366813660E0,4.175352478E1,1.167497253E1
1.115234231E2,5.156150818E0,4.205361938E1,1.186988068E1
1.115334301E2,4.903648376E0,4.186216736E1,1.208708191E1
1.115434371E2,4.427246094E0,4.196642303E1,1.224291992E1
1.115534441E2,4.067619324E0,4.186294556E1,1.200568390E1
1.115634511E2,4.120697021E0,4.199464417E1,1.232198334E1
1.115734581E2,4.154075623E0,4.187204742E1,1.235156250E1
1.115834651E2,4.103820801E0,4.161395264E1,1.260661316E1
1.115934721E2,4.351806641E0,4.155123138E1,1.262992859E1
1.116034791E2,4.481422424E0,4.172715759E1,1.275891113E1
1.116134861E2,4.990966797E0,4.169469452E1,1.274629211E1
1.116234931E2,5.192527771E0,4.166082001E1,1.205820465E1
1.116335001E2,5.313919067E0,4.190551758E1,1.089479828E1
1.116435071E2,4.999618530E0,4.237651062E1,9.989212036E0
1.116535141E2,4.930007935E0,4.276300049E1,8.698539734E0
1.116635211E2,4.714790344E0,4.304544067E1,7.373954773E0
1.116735281E2,4.739364624E0,4.349956512E1,6.236892700E0
1.116835341E2,4.443061829E0,4.364119720E1,4.722694397E0
1.116935411E2,4.202041626E0,4.372006989E1,3.805480957E0
1.117035481E2,4.437629700E0,4.402645111E1,2.663887024E0
1.117135551E2,4.546401978E0,4.405386353E1,1.545745850E0
1.117235621E2,4.528411865E0,4.407476807E1,2.559890747E-1
1.117335691E2,4.554061890E0,4.408628082E1,-1.151412964E0
1.117435761E2,4.860404968E0,4.398666382E1,-2.485137939E0
1.117535831E2,5.170738220E0,4.375328827E1,-3.882316589E0
1.117635901E2,5.036277771E0,4.391108704E1,-4.810806274E0
1.117735971E2,4.946655273E0,4.374247742E1,-5.814758301E0
1.117836041E2,4.883377075E0,4.360765076E1,-7.050559998E0
1.117936111E2,4.281883240E0,4.356021118E1,-8.475181580E0
1.118036181E2,3.905715942E0,4.352098846E1,-8.762634277E0
1.118136251E2,3.632987976E0,4.338910675E1,-9.915580750E0
1.118236321E2,2.990325928E0,4.344620514E1,-1.063035583E1
1.118336391E2,2.535392761E0,4.322473907E1,-1.166262817E1
1.118436461E2,2.045509338E0,4.275798798E1,-1.228704834E1
1.118536531E2,2.060317993E0,4.244049835E1,-1.341699219E1
1.118636601E2,1.971725464E0,4.207559204E1,-1.462097931E1
1.118736671E2,2.021118164E0,4.177444458E1,-1.573061371E1
1.118836731E2,2.204292297E0,4.161354065E1,-1.647701263E1
1.118936801E2,1.957366943E0,4.137577820E1,-1.727429962E1
1.119036871E2,1.986145020E0,4.105518341E1,-1.739344025E1
1.119136941E2,1.706771851E0,4.079470825E1,-1.822898102E1
1.119237011E2,1.715911865E0,4.042066956E1,-1.884425354E1
1.119337081E2,1.841903687E0,4.060723114E1,-1.883654785E1
1.119437151E2,1.657409668E0,4.064130402E1,-1.966374207E1
1.119537221E2,1.380523682E0,4.050147247E1,-1.995204163E1
1.119637291E2,1.314086914E0,4.016639709E1,-2.003307343E1
1.119737361E2,1.038238525E0,4.023623657E1,-1.996189880E1
1.119837431E2,7.219696045E-1,4.017620850E1,-1.980862427E1
1.119937501E2,1.100769043E0,4.029820251E1,-1.989790344E1
1.120037571E2,9.322280884E-1,4.011077118E1,-2.006230164E1
1.120137641E2,6.668090820E-1,4.030034637E1,-1.975117493E1
1.120237713E2,2.003707886E-1,4.015557098E1,-1.960787964E1
1.120337783E2,2.973556519E-1,4.046267700E1,-1.962651062E1
1.120437853E2,2.240524292E-1,4.040699768E1,-1.876928711E1
1.120537923E2,5.505447388E-1,4.090137482E1,-1.817227173E1
1.120637983E2,6.806030273E-1,4.092845154E1,-1.755667877E1
1.120738053E2,7.236785889E-1,4.109662628E1,-1.732972717E1
1.120838123E2,7.875595093E-1,4.099187469E1,-1.727930450E1
1.120938193E2,5.284118652E-1,4.092280579E1,-1.740419769E1
1.121038263E2,4.478225708E-1,4.066269684E1,-1.856906128E1
1.121138333E2,1.973190308E-1,4.036374664E1,-1.915061188E1
1.121238403E2,-2.812881470E-1,4.018442535E1,-1.976932526E1
1.121338473E2,-3.454132080E-1,4.001843262E1,-2.034309387E1
1.121438543E2,-8.029098511E-1,3.953068542E1,-2.082148743E1
1.121538613E2,-8.737030029E-1,3.978891754E1,-2.095556641E1
1.121638683E2,-8.312835693E-1,3.939070892E1,-2.100715637E1
1.121738753E2,-7.686920166E-1,3.973615265E1,-2.105187988E1
1.121838823E2,-7.976989746E-1,4.010961914E1,-2.000679016E1
1.121938893E2,-3.318176270E-1,4.061238861E1,-1.928924561E1
1.122038963E2,1.755447388E-1,4.089871216E1,-1.768960571E1
1.122139033E2,7.164459229E-1,4.145529938E1,-1.694204712E1
1.122239103E2,5.971527100E-1,4.158979797E1,-1.611550903E1
1.122339173E2,3.238143921E-1,4.191328430E1,-1.595677948E1
1.122439243E2,-5.219955444E-1,4.174073792E1,-1.585570526E1
1.122539313E2,-1.016258240E0,4.185671234E1,-1.564187622E1
1.122639373E2,-8.936309814E-1,4.170230103E1,-1.532028198E1
1.122739443E2,-1.102439880E0,4.214787292E1,-1.472027588E1
1.122839513E2,-9.912185669E-1,4.218824005E1,-1.375734711E1
1.122939583E2,-7.531127930E-1,4.255074310E1,-1.325135040E1
1.123039653E2,-2.238693237E-1,4.281160736E1,-1.171109772E1
1.123139723E2,4.476242065E-1,4.345413971E1,-1.058444214E1
1.123239793E2,7.852630615E-1,4.352013397E1,-9.573043823E0
1.123339863E2,1.381530762E0,4.377947235E1,-8.467567444E0
1.123439933E2,1.898796082E0,4.370580292E1,-7.226783752E0
1.123540003E2,2.533271790E0,4.392990112E1,-6.281631470E0
1.123640073E2,2.595191956E0,4.416835785E1,-5.121826172E0
1.123740143E2,3.565612793E0,4.427075195E1,-3.660583496E0
1.123840213E2,4.100799561E0,4.440763092E1,-2.488456726E0
1.123940283E2,4.405944824E0,4.413927460E1,-1.170768738E0
1.124040353E2,5.073028564E0,4.419528961E1,-6.776657104E-1
1.124140423E2,5.344497681E0,4.425986481E1,-1.286849976E-1
1.124240493E2,5.153335571E0,4.429096222E1,7.930679321E-1
1.124340553E2,5.212150574E0,4.389476013E1,1.732025146E0
1.124440623E2,5.285499573E0,4.402122498E1,2.657722473E0
1.124540693E2,5.258216858E0,4.406626129E1,3.696395874E0
1.124640763E2,5.412849426E0,4.406317902E1,4.564498901E0
1.124740833E2,5.286537170E0,4.365289307E1,5.676490784E0
1.124840903E2,5.277038574E0,4.362625885E1,6.301559448E0
1.124940973E2,5.153335571E0,4.354080200E1,7.311973572E0
1.125041043E2,5.116950989E0,4.345993805E1,8.334304810E0
1.125141113E2,5.243011475E0,4.302974701E1,8.918434143E0
1.125241183E2,5.133750916E0,4.292305756E1,9.635169983E0
1.125341253E2,5.180786133E0,4.286541748E1,1.040131378E1
1.125441323E2,5.188644409E0,4.256078339E1,1.121550751E1
1.125541393E2,5.332405090E0,4.211247253E1,1.204634094E1
1.125641463E2,5.569557190E0,4.222549438E1,1.219744110E1
1.125741533E2,5.824440002E0,4.183583832E1,1.307641602E1
1.125841603E2,6.125411987E0,4.140139771E1,1.361800385E1
1.125941673E2,6.276176453E0,4.136830902E1,1.420060730E1
1.126041743E2,6.347167969E0,4.149859619E1,1.398194885E1
1.126141813E2,6.184608459E0,4.142115784E1,1.391259003E1
1.126241873E2,5.717758179E0,4.152928925E1,1.391720581E1
1.126341943E2,5.085922241E0,4.149384308E1,1.380021667E1
1.126442013E2,4.509765625E0,4.168355560E1,1.406152344E1
1.126542083E2,4.334419250E0,4.169965363E1,1.424116516E1
1.126642153E2,4.482398987E0,4.187887573E1,1.483715820E1
1.126742223E2,4.306495667E0,4.157387543E1,1.477938080E1
1.126842293E2,4.504058838E0,4.190771484E1,1.455453491E1
1.126942363E2,4.644447327E0,4.226561737E1,1.372608948E1
1.127042433E2,4.713768005E0,4.251661682E1,1.214616394E1
1.127142503E2,4.833518982E0,4.295397949E1,1.032715607E1
1.127242573E2,4.443389893E0,4.335736847E1,8.341064453E0
1.127342643E2,4.378211975E0,4.382255554E1,6.883453369E0
1.127442713E2,4.360481262E0,4.444374847E1,5.666542053E0
1.127542783E2,4.266212463E0,4.443669128E1,4.604080200E0
1.127642853E2,4.128242493E0,4.463056946E1,3.403007507E0
1.127742923E2,4.627380371E0,4.479875183E1,2.258049011E0
1.127842993E2,4.775650024E0,4.492631531E1,6.361236572E-1
1.127943063E2,4.972839355E0,4.498931885E1,-8.113708496E-1
1.128043133E2,5.291564941E0,4.483376312E1,-2.593025208E0
1.128143193E2,5.279701233E0,4.470835114E1,-3.606201172E0
1.128243263E2,5.662887573E0,4.450977325E1,-5.308242798E0
1.128343333E2,6.286987305E0,4.427716827E1,-6.777763367E0
1.128443403E2,6.412162781E0,4.401903534E1,-8.144790649E0
1.128543473E2,6.471355438E0,4.388983917E1,-9.207229614E0
1.128643543E2,6.273078918E0,4.380683899E1,-1.038964844E1
1.128743613E2,6.145889282E0,4.353836823E1,-1.149916077E1
1.128843683E2,5.819618225E0,4.315769196E1,-1.229612732E1
1.128943753E2,5.391227722E0,4.303519440E1,-1.374539948E1
1.129043823E2,4.822517395E0,4.275846863E1,-1.485472870E1
1.129143893E2,4.397064209E0,4.231948090E1,-1.589739990E1
1.129243963E2,4.436599731E0,4.188780212E1,-1.741245270E1
1.129344033E2,4.338348389E0,4.144382477E1,-1.814377594E1
1.129444103E2,4.497627258E0,4.115203857E1,-1.875593567E1
1.129544173E2,4.799919128E0,4.082984161E1,-1.938806915E1
1.129644243E2,5.186019897E0,4.053089142E1,-2.054179382E1
1.129744313E2,5.432426453E0,4.019616699E1,-2.104081726E1
1.129844373E2,5.609741211E0,3.999116516E1,-2.169149780E1
1.129944443E2,5.407295227E0,3.974333954E1,-2.168862915E1
1.130044513E2,5.296470642E0,3.959545135E1,-2.161547852E1
1.130144583E2,5.314949036E0,3.972520447E1,-2.168959808E1
1.130244646E2,5.213142395E0,3.976389313E1,-2.203272247E1
1.130344716E2,5.241157532E0,4.000442505E1,-2.159321594E1
1.130444786E2,5.086700439E0,4.005088043E1,-2.142500305E1
1.130544856E2,4.975028992E0,3.997950745E1,-2.140861511E1
1.130644926E2,4.515678406E0,4.008592987E1,-2.087221527E1
1.130744996E2,4.417823792E0,4.069905090E1,-2.097366333E1
1.130845066E2,4.071258545E0,4.095688629E1,-2.065268707E1
1.130945136E2,3.411987305E0,4.112819672E1,-1.979955292E1
1.131045206E2,3.159820557E0,4.145899200E1,-1.898770142E1
1.131145276E2,3.388763428E0,4.190501404E1,-1.833837128E1
1.131245346E2,3.346183777E0,4.193567657E1,-1.767268372E1
