"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.135548884E2,5.236108799E1,4.924714036E0,-6.157165002E-1,1.095127838E0,3.463209375E2,4.916185511E0,3.107355316E0
2.145548884E2,5.236110349E1,4.924698809E0,-5.479893740E-1,1.304405672E0,3.441915870E2,4.909887541E0,3.117297126E0
2.155548879E2,5.236113050E1,4.924704371E0,-4.440303734E-1,1.836074020E0,3.487366309E2,4.936432429E0,3.075088926E0
2.165548887E2,5.236112819E1,4.924679663E0,-3.291360261E-1,1.235481835E0,3.397317263E2,4.889496785E0,3.149183738E0
2.175548880E2,5.236114268E1,4.924673516E0,-3.135398664E-1,1.415600492E0,3.415443169E2,4.885820190E0,3.154884801E0
2.185548885E2,5.236115657E1,4.924664108E0,1.961893756E-1,1.557399846E0,3.389063909E2,4.891056924E0,3.146760112E0
2.195548881E2,5.236116774E1,4.924655291E0,4.210837577E-1,1.445100848E0,3.390288745E2,4.915634873E0,3.108226315E0
2.205548872E2,5.236118064E1,4.924652799E0,-1.732615205E-1,1.261766921E0,3.426670539E2,4.922596294E0,3.097189493E0
2.215548878E2,5.236119899E1,4.924637468E0,2.446157271E-1,1.445650224E0,3.382298665E2,4.906689434E0,3.122328591E0
2.225548873E2,5.236121007E1,4.924645448E0,-5.319356080E-2,1.054159330E0,3.494807359E2,4.899001723E0,3.134376996E0
2.235548872E2,5.236121373E1,4.924639177E0,4.318553023E-2,7.229134973E-1,3.510037655E2,4.950659748E0,3.052131238E0
2.245548878E2,5.236122556E1,4.924631118E0,-1.629712954E-1,9.682974958E-1,3.481097971E2,5.015329033E0,2.944658168E0
2.255548871E2,5.236123926E1,4.924624573E0,-1.502930773E-1,1.261224419E0,3.472303441E2,5.065141761E0,2.858124556E0
2.265548861E2,5.236125183E1,4.924614147E0,-1.989837727E-1,1.430819942E0,3.447457819E2,5.182775016E0,2.721790038E0
2.275548863E2,5.236126962E1,4.924596966E0,-1.807780974E-1,1.697265789E0,3.414331208E2,5.489882296E0,2.541610606E0
2.285548865E2,5.236127453E1,4.924560357E0,-4.461103491E-1,1.678784622E0,3.323711848E2,5.687331701E0,2.465681596E0
2.295548867E2,5.236127766E1,4.924548694E0,-3.247916978E-1,1.269275222E0,3.309553906E2,5.503861444E0,2.526788703E0
2.305548868E2,5.236128338E1,4.924537418E0,-5.764552318E-1,7.198194348E-1,3.361842128E2,5.321184690E0,2.652296531E0
2.315548866E2,5.236128979E1,4.924551274E0,-1.563729276E0,6.880229353E-1,NaN,5.236860624E0,2.691548753E0
2.325548863E2,5.236129628E1,4.924545499E0,-1.521257480E0,4.061437784E-1,8.348077992E1,5.191670087E0,2.711463622E0
2.335548860E2,5.236132276E1,4.924548752E0,-1.467844706E0,6.498836418E-1,1.246161982E1,5.124100944E0,2.751022818E0
2.345548861E2,5.236135118E1,4.924533929E0,-1.728140672E0,1.592018677E0,3.402762924E2,5.129846336E0,2.740294438E0
2.355548856E2,5.236135860E1,4.924523947E0,-5.752184661E-1,1.418234769E0,3.366705860E2,5.076271455E0,2.838310263E0
2.365548857E2,5.236136496E1,4.924495121E0,-5.635791868E-1,1.555103787E0,3.303826189E2,5.044357719E0,2.894648897E0
2.375548846E2,5.236137199E1,4.924474007E0,-9.729426028E-1,1.361061206E0,3.291599382E2,5.027945268E0,2.923064046E0
2.385548848E2,5.236139950E1,4.924470823E0,-1.341020362E-1,1.297862399E0,3.378119095E2,5.003687906E0,2.964396122E0
2.395548853E2,5.236141615E1,4.924469368E0,4.026272641E-1,1.322555601E0,3.427438695E2,4.928381232E0,3.087975949E0
2.405548844E2,5.236143417E1,4.924468961E0,1.094450280E-1,1.236231225E0,3.476335670E2,4.899682047E0,3.133313401E0
2.415548844E2,5.236145295E1,4.924505979E0,-4.085393045E-1,7.145861277E-1,1.510901602E1,4.871583875E0,3.176823505E0
2.425548848E2,5.236147057E1,4.924557154E0,-4.962783586E-2,6.711450463E-1,4.406724672E1,4.843014392E0,3.220209408E0
2.435548840E2,5.236148366E1,4.924579791E0,-9.095568247E-1,5.888880983E-1,4.586431027E1,4.842102291E0,3.221580736E0
2.445548836E2,5.236149949E1,4.924608749E0,-5.987640340E-1,8.730976611E-1,4.841169750E1,4.839472742E0,3.225529508E0
2.455548846E2,5.236150322E1,4.924624148E0,-1.130798930E0,1.033848679E0,5.410719636E1,4.824123904E0,3.248440487E0
2.465548836E2,5.236150723E1,4.924648155E0,-1.012044623E0,1.225814013E0,6.073764528E1,4.829405104E0,3.240583801E0
2.475548837E2,5.236151186E1,4.924666175E0,-7.559640650E-1,1.394190280E0,6.221837315E1,4.848783145E0,3.211516627E0
2.485548832E2,5.236151322E1,4.924686652E0,-7.666955329E-1,1.388325929E0,6.587034183E1,4.886408481E0,3.153973556E0
2.495548835E2,5.236150933E1,4.924700231E0,-5.947148437E-1,1.245052091E0,7.351381575E1,4.884270035E0,3.157284159E0
2.505548825E2,5.236151839E1,4.924713425E0,-3.939794535E-1,1.164109043E0,6.722116410E1,4.886225527E0,3.154256985E0
2.515548825E2,5.236152850E1,4.924732042E0,-4.999897247E-1,1.161160686E0,6.247568468E1,4.897482525E0,3.136750221E0
2.525548834E2,5.236153575E1,4.924745202E0,-5.799262691E-2,1.101061163E0,6.055705998E1,4.938500004E0,3.071767364E0
2.535548826E2,5.236154254E1,4.924758270E0,-1.641877834E-1,1.074191164E0,5.789726455E1,4.954191302E0,3.046395506E0
2.545548829E2,5.236154731E1,4.924769484E0,-7.318531536E-2,1.045154466E0,5.856362656E1,4.953600707E0,3.047355750E0
2.555548823E2,5.236156098E1,4.924773987E0,5.031656753E-2,1.047005135E0,5.177801116E1,4.947318113E0,3.057544852E0
2.565548819E2,5.236156788E1,4.924801761E0,-7.817915641E-3,1.279142413E0,5.682098300E1,4.966778595E0,3.025830038E0
2.575548818E2,5.236157746E1,4.924825112E0,9.254643135E-2,1.519687403E0,5.734030020E1,5.014686442E0,2.945752353E0
2.585548935E2,5.236158728E1,4.924840022E0,5.943147587E-1,1.616738978E0,5.676527177E1,5.063852948E0,2.860407376E0
2.595548955E2,5.236159201E1,4.924860839E0,3.555887835E-1,1.620438108E0,6.168066790E1,5.116752901E0,2.764665764E0
2.605548936E2,5.236159413E1,4.924882954E0,-2.724267291E-1,1.529789674E0,6.492855592E1,5.167245770E0,2.669102505E0
2.615548865E2,5.236160749E1,4.924892949E0,7.571673114E-2,1.545565386E0,5.725923643E1,5.222165348E0,2.559985568E0
2.625548867E2,5.236161178E1,4.924917368E0,7.908895379E-1,1.521095883E0,6.360879263E1,5.126774964E0,2.746036325E0
2.635548824E2,5.236161505E1,4.924936405E0,7.373619350E-1,1.318019565E0,6.434415518E1,5.158923077E0,2.685153574E0
2.645548800E2,5.236162020E1,4.924947611E0,4.143468169E-1,1.158249781E0,6.456791205E1,5.191985849E0,2.620652585E0
2.655548791E2,5.236162572E1,4.924956006E0,4.941738984E-1,9.821775383E-1,5.922213180E1,5.185794986E0,2.632881956E0
2.665548799E2,5.236161893E1,4.924981343E0,2.578430017E-1,9.774015071E-1,6.860089276E1,5.138598387E0,2.723847215E0
2.675548809E2,5.236161292E1,4.925014994E0,9.491005735E-1,1.188113708E0,7.646309437E1,5.150866880E0,2.700575386E0
2.685548801E2,5.236161276E1,4.925047588E0,4.347407240E-1,1.450268198E0,7.762291918E1,5.173696763E0,2.656576525E0
2.695548794E2,5.236161935E1,4.925080185E0,6.177280433E-1,1.678572332E0,7.743689970E1,5.143962129E0,2.713704231E0
2.705548776E2,5.236162447E1,4.925087900E0,8.216387415E-1,1.127671404E0,6.068659114E1,5.130055317E0,2.739903188E0
2.715548614E2,5.236163255E1,4.925105647E0,6.703338353E-1,1.005691155E0,4.859298887E1,5.128270627E0,2.743242135E0
2.725548580E2,5.236163238E1,4.925124796E0,3.053583987E-1,1.056149304E0,5.497689830E1,5.160737340E0,2.681664994E0
2.735548518E2,5.236162452E1,4.925158222E0,3.561710929E-1,1.201723030E0,6.155136920E1,5.185045358E0,2.634357922E0
2.745548466E2,5.236161999E1,4.925183631E0,7.399427248E-1,1.332054142E0,6.611958291E1,5.212361057E0,2.579889386E0
2.755548407E2,5.236162536E1,4.925205745E0,7.685574302E-1,1.356452223E0,6.732904017E1,5.228369105E0,2.547291411E0
2.765548358E2,5.236162461E1,4.925225726E0,5.019627810E-1,1.171864205E0,7.366352878E1,5.208701326E0,2.587270284E0
2.775548341E2,5.236163177E1,4.925244521E0,2.109931586E-1,1.253440594E0,7.261684423E1,5.200282064E0,2.604151202E0
2.785548265E2,5.236163151E1,4.925269759E0,-1.089408994E-3,1.369474806E0,7.431418059E1,5.197643975E0,2.609412605E0
2.795548228E2,5.236163893E1,4.925288138E0,-2.161827022E-1,1.475334750E0,7.346176496E1,5.190255258E0,2.624078390E0
2.805548183E2,5.236164170E1,4.925306717E0,-2.075327225E-1,1.409289195E0,7.146913357E1,5.177428654E0,2.649296050E0
2.815548147E2,5.236163730E1,4.925329232E0,-1.539006419E-1,1.338640635E0,7.243483589E1,5.159699272E0,2.683661763E0
2.825548118E2,5.236163708E1,4.925348295E0,-4.277936090E-1,1.290176286E0,7.580162117E1,5.136204252E0,2.728359016E0
2.835548080E2,5.236164995E1,4.925375972E0,1.892228685E-1,1.468187582E0,7.333007971E1,5.104029514E0,2.788085321E0
2.845548056E2,5.236165325E1,4.925402723E0,6.157886796E-1,1.601273195E0,7.371279548E1,5.084976009E0,2.822685958E0
2.855548029E2,5.236164736E1,4.925417327E0,3.711534115E-1,1.162574194E0,8.109326684E1,5.094381100E0,2.805676075E0
2.865547997E2,5.236167815E1,4.925423935E0,-1.826797882E-1,1.138899654E0,6.428651279E1,5.011004292E0,2.952011690E0
2.875547969E2,5.236169345E1,4.925446816E0,2.258441374E-1,1.370466821E0,6.302624865E1,4.966397453E0,3.026455580E0
2.885547954E2,5.236170029E1,4.925467148E0,4.962112820E-1,1.528392611E0,6.347927396E1,4.944849113E0,3.061536262E0
2.895547928E2,5.236170627E1,4.925494276E0,3.263119180E-1,1.667723110E0,6.095922911E1,4.876650107E0,3.169040985E0
2.905547909E2,5.236168993E1,4.925520204E0,1.889028680E-2,1.194771667E0,6.999957948E1,4.837505508E0,3.228479130E0
2.915547889E2,5.236168657E1,4.925545972E0,3.322335556E-1,1.173927483E0,7.198641413E1,4.821304197E0,3.252623999E0
2.925547870E2,5.236168573E1,4.925561745E0,3.882470299E-1,1.075454317E0,7.189496277E1,4.831827949E0,3.236970143E0
2.935547854E2,5.236168940E1,4.925582801E0,6.501942007E-1,1.195587798E0,7.052246578E1,4.835066627E0,3.232130528E0
2.945547830E2,5.236168873E1,4.925606961E0,6.398921609E-1,1.153037685E0,7.378074432E1,4.827819980E0,3.242944845E0
2.955547819E2,5.236168892E1,4.925627242E0,5.659759110E-1,1.148135294E0,7.206555220E1,4.829684638E0,3.240167177E0
2.965547806E2,5.236168232E1,4.925657100E0,5.780793661E-1,1.288677314E0,8.267166899E1,4.834422369E0,3.233094089E0
2.975547785E2,5.236168082E1,4.925684378E0,7.122831102E-1,1.343439489E0,8.324579146E1,4.841849779E0,3.221960233E0
2.985547769E2,5.236168612E1,4.925714839E0,7.310952572E-1,1.468947357E0,7.977456981E1,4.844485871E0,3.217995289E0
2.995547757E2,5.236169437E1,4.925741581E0,7.654450294E-1,1.599935879E0,7.195532357E1,4.840982738E0,3.223262814E0
3.005547749E2,5.236169266E1,4.925760511E0,4.341782276E-1,1.262200723E0,7.143367264E1,4.823607687E0,3.249206967E0
3.015547737E2,5.236169639E1,4.925779554E0,3.606728204E-1,1.335234937E0,6.822931866E1,4.812665043E0,3.265393118E0
3.025547729E2,5.236170020E1,4.925807196E0,4.914795058E-1,1.356258962E0,6.965093349E1,4.793763564E0,3.293078792E0
3.035547714E2,5.236169848E1,4.925835919E0,1.681379881E-1,1.452178048E0,7.286639316E1,4.795451979E0,3.290619599E0
3.045547707E2,5.236169471E1,4.925868308E0,2.280237619E-2,1.385451443E0,7.863095188E1,4.792291068E0,3.295221290E0
3.055547699E2,5.236169406E1,4.925884591E0,-1.184131112E-1,1.196273735E0,7.952463549E1,4.786670964E0,3.303379802E0
3.065547686E2,5.236168710E1,4.925912232E0,-4.433741067E-1,1.100145973E0,8.313559775E1,4.778625939E0,3.315006964E0
3.075547681E2,5.236168891E1,4.925939125E0,-1.780057214E-1,1.066180008E0,7.128517758E1,4.773116297E0,3.322935126E0
3.085547670E2,5.236168827E1,4.925960296E0,-6.972901672E-1,8.819879051E-1,6.310178358E1,4.770715586E0,3.326380891E0
3.095547659E2,5.236170165E1,4.925974959E0,-1.391636673E-2,1.289697436E0,5.184813969E1,4.770437073E0,3.326780300E0
3.105547659E2,5.236170621E1,4.925991331E0,-8.661922012E-1,1.272176279E0,5.179170329E1,4.776459712E0,3.318127432E0
3.115547655E2,5.236172185E1,4.925998585E0,6.711890064E-1,1.280124489E0,4.285415204E1,4.791472256E0,3.296411784E0
3.125547644E2,5.236172658E1,4.926005757E0,3.441009037E-1,1.032125681E0,4.346951853E1,4.825586220E0,3.246267806E0
3.135547642E2,5.236173437E1,4.926017508E0,2.999148006E-1,1.013854770E0,4.633486657E1,4.843602067E0,3.219325404E0
3.145547631E2,5.236174546E1,4.926032009E0,3.456135606E-1,1.104890309E0,4.740268726E1,4.862081500E0,3.191347759E0
3.155547636E2,5.236175858E1,4.926046546E0,4.156863503E-1,1.146606134E0,4.854907408E1,4.871081296E0,3.177594064E0
3.165547626E2,5.236177742E1,4.926053759E0,8.314499110E-1,1.140740003E0,4.344697903E1,4.872227839E0,3.175835783E0
3.175547614E2,5.236181362E1,4.926045824E0,1.093590869E0,1.258953398E0,2.708463675E1,4.838186914E0,3.227457888E0
3.185547614E2,5.236180551E1,4.926069903E0,1.522508295E0,9.548610940E-1,4.782576732E1,4.831489137E0,3.237475830E0
3.195547608E2,5.236181756E1,4.926087354E0,1.554847254E0,9.874785634E-1,4.994497318E1,4.826028585E0,3.245610132E0
3.205547606E2,5.236183847E1,4.926101565E0,1.119780674E0,1.273954634E0,4.266028574E1,4.824818480E0,3.247408762E0
3.215547599E2,5.236185279E1,4.926122129E0,1.372413306E0,1.256253183E0,5.123180791E1,4.822681104E0,3.250582102E0
3.225547600E2,5.236187895E1,4.926139642E0,1.764625082E0,1.641009041E0,4.495490616E1,4.824305746E0,3.248170423E0
3.235547591E2,5.236188367E1,4.926166063E0,2.019983252E0,1.211424018E0,5.670922433E1,4.808134660E0,3.272060226E0
3.245547594E2,5.236189662E1,4.926185744E0,1.613732523E0,1.245273461E0,5.572224579E1,4.804103748E0,3.277975628E0
3.255547589E2,5.236190133E1,4.926214751E0,2.220211263E0,1.249954220E0,6.165056695E1,4.813467387E0,3.264210279E0
3.265547582E2,5.236191543E1,4.926231123E0,1.957282151E0,1.211241481E0,5.623046766E1,4.822250278E0,3.251221199E0
3.275547581E2,5.236190971E1,4.926254025E0,2.475158715E0,1.066943258E0,7.569620762E1,4.832882585E0,3.235395332E0
3.285547580E2,5.236191965E1,4.926258119E0,2.367131698E0,7.389923061E-1,5.876956816E1,4.836493512E0,3.229994976E0
3.295547572E2,5.236193265E1,4.926274235E0,1.810381044E0,9.078440867E-1,5.144732220E1,4.843808814E0,3.219014322E0
3.305547570E2,5.236194298E1,4.926290637E0,1.294082749E0,9.238088749E-1,5.615393014E1,4.828850247E0,3.241410545E0
3.315547570E2,5.236195568E1,4.926310300E0,2.179380304E0,9.926962961E-1,5.183011079E1,4.851038644E0,3.208108650E0
3.325547558E2,5.236196880E1,4.926335468E0,1.955290858E0,1.389373540E0,5.223795366E1,4.847523660E0,3.213417402E0
3.335547557E2,5.236197506E1,4.926359846E0,1.886197128E0,1.487395978E0,5.836603345E1,4.842525512E0,3.220944534E0
3.345547558E2,5.236197205E1,4.926390485E0,1.201138367E0,1.556068422E0,6.945431204E1,4.914150432E0,3.110572707E0
3.355547556E2,5.236197489E1,4.926408378E0,1.895783661E0,1.549787742E0,7.058035083E1,4.984475164E0,2.996588789E0
3.365547553E2,5.236197188E1,4.926429083E0,1.030680415E0,1.470073875E0,7.674733072E1,5.027355211E0,2.924078764E0
3.375547551E2,5.236196792E1,4.926447368E0,1.451145734E0,1.307223012E0,8.315984841E1,5.073694379E0,2.842914416E0
3.385547554E2,5.236196810E1,4.926463833E0,1.223169653E0,1.219951177E0,8.476873079E1,5.130435544E0,2.739191151E0
3.395547546E2,5.236196464E1,4.926483945E0,6.555863852E-1,1.129168137E0,8.924980083E1,5.176035462E0,2.652016954E0
3.405547551E2,5.236197364E1,4.926504685E0,9.508586684E-1,1.295522452E0,7.691317014E1,5.197680044E0,2.609340758E0
3.415547541E2,5.236197489E1,4.926529749E0,1.348098418E0,1.572286386E0,7.434170814E1,5.222078625E0,2.560162468E0
3.425547541E2,5.236197338E1,4.926552464E0,5.997583708E-1,1.696747357E0,7.686497307E1,5.281680287E0,2.434828615E0
3.435547539E2,5.236197522E1,4.926573061E0,1.452129999E0,1.464836057E0,7.579835168E1,5.338618393E0,2.307312438E0
3.445547532E2,5.236197422E1,4.926590955E0,1.233398879E0,1.497984497E0,7.770823767E1,5.325537742E0,2.337345671E0
3.455547535E2,5.236197712E1,4.926613374E0,1.228879275E0,1.558632614E0,7.297685831E1,5.195710783E0,2.613259744E0
3.465547528E2,5.236195669E1,4.926651678E0,7.743333066E-1,1.599407139E0,7.871615105E1,5.019902337E0,2.936855045E0
3.475547535E2,5.236195375E1,4.926669377E0,1.037372642E0,1.257122890E0,7.532354716E1,4.970824225E0,3.019179285E0
3.485547528E2,5.236194922E1,4.926695422E0,1.079153923E0,1.260886963E0,7.422732617E1,4.892755207E0,3.144118878E0
3.495547521E2,5.236194244E1,4.926716652E0,7.340172371E-1,8.924131083E-1,8.200795579E1,4.835055978E0,3.232146458E0
3.505547523E2,5.236194062E1,4.926742730E0,4.190481249E-1,9.533529523E-1,7.422362459E1,4.806550147E0,3.274387381E0
3.515547519E2,5.236194463E1,4.926778895E0,8.518988509E-1,1.285201617E0,6.695406793E1,4.787278863E0,3.302498769E0
3.525547518E2,5.236193945E1,4.926800668E0,7.807810046E-1,1.352436400E0,6.722091813E1,4.776579808E0,3.317954546E0
3.535547522E2,5.236193606E1,4.926832204E0,3.421416059E-1,1.573597362E0,7.469510531E1,4.769499647E0,3.328124118E0
3.545547520E2,5.236193190E1,4.926848820E0,7.426663246E-1,1.276667457E0,7.824326195E1,4.765303896E0,3.334128943E0
3.555547518E2,5.236193357E1,4.926874214E0,8.341988539E-1,1.418480235E0,7.866861085E1,4.759471978E0,3.342448732E0
3.565547513E2,5.236193973E1,4.926897414E0,5.933212545E-1,1.509650044E0,7.238115831E1,4.758120834E0,3.344371863E0
3.575547513E2,5.236194496E1,4.926913867E0,7.836999176E-1,1.343252174E0,6.782370154E1,4.772776096E0,3.323423742E0
3.585547510E2,5.236196212E1,4.926930219E0,1.241181956E0,1.574671084E0,6.109864932E1,4.801654158E0,3.281562795E0
3.595547508E2,5.236197967E1,4.926934954E0,1.554037981E0,1.370109774E0,5.460109777E1,4.810703125E0,3.268282802E0
3.605547506E2,5.236200449E1,4.926956996E0,1.705067491E0,1.869355719E0,4.889896960E1,4.836310690E0,3.230268710E0
3.615547503E2,5.236201829E1,4.926963329E0,1.467365432E0,1.261631759E0,4.865257758E1,4.815851019E0,3.260692564E0
3.625547504E2,5.236202817E1,4.926987930E0,1.142638919E0,1.356096936E0,5.129148686E1,4.838239272E0,3.227379398E0
3.635547498E2,5.236203068E1,4.927013224E0,1.525196328E0,1.340154441E0,5.932126575E1,4.874670816E0,3.172084719E0
3.645547497E2,5.236203013E1,4.927037672E0,2.080354704E0,1.235933590E0,6.771363603E1,4.892808493E0,3.144035955E0
3.655547491E2,5.236203608E1,4.927054858E0,2.086663468E0,1.203181930E0,6.709863391E1,4.952789020E0,3.048674787E0
3.665547489E2,5.236203835E1,4.927068599E0,1.335122876E0,1.089687545E0,7.034477137E1,5.010056297E0,2.953620310E0
3.675547496E2,5.236204876E1,4.927075772E0,1.463484963E0,1.033438145E0,6.398865531E1,5.016701886E0,2.942318681E0
3.685547502E2,5.236205516E1,4.927092840E0,1.805282699E0,1.105173468E0,6.242530487E1,5.070448611E0,2.848699337E0
3.695547488E2,5.236206430E1,4.927115001E0,1.979032747E0,1.293883492E0,5.954899498E1,5.130535199E0,2.739004492E0
3.705547490E2,5.236208027E1,4.927142073E0,1.490757175E0,1.862814305E0,5.558625654E1,5.186373332E0,2.631742520E0
3.715547487E2,5.236207793E1,4.927150135E0,1.473421536E0,1.230047713E0,6.149039439E1,5.203940577E0,2.596832590E0
3.725547479E2,5.236208668E1,4.927173461E0,1.664836877E0,1.542324481E0,6.049816762E1,5.209452982E0,2.585756497E0
3.735547483E2,5.236208573E1,4.927193566E0,2.055315257E0,1.511902338E0,6.494353358E1,5.160973250E0,2.681210948E0
3.745547481E2,5.236210244E1,4.927198427E0,2.486632190E0,1.385256172E0,6.306361436E1,5.095557523E0,2.803538936E0
3.755547484E2,5.236209776E1,4.927216433E0,2.189049599E0,1.191176716E0,6.508243559E1,5.071500671E0,2.846825947E0
3.765547478E2,5.236209949E1,4.927228429E0,1.790177495E0,9.781226579E-1,6.323357033E1,5.094857634E0,2.804810639E0
3.775547481E2,5.236210582E1,4.927233701E0,1.459516387E0,7.858669646E-1,6.130656630E1,5.083780827E0,2.824837966E0
3.785547472E2,5.236211728E1,4.927244246E0,1.633323971E0,8.199345330E-1,5.785463877E1,5.062411222E0,2.862958199E0
3.795547476E2,5.236212577E1,4.927263808E0,1.701126771E0,9.057149410E-1,6.798204586E1,5.021186889E0,2.934658286E0
3.805547476E2,5.236212565E1,4.927288446E0,1.573440115E0,1.116814748E0,7.330751894E1,5.002589586E0,2.966249226E0
3.815547476E2,5.236212948E1,4.927313517E0,2.171068006E0,1.329356659E0,7.341192112E1,4.999577235E0,2.971323695E0
3.825547465E2,5.236214211E1,4.927331388E0,2.078635995E0,1.474179578E0,6.954922003E1,5.003507661E0,2.964700342E0
3.835547467E2,5.236213994E1,4.927357326E0,2.480460032E0,1.542604504E0,7.276650439E1,4.984574078E0,2.996424251E0
3.845547692E2,5.236213158E1,4.927386220E0,2.122867930E0,1.517928971E0,7.650551580E1,4.992942174E0,2.982459637E0
3.855547802E2,5.236213778E1,4.927412029E0,1.942094528E0,1.512942106E0,7.472435892E1,4.960170401E0,3.036650561E0
3.865547844E2,5.236213870E1,4.927437666E0,1.382531309E0,1.615945360E0,7.463898037E1,4.945510936E0,3.060467059E0
3.875547928E2,5.236215447E1,4.927441056E0,2.014000736E0,1.250982906E0,5.260706918E1,4.929110581E0,3.086811610E0
3.885547975E2,5.236216834E1,4.927465519E0,2.456490866E0,1.434322379E0,4.707547953E1,4.923297126E0,3.096075329E0
3.895548046E2,5.236218124E1,4.927465801E0,2.135686891E0,1.241338902E0,3.246814872E1,4.928129678E0,3.088377391E0
3.905548097E2,5.236218912E1,4.927477637E0,1.996768760E0,1.055406092E0,3.020776958E1,4.955324747E0,3.044551476E0
3.915548143E2,5.236219397E1,4.927486169E0,1.859393087E0,9.054145778E-1,2.820851808E1,4.952235215E0,3.049574299E0
3.925548153E2,5.236220385E1,4.927485329E0,2.545980731E0,8.045740876E-1,2.476276685E1,4.935021703E0,3.077352405E0
3.935548183E2,5.236221167E1,4.927484418E0,2.999576789E0,7.273900650E-1,2.276684588E1,4.933264033E0,3.080169315E0
3.945548223E2,5.236221645E1,4.927487530E0,2.390147639E0,6.846153987E-1,2.844056613E1,4.965009813E0,3.091117249E0
3.955548264E2,5.236221937E1,4.927483200E0,2.502928176E0,4.753145202E-1,2.234302228E1,5.193913304E0,3.027426028E0
3.965548286E2,5.236222335E1,4.927495434E0,2.514543302E0,5.993792169E-1,2.897387218E1,5.313050728E0,2.998631881E0
3.975548320E2,5.236223891E1,4.927490978E0,2.265079725E0,9.169684575E-1,2.174447381E1,5.339236004E0,3.040404317E0
3.985548332E2,5.236224566E1,4.927512854E0,2.198525001E0,1.069510337E0,2.887158585E1,5.395467404E0,3.076574236E0
3.995548306E2,5.236226222E1,4.927513109E0,2.280803673E0,1.215332260E0,2.538784328E1,5.446568074E0,3.073671811E0
4.005548278E2,5.236228118E1,4.927505356E0,1.955046535E0,1.218164438E0,2.023493137E1,5.415221624E0,3.071793540E0
4.015548244E2,5.236229395E1,4.927504551E0,2.159101792E0,1.267281678E0,1.907320820E1,5.236222287E0,3.091647018E0
4.025548224E2,5.236231409E1,4.927493040E0,2.060458764E0,1.247815420E0,1.697588624E1,5.127446857E0,3.115863154E0
4.035548199E2,5.236232442E1,4.927498026E0,2.221294474E0,1.086100424E0,2.169648000E1,5.063575220E0,3.127424469E0
4.045548173E2,5.236232809E1,4.927512701E0,2.173868292E0,9.062805770E-1,3.528638098E1,5.009182543E0,3.156839434E0
4.055548160E2,5.236233855E1,4.927514104E0,1.932006566E0,8.425178983E-1,3.871293249E1,4.906307515E0,3.199811292E0
4.065548159E2,5.236235235E1,4.927520397E0,1.623650477E0,9.260643536E-1,3.970752340E1,4.863729078E0,3.208929773E0
4.075548123E2,5.236236496E1,4.927540477E0,1.454045033E0,1.290597973E0,4.002112414E1,4.915215774E0,3.202044084E0
4.085548104E2,5.236237818E1,4.927553884E0,1.711385729E0,1.474217313E0,3.850923036E1,4.960714251E0,3.201725181E0
4.095548092E2,5.236239583E1,4.927558089E0,1.647725596E0,1.471824093E0,3.551629120E1,4.973920289E0,3.202765924E0
4.105548074E2,5.236240912E1,4.927562055E0,1.937310168E0,1.430157040E0,3.428769079E1,4.923680764E0,3.213676237E0
4.115548060E2,5.236242381E1,4.927556225E0,2.052292177E0,1.366922752E0,2.606563076E1,4.857109969E0,3.230395625E0
4.125548046E2,5.236243232E1,4.927559458E0,1.889705633E0,1.188952758E0,3.042851161E1,4.889234244E0,3.243382265E0
4.135548028E2,5.236244765E1,4.927548437E0,2.227261499E0,1.078714158E0,1.824594826E1,4.843646795E0,3.243017873E0
4.145548018E2,5.236245640E1,4.927547701E0,1.933531036E0,9.736880920E-1,1.549244965E1,4.918032760E0,3.243768365E0
4.155548007E2,5.236246035E1,4.927544411E0,2.511996225E0,7.281051998E-1,7.874816845E0,4.949274138E0,3.252297774E0
4.165547999E2,5.236247693E1,4.927475985E0,2.430540893E0,7.458640825E-1,3.343696672E2,4.813053441E0,3.264820609E0
4.175547987E2,5.236248987E1,4.927443507E0,2.374118319E0,7.268096234E-1,3.253805750E2,4.819003165E0,3.256032175E0
4.185547975E2,5.236250208E1,4.927419017E0,1.883023165E0,5.583532367E-1,3.237239918E2,4.850261151E0,3.209284001E0
4.195547971E2,5.236252131E1,4.927391913E0,2.165999874E0,9.120795685E-1,3.273966952E2,4.866369005E0,3.184806076E0
4.205547956E2,5.236254147E1,4.927372954E0,1.759064018E0,1.058570329E0,3.293896218E2,4.838775923E0,3.226574747E0
4.215547960E2,5.236255720E1,4.927373002E0,2.244656180E0,1.188010581E0,3.416680427E2,4.840383051E0,3.224163294E0
4.225547943E2,5.236257450E1,4.927364921E0,2.461357693E0,1.195777066E0,3.491315964E2,4.837013942E0,3.229215564E0
4.235547948E2,5.236258647E1,4.927371728E0,2.162727749E0,1.185952865E0,3.556272486E2,4.849205946E0,3.210878186E0
4.245547935E2,5.236260084E1,4.927360300E0,1.901044503E0,1.207187382E0,3.480066701E2,4.849870175E0,3.209874813E0
4.255547926E2,5.236261005E1,4.927364533E0,1.787816632E0,1.094125684E0,3.414566776E2,4.845462789E0,3.216524116E0
4.265547924E2,5.236261627E1,4.927354150E0,1.685995976E0,8.666098370E-1,3.279399934E2,4.848550484E0,3.211867873E0
