"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.521700763E1,-2.079801083E0,-5.205320120E-1,-5.154397488E-1
2.522697362E1,-1.776249766E0,-8.331922293E-1,-7.081366777E-1
2.523693962E1,-1.615911126E0,-8.330207467E-1,-8.442343473E-1
2.524690463E1,-1.460156441E0,-4.164955318E-1,-8.720457554E-1
2.525687062E1,-1.087750912E0,1.598173231E-1,-8.469331861E-1
2.526683662E1,-4.307175279E-1,6.313403845E-1,-7.985444665E-1
2.527680262E1,2.297863662E-1,6.331796050E-1,-7.506083250E-1
2.528676862E1,5.104905367E-1,1.214546897E-2,-6.248614192E-1
2.529673463E1,7.618846893E-1,-1.280914992E-2,-4.458775222E-1
2.530670062E1,7.013231516E-1,6.344493628E-1,-1.716075987E-1
2.531666662E1,3.281053603E-1,9.960137010E-1,2.361138463E-1
2.532663163E1,-2.226248384E-1,6.315975189E-1,5.469105244E-1
2.533659762E1,-7.803211212E-1,-1.429506242E-1,6.117584705E-1
2.534656363E1,-1.132330298E0,-7.905274630E-1,5.850156546E-1
2.535652962E1,-1.111074328E0,-9.355759621E-1,5.214654207E-1
2.536649562E1,-4.270676374E-1,-5.980355144E-1,4.303598404E-1
2.537646163E1,1.312373638E0,-2.875000238E-1,2.702593803E-1
2.538642762E1,2.728969812E0,-1.498643756E-1,8.206135035E-2
2.539639262E1,3.492330074E0,-4.894751906E-1,2.290649116E-1
2.540635862E1,4.032262802E0,-3.153711557E-1,4.178487659E-1
2.541632462E1,3.975005865E0,-5.922568440E-1,5.778080821E-1
2.542629063E1,3.438781023E0,-1.160584569E0,8.042433858E-1
2.543625662E1,2.990456820E0,-1.492112160E0,8.225691319E-1
2.544622262E1,2.818446398E0,-1.611848474E0,7.010334730E-1
2.545618862E1,2.742849350E0,-1.381514311E0,5.008862615E-1
2.546615462E1,2.559326410E0,-9.527058601E-1,2.487730235E-1
2.547611963E1,2.304634094E0,-4.935643375E-1,9.937474132E-2
2.548608562E1,2.103389740E0,-5.348784104E-2,1.225353777E-1
2.549605162E1,1.939028859E0,3.850290775E-1,2.073168308E-1
2.550601763E1,1.837777138E0,8.439951539E-1,2.681581080E-1
2.551598362E1,1.969266415E0,1.184404135E0,3.164628148E-1
2.552594963E1,1.932736754E0,8.105183244E-1,4.273159504E-1
2.553591562E1,1.923685193E0,3.756446242E-1,3.978246450E-1
2.554588062E1,2.040013313E0,3.509167135E-1,3.549031913E-1
2.555584663E1,2.048909426E0,3.449767828E-1,3.538139462E-1
2.556581262E1,1.951510072E0,3.034440614E-2,5.192535520E-1
2.557577862E1,1.814742923E0,-1.136537790E-1,6.718332171E-1
2.558574463E1,1.800242424E0,-1.414717585E-1,6.815904379E-1
2.559571062E1,1.669653296E0,-9.252884984E-1,7.622482777E-1
2.560567663E1,1.400893807E0,-1.789840579E0,8.903564811E-1
2.561564162E1,1.176803708E0,-2.102734089E0,9.306945801E-1
2.562560762E1,1.113683343E0,-2.001002073E0,1.008237362E0
2.563557363E1,1.014569879E0,-1.822993875E0,1.033396482E0
2.564553962E1,7.234961987E-1,-1.878292322E0,1.072228789E0
2.565550562E1,4.529206157E-1,-2.319530010E0,1.102385879E0
2.566547162E1,5.015659332E-1,-2.624938488E0,9.895966649E-1
2.567543762E1,5.491107702E-1,-2.378416061E0,8.345559835E-1
2.568540363E1,4.414442778E-1,-2.022825480E0,6.747967005E-1
2.569536862E1,1.588059366E-1,-1.769242525E0,5.479410291E-1
2.570533462E1,-1.674529165E-1,-1.639631987E0,4.276667833E-1
2.571530063E1,-4.503794611E-1,-1.544515014E0,3.466688693E-1
2.572526662E1,-6.877213717E-1,-1.409404874E0,3.011971414E-1
2.573523263E1,-9.244652390E-1,-1.298012018E0,2.766590416E-1
2.574519862E1,-1.186152816E0,-1.188528895E0,2.867989540E-1
2.575516462E1,-1.430548549E0,-1.004856825E0,3.366240263E-1
2.576513063E1,-1.594381928E0,-8.440756798E-1,4.124153554E-1
2.577509562E1,-1.404881954E0,-6.236022115E-1,3.950526118E-1
2.578506162E1,-6.398431063E-1,-3.187032938E-1,2.628008723E-1
2.579502762E1,3.805994987E-1,-1.722787507E-2,2.257299274E-1
2.580499362E1,1.130792618E0,-9.408866763E-1,1.862851083E-1
2.581495963E1,1.725226760E0,-1.675341368E0,-5.471977592E-2
2.582492562E1,1.870867252E0,-1.352793932E0,6.980946660E-2
2.583489162E1,1.608559728E0,-1.149553180E0,1.415776610E-1
2.584485663E1,1.298825145E0,-8.809177876E-1,1.744561791E-1
2.585482262E1,1.122361183E0,-6.867621541E-1,2.791322470E-1
2.586478863E1,9.912068248E-1,-5.174251199E-1,3.439739347E-1
2.587475462E1,7.244379520E-1,-3.185346723E-1,3.843722343E-1
2.588472062E1,2.728457749E-1,-2.235533446E-1,4.193241000E-1
2.589468663E1,-2.219812945E-2,-3.541007042E-1,3.402958810E-1
2.590465262E1,9.641554207E-2,-9.317292571E-1,1.505978107E-1
2.591461863E1,-2.664947510E-1,-1.140676141E0,3.123382330E-1
2.592458363E1,-9.689606428E-1,8.705002666E-1,6.910891533E-1
2.593454962E1,-1.132883191E0,1.994592547E0,1.487082094E-1
2.594451563E1,-7.415860295E-1,9.161044359E-1,-6.207305193E-1
2.595448162E1,-5.614870787E-1,2.574086189E-1,-3.685646057E-1
2.596444762E1,-7.429243922E-1,6.859558821E-1,8.593080193E-2
2.597441363E1,-1.013680696E0,9.805989861E-1,2.753654420E-1
2.598437962E1,-1.048416734E0,2.477302849E-1,1.076595951E-2
2.599434563E1,-9.760706425E-1,8.911686540E-1,-6.927199960E-1
2.600431062E1,-8.858040571E-1,2.192582607E0,-1.589643836E0
2.601427662E1,-8.067902327E-1,2.838713646E0,-2.083799839E0
2.602424263E1,-1.078425646E0,2.932285786E0,-2.101568222E0
2.603420862E1,-1.742094994E0,2.458261251E0,-1.830206037E0
2.604417462E1,-2.378185034E0,2.376116991E0,-1.669334769E0
2.605414062E1,-2.701733351E0,2.868497372E0,-1.818508029E0
2.606410662E1,-2.856590748E0,3.296771765E0,-1.966322899E0
2.607407163E1,-2.798262119E0,3.048342466E0,-1.832595944E0
2.608403762E1,-2.654693365E0,2.302883387E0,-1.505908728E0
2.609400450E1,-3.101459980E0,1.756853580E0,-1.241014004E0
2.610397050E1,-3.638799667E0,1.367025733E0,-1.030033231E0
2.611393650E1,-3.342448711E0,1.588063121E0,-6.719288826E-1
2.612390250E1,-2.423611641E0,1.954613924E0,-4.078759551E-1
2.613386850E1,-1.552042961E0,1.442960739E0,-4.226706326E-1
2.614383450E1,-8.339383006E-1,1.404776275E-1,-4.230889380E-1
2.615379950E1,-2.649384737E-1,-1.307759285E0,-3.458162546E-1
2.616376550E1,1.611758769E-1,-2.115763187E0,-2.041794658E-1
2.617373150E1,2.904227972E-1,-2.114393473E0,2.652724460E-2
2.618369750E1,1.346783340E-1,-1.460450768E0,2.887924612E-1
2.619366350E1,-6.534104794E-2,-4.958890378E-1,6.146451235E-1
2.620362950E1,-2.349518389E-1,4.773033559E-1,9.327940941E-1
2.621359550E1,-3.663295507E-1,1.409338355E0,1.091193318E0
2.622356050E1,-5.313338041E-1,2.287110567E0,1.007677794E0
2.623352650E1,-9.545132518E-1,3.357484579E0,8.380320072E-1
2.624349250E1,-1.675347567E0,4.259320736E0,6.334034204E-1
2.625345850E1,-2.477009058E0,4.441784382E0,4.307440221E-1
2.626342450E1,-3.221163750E0,3.421169996E0,2.750237584E-1
2.627339050E1,-3.681828022E0,1.408567071E0,-2.334907651E-2
2.628335650E1,-3.618133545E0,-3.893960118E-1,-3.650926948E-1
2.629332250E1,-3.129151583E0,-1.668027759E0,-6.459528804E-1
2.630328750E1,-2.389077187E0,-2.406677485E0,-8.871640563E-1
2.631325350E1,-1.636990547E0,-2.507681131E0,-1.050354123E0
2.632321950E1,-9.036379457E-1,-1.762459397E0,-1.080500841E0
2.633318550E1,-2.409539372E-1,-2.848243713E-1,-1.062587380E0
2.634315150E1,2.831264138E-1,9.849882722E-1,-1.048233390E0
2.635311750E1,7.090167403E-1,1.499343991E0,-9.492874146E-1
2.636308350E1,9.426047802E-1,1.575759172E0,-8.390469551E-1
2.637304950E1,9.540502429E-1,1.568416834E0,-7.708295584E-1
2.638301450E1,8.045894504E-1,1.146071672E0,-6.065490246E-1
2.639298050E1,4.075358510E-1,4.987565875E-1,-4.011090398E-1
2.640294650E1,-1.588454843E-1,-2.159550041E-1,-1.944080293E-1
2.641291250E1,-7.149896622E-1,-8.828068376E-1,7.132531609E-4
2.642287850E1,-1.126016498E0,-1.064832330E0,1.326113045E-1
2.643284450E1,-1.233819127E0,-7.975343466E-1,2.585689723E-1
2.644281050E1,-7.971358299E-1,-3.651279211E-1,4.145845175E-1
2.645277550E1,6.167366505E-1,-6.051485538E-1,4.964993596E-1
2.646274150E1,2.177934408E0,-9.369173646E-1,4.837419093E-1
2.647270750E1,3.076988459E0,-5.824874043E-1,3.343146145E-1
2.648267350E1,3.443066359E0,-2.283675373E-1,3.458453715E-1
2.649263950E1,3.670442581E0,1.728829592E-1,4.597983062E-1
2.650260550E1,3.575371504E0,6.324979663E-1,5.949344039E-1
2.651257150E1,3.152874708E0,4.141046405E-1,5.843770504E-1
2.652253750E1,2.889384031E0,-3.825093508E-1,6.525896192E-1
2.653250250E1,2.557609797E0,-9.695379138E-1,7.224637866E-1
2.654246850E1,2.216668606E0,-9.285908937E-1,6.045565605E-1
2.655243450E1,2.178668499E0,-5.207725167E-1,4.179099798E-1
2.656240050E1,2.313221931E0,-2.913498282E-1,3.346770406E-1
2.657236650E1,2.352942944E0,-2.119705826E-1,2.770081460E-1
2.658233250E1,2.183011055E0,-1.098238900E-1,2.785688043E-1
2.659229850E1,1.968613625E0,2.653329372E-1,3.697637022E-1
2.660226350E1,1.797213197E0,7.338359952E-1,4.759586751E-1
2.661222950E1,1.597905159E0,1.002645850E0,5.030164123E-1
2.662219550E1,1.561422467E0,1.260435939E0,4.224121571E-1
2.663216150E1,1.888201118E0,2.229524374E0,2.919508219E-1
2.664212750E1,1.698060155E0,1.939420104E0,3.462959826E-1
2.665209350E1,1.635814071E0,1.087878823E0,4.622766376E-1
2.666205950E1,1.676018834E0,3.070427775E-1,5.164477825E-1
2.667202550E1,1.735722184E0,-3.867639303E-1,5.372657180E-1
2.668199050E1,1.539528131E0,-1.827921152E0,6.651113033E-1
2.669195650E1,8.280887008E-1,-3.856585264E0,8.776789904E-1
2.670192250E1,4.018780887E-1,-4.946996212E0,1.075235963E0
2.671188850E1,7.116716504E-1,-4.470571518E0,1.242975593E0
2.672185450E1,1.069822907E0,-3.177361488E0,1.347484708E0
2.673182050E1,1.010671258E0,-2.124875546E0,1.457264662E0
2.674178650E1,5.896724463E-1,-1.841680646E0,1.623608708E0
2.675175250E1,3.322909772E-1,-2.039960384E0,1.573897362E0
2.676171750E1,2.541089654E-1,-2.174099445E0,1.360204101E0
2.677168350E1,1.173425838E-1,-2.097960949E0,1.231030464E0
2.678164950E1,-1.360772401E-1,-1.950986505E0,1.110021710E0
2.679161550E1,-4.181091785E-1,-1.815280676E0,9.765898585E-1
2.680158150E1,-6.276754141E-1,-1.745462775E0,8.657314777E-1
2.681154750E1,-8.119416237E-1,-1.623893261E0,7.891112566E-1
2.682151350E1,-9.982116222E-1,-1.515550256E0,7.452266216E-1
2.683147850E1,-1.183065653E0,-1.419415951E0,6.844208241E-1
2.684144450E1,-1.374025822E0,-1.075125456E0,5.742992163E-1
2.685141050E1,-1.417832136E0,-7.255817056E-1,5.316755772E-1
2.686137650E1,-1.025742888E0,-5.776368380E-1,4.475175738E-1
2.687134250E1,-2.920610830E-2,-7.830781937E-1,2.771064341E-1
2.688130850E1,1.188401937E0,-9.779332280E-1,1.449796110E-1
2.689127450E1,1.892914772E0,-1.194397449E0,2.857309952E-2
2.690124050E1,1.905284286E0,-1.344419241E0,-1.025945693E-1
2.691120550E1,1.720153570E0,-1.280264497E0,1.110487357E-1
2.692117150E1,1.411593437E0,-1.073475718E0,1.116724163E-1
2.693113750E1,1.204612851E0,-9.245626330E-1,1.129078567E-1
2.694110350E1,1.166384220E0,-9.034330845E-1,1.546252519E-1
2.695106950E1,1.056110620E0,-9.708771110E-1,2.643099427E-1
2.696103550E1,7.667035460E-1,-9.988511801E-1,3.693384528E-1
2.697100150E1,3.223481774E-1,-7.661238909E-1,4.473080933E-1
2.698096650E1,-1.074081510E-1,-5.166903138E-1,4.335182011E-1
2.699093250E1,-4.384430647E-1,-1.010717630E0,2.597194910E-1
2.700089850E1,-1.264324188E0,-1.969718575E0,2.472310960E-1
2.701086450E1,-2.370709896E0,-1.406659722E0,4.629769623E-1
2.702083050E1,-2.923276186E0,6.706712842E-1,7.042545080E-1
2.703079650E1,-2.519316196E0,3.670510530E0,6.297954917E-1
2.704076250E1,-1.299092650E0,5.267569542E0,-5.516113639E-1
2.705072850E1,1.499327570E-1,2.833033562E0,-1.984092474E0
2.706069350E1,-1.741191745E-1,9.042031765E-1,-1.637117743E0
2.707065950E1,-9.582429528E-1,7.491062284E-1,7.885469496E-2
2.708062550E1,-8.133994341E-1,-2.208316028E-1,3.004379869E-1
2.709059079E1,-3.739147782E-1,-1.534609675E0,1.823270619E-1
2.710055679E1,-3.404622674E-1,-1.513649344E0,8.151469380E-2
2.711052279E1,-5.779669881E-1,1.049417108E-1,-2.784655690E-1
2.712048879E1,-7.613941431E-1,1.776178241E0,-8.001207113E-1
2.713045479E1,-1.020675540E0,2.328474045E0,-1.033906817E0
2.714041979E1,-1.416207671E0,2.205538273E0,-1.201818705E0
2.715038579E1,-1.677890420E0,2.153415203E0,-1.476449490E0
2.716035179E1,-1.825520992E0,2.262729168E0,-1.641867161E0
2.717031779E1,-2.048594952E0,2.199576378E0,-1.540528297E0
2.718028379E1,-2.475755453E0,1.625329614E0,-1.429499507E0
2.719024979E1,-3.015841246E0,1.293005943E0,-1.406319141E0
2.720021579E1,-3.350446701E0,1.603339911E0,-1.407297611E0
2.721018179E1,-3.331524849E0,2.109435081E0,-1.249601722E0
2.722014679E1,-2.915359974E0,2.717623472E0,-9.613962770E-1
2.723011279E1,-2.221515894E0,3.165558338E0,-6.595818400E-1
2.724007879E1,-1.403035760E0,2.869286537E0,-3.782525957E-1
2.725004479E1,-7.325825691E-1,1.371441364E0,-2.263171226E-1
2.726001079E1,-2.177095115E-1,-3.899919987E-1,-1.039179265E-1
2.726997679E1,1.203636155E-1,-1.300870061E0,-4.040339589E-2
2.727994279E1,1.605636328E-1,-1.157034278E0,7.400196046E-2
2.728990779E1,-5.495852605E-2,-4.441170394E-1,1.938695014E-1
2.729987379E1,-3.929143846E-1,3.337559700E-1,3.105066717E-1
2.730983979E1,-7.028698921E-1,8.480839729E-1,4.504233003E-1
2.731980579E1,-9.626396298E-1,1.117676020E0,5.353485942E-1
2.732977179E1,-1.186175227E0,1.376057029E0,5.376301408E-1
2.733973779E1,-1.351469994E0,1.544972301E0,4.419452548E-1
2.734970379E1,-1.470303655E0,1.462117195E0,2.399878949E-1
2.735966979E1,-1.711602569E0,1.230307579E0,1.169043183E-1
2.736963479E1,-2.018134356E0,1.067452908E0,1.284476556E-2
2.737960079E1,-2.274262667E0,9.095820785E-1,-1.610242426E-1
2.738956679E1,-2.311919212E0,6.704648137E-1,-3.326378167E-1
2.739953279E1,-2.120654821E0,4.081307352E-1,-5.046120882E-1
2.740949879E1,-1.814928651E0,1.567703933E-1,-7.041869760E-1
2.741946479E1,-1.499532819E0,-9.892829508E-2,-8.806976676E-1
2.742943079E1,-1.182672024E0,-2.797936797E-1,-1.018295169E0
2.743939679E1,-8.897253275E-1,-4.063656032E-1,-1.072278738E0
2.744936179E1,-6.257509589E-1,-4.284051359E-1,-1.052068114E0
2.745932779E1,-3.187423348E-1,-2.212353349E-1,-1.034929395E0
2.746929379E1,2.364872256E-3,9.397082031E-2,-9.951387048E-1
2.747925979E1,3.543746769E-1,6.174040437E-1,-8.417323828E-1
2.748922579E1,5.819603801E-1,1.138728261E0,-5.523860455E-1
2.749919179E1,4.327542186E-1,1.456461072E0,-1.061916202E-1
2.750915779E1,-1.740334630E-1,1.458667040E0,3.369884789E-1
2.751912279E1,-9.529751539E-1,1.003272057E0,6.430933475E-1
2.752908879E1,-1.644172549E0,4.155959785E-1,8.883342743E-1
2.753905479E1,-2.044476986E0,8.054617047E-2,1.092339039E0
2.754902079E1,-1.879087090E0,3.270114958E-2,1.107392550E0
2.755898679E1,-7.916214466E-1,-9.998988360E-2,9.643607140E-1
2.756895279E1,1.399060607E0,-4.811023474E-1,8.165608644E-1
2.757891879E1,2.592043877E0,-5.902049541E-1,7.658364773E-1
2.758888479E1,3.004597425E0,-3.260407150E-1,4.247350693E-1
2.759884979E1,3.317372084E0,-2.302181721E-1,5.976802707E-1
2.760881579E1,3.343875170E0,-6.424672604E-1,6.727010012E-1
2.761878179E1,3.148466110E0,-6.665002704E-1,6.883349419E-1
2.762874779E1,2.920730829E0,-9.345881939E-1,6.228075624E-1
2.763871379E1,2.865569830E0,-1.037545562E0,6.431154013E-1
2.764867979E1,2.886304617E0,-5.344222784E-1,6.099851131E-1
2.765864579E1,2.696985245E0,-5.882224813E-2,5.211749673E-1
2.766861179E1,2.374907494E0,8.946282417E-2,4.668355882E-1
2.767857679E1,2.203924894E0,3.777097166E-1,3.406446278E-1
2.768854279E1,1.986108184E0,5.305773020E-1,3.267189562E-1
2.769850879E1,1.968350410E0,7.791350484E-1,2.816048563E-1
2.770847479E1,2.047454119E0,9.634758830E-1,2.735993862E-1
2.771844079E1,1.933000088E0,8.401526809E-1,2.779425681E-1
2.772840679E1,1.742216587E0,6.331459284E-1,1.975140423E-1
2.773837279E1,1.709481359E0,4.329847097E-1,1.560468972E-1
2.774833779E1,1.790357232E0,1.194158643E-1,2.239191532E-1
2.775830379E1,1.917723894E0,4.560005665E-2,3.251008987E-1
2.776826979E1,2.038529873E0,2.388938963E-1,3.404705226E-1
2.777823579E1,2.068152905E0,1.371015608E-1,3.640355766E-1
2.778820179E1,1.944567204E0,-1.069987655E0,5.296109319E-1
2.779816779E1,1.729637265E0,-1.886132240E0,6.625280976E-1
2.780813379E1,1.657574773E0,-1.962672830E0,6.867061853E-1
2.781809979E1,1.624409080E0,-1.776318431E0,7.638925314E-1
2.782806479E1,1.488294721E0,-1.567739129E0,7.847200632E-1
2.783803079E1,1.265817523E0,-1.471277833E0,8.134940267E-1
2.784799679E1,9.179793000E-1,-1.493229508E0,8.923164010E-1
2.785796279E1,6.712278724E-1,-1.854905367E0,9.318975210E-1
2.786792879E1,6.591368318E-1,-2.137225628E0,8.699364662E-1
2.787789479E1,5.942177773E-1,-2.035230160E0,8.005097508E-1
2.788786079E1,3.654871285E-1,-1.862681508E0,7.265329957E-1
2.789782679E1,9.140952677E-2,-1.716215491E0,5.714372396E-1
2.790779179E1,-2.003885061E-1,-1.447461009E0,4.754473567E-1
2.791775779E1,-4.501900673E-1,-1.240325451E0,4.274055362E-1
2.792772379E1,-6.569810510E-1,-1.134720445E0,3.822740018E-1
2.793768979E1,-9.173503518E-1,-8.968510032E-1,3.434865177E-1
2.794765579E1,-1.210028887E0,-6.720066667E-1,3.824528158E-1
2.795762179E1,-1.439441085E0,-5.711380243E-1,4.484322071E-1
2.796758779E1,-1.597057819E0,-5.193006396E-1,5.430146456E-1
2.797755379E1,-1.615292668E0,-4.433953762E-1,6.575715542E-1
2.798751879E1,-1.084593296E0,-4.013738930E-1,7.207414508E-1
2.799748479E1,-4.918415472E-2,-3.603970706E-1,6.551085114E-1
2.800745079E1,7.877700925E-1,-5.126143098E-1,5.300944448E-1
2.801741679E1,1.326028824E0,-1.596092939E0,1.864688993E-1
2.802738279E1,1.561650157E0,-1.946948886E0,-1.510282885E-2
2.803734879E1,1.388404250E0,-1.237580538E0,-7.662922144E-2
2.804731479E1,1.300450444E0,-9.068667889E-1,-6.008965895E-2
2.805727979E1,1.239790320E0,-6.908655167E-1,4.077961296E-2
2.806724579E1,1.079114199E0,-5.506040454E-1,1.757379621E-1
2.807721179E1,7.977676392E-1,-3.436818719E-1,2.439324260E-1
2.808717779E1,3.668015599E-1,-1.795395613E-1,2.492723465E-1
2.809714425E1,1.352458149E-1,-3.817722499E-1,1.629600972E-1
2.810711025E1,2.910521924E-1,-6.738094091E-1,1.595003903E-1
2.811707625E1,-4.346987009E-1,-3.702331185E-1,4.479697943E-1
2.812704225E1,-1.106391668E0,4.315634370E-1,7.606123686E-1
2.813700725E1,-4.788198769E-1,1.417948604E0,-1.239540502E-1
2.814697325E1,-7.624433637E-1,1.613326669E0,-1.012068272E0
2.815693925E1,-9.097557068E-1,1.246217608E0,-3.689298928E-1
2.816690525E1,-7.830398083E-1,1.283834219E0,5.278964713E-2
2.817687125E1,-6.657572985E-1,1.865254641E0,1.105114371E-1
2.818683725E1,-5.212837458E-1,1.873089552E0,-5.019089207E-2
2.819680325E1,-5.168029666E-1,1.854095101E0,-5.094096065E-1
2.820676925E1,-5.720199347E-1,2.426384926E0,-1.133945346E0
2.821673425E1,-6.424973607E-1,3.215777874E0,-1.618730783E0
2.822670025E1,-8.378085494E-1,3.909506321E0,-1.997151256E0
2.823666625E1,-1.203428388E0,4.293192387E0,-2.264403582E0
2.824663225E1,-1.672102094E0,3.944397211E0,-2.269990206E0
2.825659825E1,-2.168382645E0,3.123318195E0,-2.092058659E0
2.826656425E1,-2.715917110E0,2.017080784E0,-1.875859976E0
2.827653025E1,-3.177380085E0,8.555975556E-1,-1.684567571E0
2.828649625E1,-3.485816240E0,1.087262928E-1,-1.507724404E0
2.829646125E1,-3.579567194E0,2.396224290E-1,-1.061150074E0
2.830642725E1,-3.687094450E0,1.013752699E0,-6.343814135E-1
2.831639325E1,-3.781418800E0,3.710561514E0,-6.996938586E-1
2.832635925E1,-2.765498877E0,6.039713860E0,-7.763604522E-1
2.833632525E1,-1.958638072E0,5.510497570E0,-5.664342642E-1
2.834629125E1,-1.357626081E0,3.102768660E0,-4.095029831E-1
2.835625725E1,-6.446643472E-1,2.614139020E-1,-4.551787674E-1
2.836622225E1,2.979902178E-2,-1.790537834E0,-5.498735905E-1
2.837618825E1,3.727687299E-1,-2.726564169E0,-4.673871696E-1
2.838615425E1,3.293514848E-1,-2.562598467E0,-2.905343771E-1
2.839612025E1,8.691129088E-2,-1.446753025E0,-1.129936129E-1
2.840608625E1,-1.423653066E-1,-1.601658016E-1,1.061786786E-1
2.841605225E1,-2.646299303E-1,7.100976706E-1,3.466006517E-1
2.842601825E1,-3.088160455E-1,1.078255534E0,6.209773421E-1
2.843598425E1,-3.757990003E-1,1.213950515E0,8.184569478E-1
2.844594925E1,-6.414275169E-1,1.509785414E0,8.678407669E-1
2.845591525E1,-1.084710717E0,2.000560999E0,7.247875333E-1
2.846588125E1,-1.423935890E0,2.215560675E0,4.558850229E-1
2.847584725E1,-1.725895882E0,2.162689924E0,1.317890882E-1
2.848581325E1,-1.991876364E0,1.981669068E0,-1.575686783E-1
2.849577925E1,-2.087684870E0,1.642638922E0,-3.876424134E-1
2.850574525E1,-2.090054035E0,1.281085491E0,-5.149785280E-1
2.851571125E1,-2.137194395E0,8.959730864E-1,-6.046592593E-1
2.852567625E1,-2.191522121E0,3.860443234E-1,-6.938583851E-1
2.853564225E1,-2.027254343E0,-1.366745234E-1,-8.877168298E-1
2.854560825E1,-1.416969538E0,-3.052840531E-1,-1.117058396E0
2.855557425E1,-4.623921812E-1,-1.062905937E-1,-1.224809766E0
2.856554025E1,4.921601117E-1,2.630208731E-1,-1.233121514E0
2.857550625E1,1.166345835E0,4.256909788E-1,-1.182373524E0
2.858547225E1,1.178735137E0,2.814792097E-1,-9.983800054E-1
2.859543825E1,4.536957741E-1,-1.622733474E-1,-6.192950606E-1
2.860540325E1,-6.102181673E-1,-5.782705545E-1,-9.205924720E-2
2.861536925E1,-1.368016243E0,-5.949367881E-1,2.440562248E-1
2.862533525E1,-1.755172253E0,-1.427853107E-1,4.999300539E-1
2.863530125E1,-1.780685186E0,2.583819330E-1,7.416803241E-1
2.864526725E1,-7.608965635E-1,-1.947926357E-2,7.873255610E-1
2.865523325E1,1.596385837E0,-7.627538443E-1,4.273640215E-1
2.866519925E1,3.093228817E0,-8.126521707E-1,3.266858757E-1
2.867516425E1,3.760814905E0,-6.840093136E-1,3.998906314E-1
2.868513025E1,3.862962246E0,4.649786651E-2,4.678278565E-1
2.869509625E1,3.787194014E0,5.994952321E-1,7.427671552E-1
2.870506225E1,3.407346487E0,5.399663448E-1,1.088925719E0
2.871502825E1,2.799456596E0,-2.158782631E-1,1.102692604E0
2.872499425E1,2.544188261E0,-9.387608767E-1,1.068063259E0
2.873496025E1,2.513125658E0,-9.725272059E-1,9.526079893E-1
2.874492625E1,2.323677063E0,-5.176302791E-1,7.112731338E-1
2.875489125E1,2.147869825E0,2.596370876E-2,4.252992570E-1
2.876485725E1,2.084577084E0,4.975639880E-1,2.261408716E-1
2.877482325E1,2.040562868E0,8.941211700E-1,2.463645339E-1
2.878478925E1,1.990240812E0,1.321432829E0,4.262671769E-1
2.879475525E1,1.918989182E0,1.744619966E0,5.498998761E-1
2.880472125E1,1.865056157E0,1.815899730E0,5.677124262E-1
2.881468725E1,1.840764284E0,1.467974782E0,5.101657510E-1
2.882465325E1,1.812087893E0,2.193675280E0,4.847152531E-1
2.883461825E1,1.172858477E0,2.433671951E0,6.778007150E-1
2.884458425E1,1.633593082E0,7.402122021E-3,8.705466986E-1
2.885455025E1,1.434287190E0,-1.491033077E0,1.031049728E0
2.886451625E1,6.427051425E-1,-3.940593958E0,1.373391390E0
2.887448225E1,5.926539898E-1,-4.796717644E0,1.549927592E0
2.888444825E1,1.292182207E0,-4.185477734E0,1.498502731E0
2.889441425E1,1.667331338E0,-3.368735075E0,1.470184565E0
2.890438025E1,1.732851744E0,-2.946396112E0,1.308392525E0
2.891434525E1,1.658741355E0,-2.719056129E0,1.101733446E0
2.892431125E1,1.457013845E0,-2.874191761E0,1.001787424E0
2.893427725E1,1.167759538E0,-3.059905291E0,9.740512371E-1
2.894424325E1,8.294302225E-1,-2.859719515E0,9.903873205E-1
2.895420925E1,4.475495219E-1,-2.637497663E0,9.770329595E-1
2.896417525E1,2.125071883E-1,-2.477051973E0,7.858241200E-1
2.897414125E1,-1.974751800E-2,-2.242789745E0,6.420925856E-1
2.898410725E1,-2.425235957E-1,-1.983020186E0,5.581750870E-1
2.899407225E1,-4.627917111E-1,-1.700912118E0,4.948934317E-1
2.900403825E1,-6.604323387E-1,-1.491011858E0,4.450094998E-1
2.901400425E1,-8.465198278E-1,-1.348007202E0,3.917952180E-1
2.902397025E1,-1.084340334E0,-1.150184393E0,3.311055005E-1
2.903393625E1,-1.320696354E0,-9.182847142E-1,3.194375634E-1
2.904390225E1,-1.516938567E0,-7.190616131E-1,3.284640908E-1
2.905386825E1,-1.620024562E0,-6.268450022E-1,3.147111833E-1
2.906383425E1,-1.276695967E0,-7.255686522E-1,1.813627034E-1
2.907379925E1,-3.635399044E-1,-1.102717876E0,-1.104455516E-1
2.908376525E1,9.385740757E-1,-9.152970314E-1,-2.582970560E-1
2.909373079E1,1.511020541E0,-9.327027202E-1,-1.342267841E-1
2.910369679E1,1.674326658E0,-6.933902502E-1,-9.303233586E-3
2.911366279E1,1.654449821E0,-8.619441986E-1,1.047473922E-1
2.912362879E1,1.593801379E0,-1.340507269E0,2.116405517E-1
2.913359479E1,1.452558160E0,-1.406591773E0,3.498861790E-1
2.914355979E1,1.237733245E0,-1.332532167E0,5.282008052E-1
2.915352579E1,9.376747608E-1,-9.758481383E-1,6.168918610E-1
2.916349179E1,5.137394667E-1,-3.526636660E-1,6.604771018E-1
2.917345779E1,-5.513584614E-2,6.203261763E-2,6.550011635E-1
