"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.050661076E2,5.212052645E1,4.291633299E0,1.155846199E1,1.006766032E0,1.561407544E2,7.150575023E1,1.059494516E1
1.060661080E2,5.212050889E1,4.291668048E0,1.235937227E1,1.032771573E0,1.497773297E2,6.863537926E1,1.064168015E1
1.070661092E2,5.212048501E1,4.291687500E0,1.111789601E1,1.039336181E0,1.526320104E2,6.820431103E1,1.068595678E1
1.080661089E2,5.212046900E1,4.291701510E0,1.160048650E1,1.091108079E0,1.537101214E2,6.695244982E1,1.072038355E1
1.090661093E2,5.212047261E1,4.291801633E0,1.112590859E1,1.076900824E0,1.483265275E2,6.442287205E1,1.075704614E1
1.100661094E2,5.212046625E1,4.291734492E0,1.131573801E1,9.847943921E-1,1.588332867E2,6.370651922E1,1.078567184E1
1.110661086E2,5.212058577E1,4.291660241E0,1.084916513E1,8.857380184E-1,1.543070892E2,6.183096964E1,1.078946337E1
1.120661092E2,5.212057829E1,4.291664695E0,1.088810638E1,8.484547547E-1,1.554066530E2,6.194197157E1,1.079959199E1
1.130661089E2,5.212057035E1,4.291667081E0,1.087602194E1,7.889567571E-1,1.571127624E2,6.186909877E1,1.084291646E1
1.140661087E2,5.212056366E1,4.291671083E0,1.126861009E1,7.669504766E-1,1.574080565E2,6.203549519E1,1.087943183E1
1.150661095E2,5.212055747E1,4.291674723E0,1.138688364E1,7.550674341E-1,1.577116058E2,6.217242939E1,1.093832869E1
1.160661092E2,5.212076254E1,4.291659379E0,1.048589297E1,6.035048448E-1,1.585427537E2,5.299514063E1,1.078012971E1
1.170661094E2,5.212069507E1,4.291758604E0,1.098860354E1,5.108060903E-1,1.564362847E2,5.236469178E1,1.081135634E1
1.180661099E2,5.212073883E1,4.291709398E0,1.073809682E1,5.442228708E-1,1.564362415E2,4.995720863E1,1.083846247E1
1.190661095E2,5.212072528E1,4.291720037E0,9.912691415E0,3.428280779E-1,1.564362501E2,4.991659003E1,1.088619363E1
1.200661098E2,5.212071719E1,4.291728738E0,1.075949875E1,4.730163492E-1,1.564362577E2,4.978500226E1,1.094285517E1
1.210661099E2,5.212071459E1,4.291729591E0,1.006850485E1,3.931957731E-1,1.564362582E2,5.072515684E1,1.099882055E1
1.220661099E2,5.212070202E1,4.291739869E0,1.015324591E1,3.487382539E-1,1.564362666E2,5.155520622E1,1.104669748E1
1.230661100E2,5.212069386E1,4.291748259E0,1.042247369E1,3.016923511E-1,1.564362738E2,5.276260766E1,1.108050684E1
1.240661106E2,5.212057722E1,4.291798535E0,1.020468032E1,6.525962329E-1,1.564363057E2,4.129648950E1,1.074628321E1
1.250661113E2,5.212054720E1,4.291876838E0,1.049127339E1,8.235248585E-2,1.564363812E2,2.831129961E1,1.060446022E1
1.260661105E2,5.212054845E1,4.291872925E0,1.040774443E1,2.827570646E-2,1.564363774E2,3.027599690E1,1.059622485E1
1.270661107E2,5.212053833E1,4.291879159E0,1.038614404E1,1.686986047E-1,1.564363821E2,3.266530956E1,1.060963357E1
1.280661110E2,5.212053511E1,4.291876526E0,1.044346623E1,2.304327240E-1,1.564363788E2,3.556053278E1,1.063678125E1
1.290661110E2,5.212057325E1,4.291815443E0,1.065772494E1,3.503424691E-1,1.564363224E2,3.805131006E1,1.067848500E1
1.300661112E2,5.212057197E1,4.291808039E0,1.063849230E1,0.000000000E0,1.564363146E2,2.894617707E1,1.065558111E1
1.310661111E2,5.212057197E1,4.291808039E0,1.063849230E1,0.000000000E0,1.564363146E2,2.789772145E1,1.066861646E1
1.320661112E2,5.212057197E1,4.291808039E0,1.063849230E1,0.000000000E0,1.564363146E2,2.734513573E1,1.069219308E1
1.330661117E2,5.212057197E1,4.291808039E0,1.063849230E1,0.000000000E0,1.564363146E2,2.435585912E1,1.070923824E1
1.340661160E2,5.212057197E1,4.291808039E0,1.063849230E1,0.000000000E0,1.564363146E2,2.371884927E1,1.073355648E1
1.350661128E2,5.212063180E1,4.291845085E0,1.070245370E1,1.593191292E-1,1.564363630E2,2.131265790E1,1.075414610E1
1.360661105E2,5.212062969E1,4.291842688E0,1.067065773E1,1.624117560E-1,1.564363601E2,2.156535054E1,1.081253471E1
1.370661117E2,5.212063014E1,4.291842368E0,1.064974966E1,0.000000000E0,1.564363599E2,2.134691840E1,1.082707504E1
1.380661110E2,5.212062607E1,4.291843843E0,1.030589009E1,2.509910717E-2,1.564363607E2,2.136241384E1,1.088190648E1
1.390661099E2,5.212062604E1,4.291844224E0,1.017934135E1,0.000000000E0,1.564363611E2,2.141628609E1,1.090906750E1
1.400661091E2,5.212062568E1,4.291844437E0,1.028877789E1,6.476790133E-2,1.564363613E2,2.162797148E1,1.097757535E1
1.410661042E2,5.212062327E1,4.291845928E0,1.136279488E1,2.692730834E-1,1.564363624E2,2.208815818E1,1.096363534E1
1.420661004E2,5.212062132E1,4.291847181E0,1.136804801E1,2.728543446E-1,1.564363633E2,2.294806789E1,1.101986112E1
1.430660965E2,5.212062230E1,4.291846445E0,1.132385306E1,0.000000000E0,1.564363628E2,2.215515932E1,1.103809460E1
