"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.120164927E2,5.232918500E1,4.952845000E0,8.141185354E-1,9.723103046E-1,3.229200134E2,2.500000000E0,1.310000038E1
2.130164927E2,5.232918667E1,4.952843333E0,7.141199574E-1,9.156908393E-1,3.367900085E2,2.500000000E0,1.350000000E1
2.140164927E2,5.232919500E1,4.952845000E0,6.141327792E-1,8.482622504E-1,3.408399963E2,2.500000000E0,1.410000038E1
2.150164927E2,5.232920000E1,4.952841667E0,4.141379972E-1,0.000000000E0,3.408399963E2,2.500000000E0,1.360000038E1
2.160164927E2,5.232921333E1,4.952838333E0,1.415508510E-2,0.000000000E0,3.408399963E2,2.500000000E0,1.339999962E1
2.170164927E2,5.232923000E1,4.952825000E0,-3.858287908E-1,6.408291459E-1,3.573900146E2,2.299999952E0,1.339999962E1
2.180164927E2,5.232924333E1,4.952816667E0,-1.085814559E0,5.728858113E-1,3.325499878E2,2.200000048E0,1.110000038E1
2.190164927E2,5.232925500E1,4.952815000E0,-2.285798893E0,5.255314112E-1,3.199500122E2,2.000000000E0,1.089999962E1
2.200164927E2,5.232926500E1,4.952811667E0,-2.485786553E0,4.714855552E-1,3.243699951E2,1.899999976E0,1.100000000E1
2.210164927E2,5.232928000E1,4.952808333E0,-2.685767091E0,4.637647271E-1,3.351600037E2,1.899999976E0,1.060000038E1
2.220164927E2,5.232929500E1,4.952798333E0,-3.085751438E0,4.931038916E-1,3.303200073E2,1.899999976E0,1.110000038E1
2.230164927E2,5.232930833E1,4.952788333E0,-3.085738158E0,0.000000000E0,3.303200073E2,2.000000000E0,1.150000000E1
2.240164927E2,5.232932667E1,4.952773333E0,-3.085720612E0,0.000000000E0,3.303200073E2,2.000000000E0,1.189999962E1
2.250164927E2,5.232934667E1,4.952755000E0,-3.285702597E0,0.000000000E0,3.303200073E2,2.000000000E0,1.250000000E1
2.260164927E2,5.232935833E1,4.952728333E0,-3.185701211E0,6.984780431E-1,3.107399902E2,2.000000000E0,1.269999981E1
2.270164927E2,5.232936500E1,4.952706667E0,-3.685704091E0,7.612741590E-1,3.148399963E2,1.899999976E0,1.300000000E1
2.280164927E2,5.232938167E1,4.952678333E0,-3.185696535E0,8.585566878E-1,3.106600037E2,1.899999976E0,1.150000000E1
2.290164927E2,5.232939500E1,4.952661667E0,-3.285687064E0,9.249558449E-1,3.302000122E2,1.899999976E0,1.019999981E1
2.300164927E2,5.232940667E1,4.952648333E0,-3.085678063E0,9.707661271E-1,3.436600037E2,1.799999952E0,1.060000038E1
2.310164927E2,5.232941333E1,4.952640000E0,-2.985673327E0,1.005767226E0,3.382600098E2,1.799999952E0,1.050000000E1
2.320164927E2,5.232942500E1,4.952631667E0,-3.085661470E0,1.053636432E0,3.366099854E2,1.700000048E0,1.030000019E1
2.330164927E2,5.232943500E1,4.952620000E0,-2.985653891E0,1.094299436E0,3.260799866E2,1.700000048E0,1.030000019E1
2.340164927E2,5.232944167E1,4.952610000E0,-3.285650107E0,1.087608099E0,3.158099976E2,1.700000048E0,1.069999981E1
2.350164927E2,5.232944667E1,4.952595000E0,-3.585651554E0,1.088637471E0,3.290400085E2,1.700000048E0,1.019999981E1
2.360164927E2,5.232946167E1,4.952585000E0,-3.185635901E0,1.142168641E0,3.256199951E2,1.700000048E0,9.600000381E0
2.370164927E2,5.232947500E1,4.952573333E0,-3.285623574E0,1.160698652E0,3.202399902E2,1.600000024E0,9.300000191E0
2.380154927E2,5.232948833E1,4.952560000E0,-2.885612199E0,1.173566699E0,3.115100098E2,1.600000024E0,9.100000381E0
2.390154927E2,5.232950000E1,4.952548333E0,-2.685602246E0,1.220406413E0,3.142799988E2,1.600000024E0,8.800000191E0
2.400154927E2,5.232950667E1,4.952533333E0,-2.685601319E0,1.256951690E0,3.108699951E2,1.600000024E0,8.800000191E0
2.410154927E2,5.232951833E1,4.952516667E0,-2.685594222E0,1.257466435E0,3.038500061E2,1.500000000E0,9.100000381E0
2.420154927E2,5.232952833E1,4.952500000E0,-2.585589500E0,1.266216636E0,3.116400146E2,1.600000024E0,9.100000381E0
2.430154927E2,5.232954333E1,4.952480000E0,-2.085579559E0,1.233274460E0,3.037000122E2,1.700000048E0,9.000000000E0
2.440154927E2,5.232955167E1,4.952466667E0,-1.985575307E0,1.268275499E0,3.117600098E2,1.600000024E0,9.500000000E0
2.450154927E2,5.232956833E1,4.952460000E0,-1.385555376E0,1.270334482E0,3.204400024E2,1.700000048E0,9.300000191E0
2.460154927E2,5.232958333E1,4.952450000E0,-1.385539724E0,1.282687783E0,3.392399902E2,1.700000048E0,9.399999619E0
2.470154927E2,5.232959833E1,4.952443333E0,-1.185522168E0,1.300703049E0,3.371700134E2,1.799999952E0,9.500000000E0
2.480154927E2,5.232961333E1,4.952436667E0,-8.855046118E-1,1.334159970E0,3.326199951E2,1.700000048E0,9.500000000E0
2.490154927E2,5.232962833E1,4.952423333E0,-3.854908639E-1,1.320777178E0,3.330400085E2,1.700000048E0,9.500000000E0
2.500154927E2,5.232964000E1,4.952413333E0,2.145200404E-1,1.349601626E0,3.254500122E2,1.600000024E0,9.300000191E0
2.510154927E2,5.232965000E1,4.952398333E0,7.145257146E-1,1.426810026E0,3.273999939E2,1.600000024E0,9.100000381E0
2.520154927E2,5.232966167E1,4.952388333E0,1.014536619E0,1.445854664E0,3.275700073E2,1.600000024E0,9.199999809E0
2.530154927E2,5.232967333E1,4.952378333E0,1.314547523E0,1.474164486E0,3.357000122E2,1.600000024E0,9.100000381E0
2.540154927E2,5.232968167E1,4.952373333E0,1.314556536E0,1.437619209E0,3.368699951E2,1.600000024E0,9.300000191E0
2.550154927E2,5.232969333E1,4.952365000E0,1.314568392E0,1.424751163E0,3.362399902E2,1.700000048E0,9.199999809E0
2.560154927E2,5.232970500E1,4.952356667E0,1.414580248E0,1.410338879E0,3.353200073E2,1.700000048E0,9.000000000E0
2.570154927E2,5.232971500E1,4.952355000E0,1.514593539E0,1.387176394E0,3.318599854E2,1.700000048E0,8.800000191E0
2.580154927E2,5.232972333E1,4.952346667E0,1.814600647E0,1.342395544E0,3.231300049E2,1.700000048E0,8.800000191E0
2.590154927E2,5.232973333E1,4.952343333E0,2.214612986E0,1.318203568E0,3.415400085E2,1.700000048E0,9.100000381E0
2.600154927E2,5.232974167E1,4.952338333E0,2.314621998E0,1.293496966E0,3.311900024E2,1.700000048E0,8.899999619E0
2.610154927E2,5.232975167E1,4.952330000E0,2.414631481E0,1.235848069E0,3.297999878E2,1.700000048E0,8.600000381E0
2.620154927E2,5.232976167E1,4.952321667E0,2.514640963E0,1.209082484E0,3.282399902E2,1.600000024E0,8.699999809E0
2.630154927E2,5.232977500E1,4.952308333E0,2.714652336E0,1.230186105E0,3.286300049E2,1.600000024E0,8.600000381E0
2.640154927E2,5.232978667E1,4.952296667E0,2.914662288E0,1.280114174E0,3.287000122E2,1.600000024E0,8.600000381E0
2.650154927E2,5.232980167E1,4.952281667E0,3.214675082E0,1.302761912E0,3.284299927E2,1.600000024E0,8.699999809E0
2.660154927E2,5.232981667E1,4.952266667E0,3.814687877E0,1.299673557E0,3.283900146E2,1.600000024E0,8.500000000E0
2.670154927E2,5.232983000E1,4.952253333E0,4.114699250E0,1.279599428E0,3.278099976E2,1.600000024E0,8.800000191E0
2.680154927E2,5.232984000E1,4.952243333E0,4.114707780E0,1.263643026E0,3.279899902E2,1.700000048E0,9.199999809E0
2.690154927E2,5.232985167E1,4.952231667E0,4.114717731E0,1.252833843E0,3.277000122E2,1.700000048E0,9.100000381E0
2.700154927E2,5.232986167E1,4.952221667E0,3.914726261E0,1.244083643E0,3.310000000E2,1.700000048E0,9.000000000E0
2.710154927E2,5.232986833E1,4.952215000E0,3.814731947E0,1.240480542E0,3.310000000E2,1.700000048E0,8.899999619E0
2.720154927E2,5.232988000E1,4.952206667E0,3.614743803E0,1.252833843E0,3.310000000E2,1.700000048E0,9.000000000E0
2.730154927E2,5.232988667E1,4.952200000E0,3.414749489E0,1.229671359E0,3.310000000E2,1.700000048E0,9.100000381E0
2.740154927E2,5.232989833E1,4.952188333E0,3.314759440E0,1.208567739E0,3.310000000E2,1.700000048E0,9.100000381E0
2.750154927E2,5.232991333E1,4.952176667E0,2.914774139E0,1.215259194E0,3.318399963E2,1.700000048E0,9.300000191E0
2.760154927E2,5.232992833E1,4.952163333E0,2.414787885E0,1.231730223E0,3.317900085E2,1.700000048E0,8.899999619E0
2.770154927E2,5.232994167E1,4.952151667E0,2.114800210E0,1.237906933E0,3.320299988E2,1.700000048E0,8.699999809E0
2.780154927E2,5.232995167E1,4.952143333E0,2.014809691E0,1.230186105E0,3.321099854E2,1.700000048E0,8.600000381E0
2.790154927E2,5.232996167E1,4.952135000E0,2.214819173E0,1.214744449E0,3.323200073E2,1.600000024E0,8.300000191E0
2.800154927E2,5.232996500E1,4.952131667E0,2.314822016E0,1.197758555E0,3.321099854E2,1.700000048E0,8.500000000E0
2.810154927E2,5.232998000E1,4.952118333E0,2.514835762E0,1.212170839E0,3.319299927E2,1.700000048E0,8.500000000E0
2.820154927E2,5.232998833E1,4.952118333E0,2.414847630E0,1.151948333E0,3.345499878E2,1.700000048E0,8.399999619E0
2.830154927E2,5.232999833E1,4.952110000E0,2.214857111E0,1.094814181E0,3.340000000E2,1.700000048E0,8.399999619E0
2.840154927E2,5.233000667E1,4.952118333E0,2.214873741E0,1.042827249E0,3.419200134E2,1.700000048E0,8.399999619E0
2.850154927E2,5.233001500E1,4.952116667E0,2.114884657E0,9.872372150E-1,3.451400146E2,1.700000048E0,8.600000381E0
2.860154927E2,5.233002500E1,4.952116667E0,2.014898900E0,9.527508616E-1,3.411400146E2,1.600000024E0,8.699999809E0
2.870154927E2,5.233003500E1,4.952111667E0,1.614910285E0,9.625305533E-1,3.363999939E2,1.600000024E0,8.699999809E0
2.880154927E2,5.233004833E1,4.952105000E0,1.514925466E0,1.030988574E0,3.466600037E2,1.600000024E0,8.699999809E0
2.890154927E2,5.233006667E1,4.952103333E0,1.614950625E0,1.093269944E0,3.410799866E2,1.600000024E0,9.100000381E0
2.900154927E2,5.233008500E1,4.952091667E0,1.514970070E0,1.106652737E0,3.255899963E2,1.700000048E0,8.800000191E0
2.910154927E2,5.233009833E1,4.952083333E0,1.514984299E0,1.080916643E0,3.508299866E2,1.700000048E0,8.800000191E0
2.920154927E2,5.233011167E1,4.952085000E0,1.415004241E0,1.073710561E0,3.486700134E2,1.700000048E0,9.000000000E0
2.930154927E2,5.233012500E1,4.952090000E0,1.215026087E0,1.102535009E0,4.019999981E0,1.700000048E0,9.000000000E0
2.940154927E2,5.233013500E1,4.952093333E0,8.150422339E-1,1.124153376E0,3.329999924E0,1.700000048E0,8.899999619E0
2.950154927E2,5.233014667E1,4.952091667E0,7.150578976E-1,1.143198013E0,3.583099976E2,1.700000048E0,8.699999809E0
2.960154927E2,5.233015833E1,4.952095000E0,9.150764181E-1,1.132903576E0,1.259999990E0,1.700000048E0,8.699999809E0
2.970154927E2,5.233016667E1,4.952101667E0,8.150920957E-1,1.104079127E0,9.220000267E0,1.700000048E0,8.899999619E0
2.980154927E2,5.233017667E1,4.952110000E0,3.151110992E-1,1.044886112E0,9.710000038E0,1.600000024E0,8.800000191E0
2.990154927E2,5.233018667E1,4.952113333E0,2.151272461E-1,1.008340836E0,1.754999924E1,1.600000024E0,8.600000381E0
3.000154927E2,5.233020000E1,4.952120000E0,1.151500449E-1,1.001134753E0,5.019999981E0,1.600000024E0,8.399999619E0
3.010154927E2,5.233021000E1,4.952123333E0,1.516619176E-2,9.625305533E-1,3.526799927E2,1.600000024E0,8.600000381E0
3.020154927E2,5.233022000E1,4.952126667E0,-2.848176614E-1,9.666483402E-1,9.609999657E0,1.700000048E0,8.699999809E0
3.030154927E2,5.233023167E1,4.952131667E0,-3.847981885E-1,9.388533235E-1,1.400000000E1,1.700000048E0,8.899999619E0
3.040154927E2,5.233023667E1,4.952135000E0,-7.847891627E-1,8.976755738E-1,2.159000015E1,1.700000048E0,8.600000381E0
3.050154927E2,5.233024333E1,4.952143333E0,-9.847749064E-1,8.492916822E-1,2.553000069E1,1.700000048E0,8.600000381E0
3.060154927E2,5.233025500E1,4.952151667E0,-1.184753529E0,8.235555291E-1,2.238999939E1,1.700000048E0,8.500000000E0
3.070154927E2,5.233026500E1,4.952156667E0,-1.284736430E0,8.163494468E-1,1.902000046E1,1.700000048E0,8.699999809E0
3.080154927E2,5.233027833E1,4.952165000E0,-1.584712678E0,8.060550094E-1,2.321999931E1,1.700000048E0,8.899999619E0
3.090154927E2,5.233029167E1,4.952171667E0,-2.084689879E0,8.209819198E-1,3.529999971E0,1.700000048E0,8.600000381E0
3.100154927E2,5.233030333E1,4.952168333E0,-2.384675168E0,8.142905831E-1,3.488299866E2,1.700000048E0,8.699999809E0
3.110154927E2,5.233031500E1,4.952171667E0,-2.684656647E0,8.842927814E-1,9.250000000E0,1.700000048E0,8.699999809E0
3.120154927E2,5.233033000E1,4.952173333E0,-2.784634331E0,9.367944598E-1,3.555000000E2,1.700000048E0,8.699999809E0
3.130154927E2,5.233034167E1,4.952185000E0,-2.684611049E0,9.934138656E-1,1.467000008E1,1.700000048E0,8.800000191E0
3.140154927E2,5.233035333E1,4.952190000E0,-2.384591575E0,1.049003839E0,1.096000004E1,1.799999952E0,8.699999809E0
3.150154927E2,5.233036333E1,4.952196667E0,-2.284573524E0,1.106138110E0,1.039000034E1,1.799999952E0,8.899999619E0
3.160154927E2,5.233037000E1,4.952210000E0,-2.284556410E0,1.114888310E0,7.820000172E0,1.799999952E0,8.899999619E0
3.170154927E2,5.233038000E1,4.952220000E0,-1.784536454E0,1.160698652E0,2.380999947E1,1.799999952E0,8.600000381E0
3.180154927E2,5.233039333E1,4.952231667E0,-1.584510797E0,1.157610297E0,5.289999962E0,1.799999952E0,8.699999809E0
3.190154927E2,5.233040500E1,4.952233333E0,-1.284493228E0,1.119006157E0,3.564800110E2,1.799999952E0,8.500000000E0
3.200154927E2,5.233042333E1,4.952226667E0,-9.844709265E-1,1.159669161E0,3.523599854E2,1.799999952E0,8.600000381E0
3.210154927E2,5.233044000E1,4.952228333E0,-7.844462366E-1,1.179743290E0,4.420000076E0,1.700000048E0,8.699999809E0
3.220154927E2,5.233045667E1,4.952236667E0,-8.844177372E-1,1.186949492E0,1.706999969E1,1.700000048E0,8.699999809E0
3.230154927E2,5.233046833E1,4.952248333E0,-6.843944544E-1,1.176140308E0,3.006999969E1,1.700000048E0,8.300000191E0
3.240154927E2,5.233048167E1,4.952258333E0,-1.843697501E-1,1.128785849E0,6.119999886E0,1.700000048E0,8.399999619E0
3.250154927E2,5.233049333E1,4.952263333E0,-8.435027662E-2,1.093269944E0,2.379999924E1,1.700000048E0,8.500000000E0
3.260154927E2,5.233050667E1,4.952265000E0,1.566966591E-2,1.102535009E0,8.350000381E0,1.700000048E0,8.500000000E0
3.270154927E2,5.233051833E1,4.952270000E0,-8.431086057E-2,1.085034490E0,1.879999995E0,1.799999952E0,8.600000381E0
3.280154927E2,5.233053167E1,4.952268333E0,-2.842928228E-1,1.091211081E0,1.700000048E0,1.799999952E0,8.500000000E0
3.290154927E2,5.233054500E1,4.952271667E0,-3.842719278E-1,1.114373565E0,1.612999916E1,1.700000048E0,8.699999809E0
3.300154927E2,5.233055833E1,4.952273333E0,-2.842519853E-1,1.104079127E0,3.740000010E0,1.700000048E0,8.199999809E0
3.310154927E2,5.233057167E1,4.952273333E0,1.157670049E-1,1.072681069E0,3.390000105E0,1.600000024E0,8.199999809E0
3.320154927E2,5.233058167E1,4.952275000E0,2.157822000E-1,1.077313662E0,2.170000076E0,1.600000024E0,8.000000000E0
3.330154927E2,5.233059333E1,4.952280000E0,1.158016736E-1,1.112314701E0,1.160000038E1,1.600000024E0,8.199999809E0
3.340154927E2,5.233060333E1,4.952288333E0,2.158206782E-1,1.168934226E0,1.502000046E1,1.700000048E0,8.399999619E0
3.350154927E2,5.233061500E1,4.952296667E0,3.158420567E-1,1.220921159E0,1.622999954E1,1.700000048E0,8.500000000E0
3.360154927E2,5.233062500E1,4.952300000E0,-1.841417958E-1,1.256951690E0,3.503399963E2,1.700000048E0,8.600000381E0
3.370154927E2,5.233063667E1,4.952305000E0,-1.841223220E-1,1.280628920E0,6.739999771E0,1.799999952E0,8.699999809E0
3.380154927E2,5.233064500E1,4.952310000E0,-7.841075959E-1,1.263643026E0,1.650000000E1,1.799999952E0,8.500000000E0
3.390154927E2,5.233065167E1,4.952315000E0,-5.840952434E-1,1.276511073E0,1.422999954E1,1.799999952E0,8.399999619E0
3.400154927E2,5.233066500E1,4.952316667E0,-4.840753007E-1,1.258495808E0,3.597399902E2,1.700000048E0,8.800000191E0
3.410154927E2,5.233067667E1,4.952318333E0,-1.084057732E0,1.273422837E0,6.600000262E-1,1.700000048E0,8.800000191E0
3.420154927E2,5.233069000E1,4.952316667E0,-1.084039694E0,1.274452209E0,3.487900085E2,1.700000048E0,8.800000191E0
3.430154927E2,5.233069833E1,4.952320000E0,-8.840259201E-1,1.235333323E0,1.294999981E1,1.799999952E0,8.899999619E0
3.440154927E2,5.233071000E1,4.952323333E0,-3.840073987E-1,1.235333323E0,1.550000000E1,1.799999952E0,8.800000191E0
3.450154927E2,5.233072167E1,4.952330000E0,1.601302762E-2,1.243568897E0,1.560000038E1,1.799999952E0,8.500000000E0
3.460154927E2,5.233073167E1,4.952340000E0,-8.396701493E-2,1.201876402E0,2.300000000E1,1.799999952E0,8.699999809E0
3.470154927E2,5.233074333E1,4.952346667E0,-8.394658855E-2,1.159669161E0,1.652000046E1,1.799999952E0,9.000000000E0
3.480154927E2,5.233075333E1,4.952355000E0,-1.839275835E-1,1.186949492E0,2.205999947E1,1.799999952E0,9.399999619E0
3.490154927E2,5.233076667E1,4.952360000E0,-1.839057357E-1,1.155551434E0,3.553699951E2,1.700000048E0,8.800000191E0
3.500154927E2,5.233077833E1,4.952360000E0,1.161108809E-1,1.151433587E0,1.400000000E1,1.700000048E0,8.800000191E0
3.510154927E2,5.233079167E1,4.952366667E0,4.161336812E-1,1.075769424E0,1.400000000E1,1.700000048E0,8.899999619E0
3.520154927E2,5.233080167E1,4.952370000E0,5.161498290E-1,9.656189084E-1,1.400000000E1,1.700000048E0,9.199999809E0
3.530154927E2,5.233080667E1,4.952376667E0,8.161607603E-1,9.053964019E-1,2.397999954E1,1.700000048E0,8.899999619E0
3.540154927E2,5.233081833E1,4.952383333E0,9.161811869E-1,8.518652916E-1,1.400000000E1,1.700000048E0,8.899999619E0
3.550154927E2,5.233083000E1,4.952388333E0,1.416200661E0,8.101727962E-1,1.400000000E1,1.700000048E0,9.199999809E0
3.560154927E2,5.233084500E1,4.952390000E0,1.416222978E0,8.230408430E-1,3.528599854E2,1.700000048E0,9.500000000E0
3.570154927E2,5.233085667E1,4.952388333E0,1.616238642E0,8.256144524E-1,3.571199951E2,1.799999952E0,9.100000381E0
3.580154927E2,5.233087167E1,4.952393333E0,1.816262864E0,8.106874824E-1,3.390000105E0,1.799999952E0,9.500000000E0
3.590154927E2,5.233089000E1,4.952396667E0,1.916290881E0,8.487769365E-1,5.799999833E-1,1.799999952E0,9.399999619E0
3.600154927E2,5.233090167E1,4.952398333E0,1.716308450E0,8.462033272E-1,3.572900085E2,1.799999952E0,9.500000000E0
3.610154927E2,5.233091500E1,4.952395000E0,1.616325535E0,9.120877981E-1,3.540400085E2,1.700000048E0,9.399999619E0
3.620154927E2,5.233092833E1,4.952388333E0,1.816340716E0,9.918697476E-1,7.699999809E-1,1.799999952E0,9.399999619E0
3.630154927E2,5.233094000E1,4.952386667E0,2.016356380E0,1.045400858E0,6.989999771E0,1.899999976E0,9.600000381E0
3.640154927E2,5.233095167E1,4.952388333E0,2.116373949E0,1.092755318E0,3.460700073E2,1.899999976E0,9.600000381E0
3.650154927E2,5.233096500E1,4.952388333E0,1.916392940E0,1.094814181E0,3.527200012E2,2.000000000E0,9.800000191E0
3.660154927E2,5.233097167E1,4.952385000E0,2.016400530E0,0.000000000E0,3.527200012E2,2.099999905E0,1.000000000E1
3.670154927E2,5.233097833E1,4.952380000E0,2.116407168E0,0.000000000E0,3.527200012E2,2.099999905E0,1.039999962E1
3.680154927E2,5.233099000E1,4.952373333E0,2.216419974E0,0.000000000E0,3.527200012E2,2.200000048E0,1.100000000E1
3.690154927E2,5.233099833E1,4.952366667E0,2.516428033E0,1.062901378E0,3.483500061E2,2.200000048E0,1.150000000E1
3.700154927E2,5.233101167E1,4.952360000E0,2.716443213E0,1.069078088E0,3.535199890E2,2.200000048E0,1.160000038E1
3.710154927E2,5.233102333E1,4.952351667E0,2.816455067E0,1.051577449E0,3.532900085E2,2.299999952E0,1.180000019E1
3.720154927E2,5.233103667E1,4.952345000E0,3.016470247E0,1.063416123E0,3.300000000E2,2.400000095E0,1.180000019E1
3.730154927E2,5.233105167E1,4.952331667E0,3.116483991E0,1.089666963E0,3.300000000E2,2.299999952E0,1.169999981E1
3.740154927E2,5.233106500E1,4.952318333E0,2.816495361E0,1.090181708E0,3.300000000E2,2.299999952E0,1.200000000E1
3.750154927E2,5.233106833E1,4.952316667E0,2.716499156E0,1.064960241E0,3.300000000E2,2.200000048E0,1.210000038E1
3.760154927E2,5.233107833E1,4.952316667E0,2.316513399E0,1.042312503E0,3.444200134E2,2.200000048E0,1.210000038E1
3.770154927E2,5.233108833E1,4.952315000E0,1.816526689E0,1.019150019E0,3.451799927E2,2.200000048E0,1.210000038E1
3.780154927E2,5.233109667E1,4.952311667E0,1.316536653E0,9.470888972E-1,3.374200134E2,2.299999952E0,1.219999981E1
3.790154927E2,5.233110667E1,4.952313333E0,8.165518479E-1,9.038522243E-1,3.545700073E2,2.200000048E0,1.210000038E1
3.800154927E2,5.233112000E1,4.952328333E0,1.165794114E-1,8.487769365E-1,6.460000038E0,2.200000048E0,1.269999981E1
3.810154927E2,5.233112833E1,4.952330000E0,-1.834077671E-1,8.019372225E-1,7.690000057E0,2.200000048E0,1.350000000E1
3.820154927E2,5.233113000E1,4.952335000E0,-1.834025355E-1,7.278172374E-1,2.029999971E0,2.200000048E0,1.350000000E1
3.830154927E2,5.233113833E1,4.952336667E0,-9.833897140E-1,6.639916897E-1,6.679999828E0,2.099999905E0,1.400000000E1
3.840154927E2,5.233115500E1,4.952346667E0,-1.583360260E0,6.192108393E-1,4.320000172E0,2.099999905E0,1.269999981E1
3.850154927E2,5.233117167E1,4.952360000E0,-2.383328902E0,6.171519160E-1,3.479400024E2,2.099999905E0,1.289999962E1
3.860154927E2,5.233119333E1,4.952340000E0,-2.783309474E0,6.418586373E-1,3.416900024E2,2.099999905E0,1.189999962E1
3.870154927E2,5.233120667E1,4.952330000E0,-2.883296199E0,6.804627776E-1,3.407399902E2,2.099999905E0,1.150000000E1
3.880154927E2,5.233122500E1,4.952350000E0,-2.683258656E0,7.236994505E-1,1.199999973E-1,2.000000000E0,1.039999962E1
3.890154927E2,5.233124333E1,4.952358333E0,-2.483227781E0,7.705391645E-1,3.518800049E2,2.000000000E0,1.010000038E1
3.900154927E2,5.233123667E1,4.952371667E0,-2.183229655E0,8.307616711E-1,3.479800110E2,2.000000000E0,1.019999981E1
3.910154927E2,5.233126167E1,4.952405000E0,-1.683174995E0,8.703953028E-1,3.429299927E2,2.000000000E0,1.030000019E1
3.920154927E2,5.233128333E1,4.952425000E0,-1.083132704E0,9.311324954E-1,3.198900146E2,1.899999976E0,1.010000038E1
3.930154927E2,5.233129333E1,4.952445000E0,-8.831070295E-1,9.084846973E-1,3.467799988E2,1.899999976E0,9.800000191E0
3.940154927E2,5.233130833E1,4.952461667E0,-5.830761386E-1,9.105436206E-1,1.620000005E0,1.899999976E0,9.500000000E0
3.950154927E2,5.233132000E1,4.952476667E0,-4.830509479E-1,9.239264131E-1,3.029999971E0,1.799999952E0,9.699999809E0
3.960154927E2,5.233133167E1,4.952481667E0,-5.830314730E-1,9.172350168E-1,3.584200134E2,1.799999952E0,9.800000191E0
3.970154927E2,5.233134500E1,4.952486667E0,-5.830096243E-1,9.059110880E-1,3.544899902E2,1.799999952E0,9.899999619E0
3.980154927E2,5.233136167E1,4.952495000E0,-7.829811225E-1,9.172350168E-1,3.585899963E2,1.799999952E0,9.199999809E0
3.990154927E2,5.233138000E1,4.952493333E0,-7.829559629E-1,9.321619272E-1,3.576700134E2,1.799999952E0,9.300000191E0
4.000154927E2,5.233139167E1,4.952490000E0,-1.182941251E0,9.501771927E-1,1.002999973E1,1.799999952E0,9.199999809E0
4.010154927E2,5.233140500E1,4.952490000E0,-1.582922261E0,1.013488054E0,9.380000114E0,1.799999952E0,9.399999619E0
4.020154927E2,5.233141833E1,4.952491667E0,-1.482902317E0,1.058268905E0,3.580000000E2,1.799999952E0,9.300000191E0
4.030154927E2,5.233144000E1,4.952485000E0,-1.482875268E0,1.173566699E0,3.570100098E2,1.799999952E0,9.399999619E0
4.040154927E2,5.233145667E1,4.952480000E0,-1.382854387E0,1.248201370E0,3.587699890E2,1.799999952E0,9.699999809E0
4.050154927E2,5.233147667E1,4.952473333E0,-1.182829712E0,1.281658292E0,6.699999809E0,1.799999952E0,9.899999619E0
4.060154927E2,5.233148167E1,4.952466667E0,-8.828264014E-1,1.302247167E0,3.352399902E2,1.700000048E0,9.500000000E0
4.070154927E2,5.233149500E1,4.952455000E0,-6.828140797E-1,1.285261393E0,3.373099976E2,1.600000024E0,9.399999619E0
4.080154927E2,5.233150000E1,4.952446667E0,-4.828117217E-1,1.267760873E0,3.126799927E2,1.700000048E0,9.300000191E0
4.090154927E2,5.233150833E1,4.952433333E0,-5.828074743E-1,1.240995288E0,3.022300110E2,1.700000048E0,9.500000000E0
4.100154927E2,5.233151667E1,4.952416667E0,-5.828051323E-1,1.224009395E0,3.096700134E2,1.700000048E0,9.899999619E0
4.110154927E2,5.233152500E1,4.952398333E0,-3.828037431E-1,1.179228663E0,3.008299866E2,1.799999952E0,9.899999619E0
4.120154927E2,5.233153167E1,4.952383333E0,-3.828028223E-1,1.118491411E0,3.088500061E2,1.799999952E0,1.019999981E1
4.130154927E2,5.233154000E1,4.952370000E0,-2.827985750E-1,1.046430230E0,3.061799927E2,1.799999952E0,9.899999619E0
4.140154927E2,5.233155000E1,4.952355000E0,-1.827929067E-1,9.820899963E-1,3.154500122E2,1.700000048E0,9.899999619E0
4.150154927E2,5.233156167E1,4.952341667E0,-8.278391199E-2,9.887813926E-1,3.122399902E2,1.700000048E0,9.600000381E0
4.160154927E2,5.233157333E1,4.952323333E0,3.172222245E-1,9.651041627E-1,3.039500122E2,1.700000048E0,9.800000191E0
4.170154927E2,5.233158000E1,4.952310000E0,5.172240978E-1,1.009370327E0,3.115499878E2,1.700000048E0,9.800000191E0
4.180154927E2,5.233159000E1,4.952295000E0,7.172297658E-1,1.083490252E0,3.167099915E2,1.700000048E0,1.000000000E1
4.190154927E2,5.233160500E1,4.952275000E0,3.172396969E-1,1.178713918E0,3.188500061E2,1.799999952E0,9.699999809E0
4.200154927E2,5.233161167E1,4.952263333E0,4.172425227E-1,1.214229703E0,3.310000000E2,1.799999952E0,9.800000191E0
4.210154927E2,5.233163000E1,4.952246667E0,2.172591067E-1,1.233274460E0,3.310000000E2,1.799999952E0,9.899999619E0
4.220154927E2,5.233164333E1,4.952235000E0,2.172714275E-1,1.294526339E0,3.310000000E2,1.700000048E0,1.010000038E1
4.230154927E2,5.233165167E1,4.952226667E0,2.172785325E-1,1.330042243E0,3.310000000E2,1.600000024E0,1.030000019E1
4.240154927E2,5.233165667E1,4.952221667E0,3.172827954E-1,1.358351946E0,3.310000000E2,1.700000048E0,9.699999809E0
