"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.440706833E0,3.686943411E0,-1.068430726E0,-8.725975335E-1
2.450713833E0,8.403068697E-1,2.290454943E0,-6.266082115E0
2.460720833E0,-7.983595294E-1,3.256372284E0,-6.989482094E0
2.470726833E0,-1.376156822E0,3.234263962E0,-7.629796647E0
2.480733833E0,-1.201812147E0,2.381774418E0,-8.388057141E0
2.490739833E0,-1.354195849E0,1.249455260E0,-8.789388388E0
2.500746833E0,-1.585033398E0,6.003336310E-3,-8.793127683E0
2.510753833E0,-1.602971194E0,-1.131611061E0,-8.228484871E0
2.520759833E0,-1.897420895E0,-1.693368271E0,-7.128660445E0
2.530766833E0,-2.208967269E0,-1.770545086E0,-5.924081980E0
2.540772833E0,-2.360764203E0,-1.512610955E0,-4.570043421E0
2.550779833E0,-2.382371419E0,-1.214325773E0,-3.317224258E0
2.560786833E0,-2.365917354E0,-1.291821846E0,-1.665195217E0
2.570792833E0,-3.286154492E0,-1.638985072E0,2.284932833E0
2.580799833E0,-4.182863312E0,-1.619026771E0,4.456884595E0
2.590805833E0,-4.088457969E0,-1.625796677E0,4.601991438E0
2.600812833E0,-3.391761639E0,-1.852991411E0,4.299144258E0
2.610819833E0,-2.377293697E0,-1.947307584E0,3.617562981E0
2.620825833E0,-1.698551243E0,-1.606210844E0,2.339009637E0
2.630832833E0,-1.429013897E0,-8.291047740E-1,7.478349084E-1
2.640838833E0,-1.009556281E0,1.864402252E-1,-6.512277961E-1
2.650845833E0,-5.089986607E-1,9.898464864E-1,-1.473774333E0
2.660852833E0,-4.751792425E-1,1.614689891E0,-1.637428544E0
2.670858833E0,-8.269032973E-1,2.209054100E0,-1.418307645E0
2.680865833E0,-1.159097067E0,2.391912321E0,-1.240580356E0
2.690871833E0,-1.400289743E0,2.028366950E0,-9.577821100E-1
2.700878833E0,-1.064835858E0,1.425166429E0,-4.340025651E-1
2.710885833E0,-5.244607455E-1,9.314485896E-1,2.944134477E-1
2.720891833E0,-1.182821560E-1,6.578240401E-1,1.143384575E0
2.730898833E0,4.866991344E-1,5.606263590E-1,2.195910144E0
2.740904833E0,1.292134964E0,8.664971334E-1,3.705008384E0
2.750911833E0,2.041254213E0,1.364782233E0,5.305590990E0
2.760918833E0,2.459169627E0,1.630226528E0,5.818840284E0
