"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.043606833E0,5.616769867E0,-1.496468079E1,-2.914289703E0
3.053612833E0,5.006488953E0,-1.507889328E1,-4.147874451E0
3.063619833E0,4.883594513E0,-1.481888397E1,-4.913382568E0
3.073626833E0,5.449866943E0,-1.464988541E1,-5.333558807E0
3.083632833E0,6.126160583E0,-1.456531128E1,-5.338648224E0
3.093639833E0,6.179449768E0,-1.422072784E1,-4.504732361E0
3.103645833E0,5.600304108E0,-1.322320221E1,-2.577041016E0
3.113652833E0,4.870870972E0,-1.219798416E1,-6.963519287E-1
3.123659833E0,4.727618866E0,-1.141720779E1,4.399351501E-1
3.133665833E0,4.765939178E0,-1.079180832E1,6.246510315E-1
3.143672833E0,4.131558380E0,-1.031894165E1,-1.013392639E-1
3.153678833E0,3.313359833E0,-9.973310394E0,-9.930349731E-1
3.163685833E0,2.668949890E0,-9.691446533E0,-1.585053864E0
3.173692833E0,1.912423096E0,-9.187743988E0,-1.742077332E0
3.183698833E0,1.407523041E0,-8.510402527E0,-1.579365692E0
3.193705833E0,1.334624634E0,-7.761360168E0,-1.147064667E0
3.203711833E0,1.633403320E0,-7.076833649E0,-8.002359009E-1
3.213718833E0,2.084864502E0,-6.475983124E0,-8.707392883E-1
3.223725833E0,2.222877502E0,-5.854774933E0,-9.824070740E-1
3.233731833E0,2.053280182E0,-5.359454956E0,-1.380728760E0
3.243738833E0,1.836530914E0,-4.932692413E0,-2.171384583E0
3.253744833E0,1.783690796E0,-4.499343567E0,-2.987786865E0
3.263751833E0,1.939816132E0,-4.087400208E0,-3.649261322E0
3.273758833E0,2.274819489E0,-3.545227661E0,-3.832779694E0
3.283764833E0,2.594853973E0,-2.992576904E0,-3.592978363E0
3.293771833E0,3.072660370E0,-2.586321716E0,-3.281326447E0
3.303777833E0,3.288661194E0,-2.225721588E0,-2.975063324E0
3.313784833E0,3.477718048E0,-1.962269440E0,-2.820434875E0
3.323791833E0,3.796255646E0,-1.854792938E0,-2.766247559E0
3.333797833E0,3.832031250E0,-1.771566010E0,-2.597248993E0
3.343804833E0,3.952979736E0,-1.648671570E0,-1.897603912E0
3.353811833E0,4.212390289E0,-1.769620056E0,-1.174008636E0
3.363817833E0,4.269870758E0,-2.254611511E0,-7.008425903E-1
3.373824833E0,3.955973511E0,-3.012784882E0,-1.182540894E-1
3.383830833E0,3.393293610E0,-3.942052460E0,7.312294006E-1
3.393837833E0,3.081492004E0,-5.246589661E0,2.054777069E0
3.403844708E0,3.133883057E0,-7.225474548E0,4.631818085E0
3.413850708E0,3.474125519E0,-9.835447083E0,9.665700073E0
3.423857708E0,4.330794067E0,-1.293086014E1,1.866214188E1
3.433863708E0,6.923103333E0,-1.659314438E1,2.587713821E1
3.443870708E0,1.021191422E1,-2.009361511E1,2.407159286E1
3.453877708E0,1.017000137E1,-2.015558624E1,2.126762375E1
3.463883708E0,8.466693420E0,-1.681543213E1,1.414932632E1
3.473890708E0,6.402635651E0,-1.407702667E1,8.155939636E0
3.483896708E0,4.082909546E0,-1.070708450E1,6.709048462E0
3.493903708E0,3.744613037E0,-7.042854309E0,6.476881256E0
3.503910708E0,5.039719849E0,-5.249583435E0,4.200415192E0
3.513916708E0,7.471712494E0,-5.921236725E0,1.373992767E0
3.523923708E0,8.397387543E0,-7.578739929E0,-1.333127747E0
3.533929708E0,8.229287109E0,-9.079369354E0,-5.093158722E0
3.543936708E0,7.664810944E0,-1.063942520E1,-7.707621918E0
3.553943708E0,5.650749207E0,-1.160686340E1,-6.928492126E0
3.563949708E0,5.090164948E0,-1.236084549E1,-4.532125397E0
3.573956708E0,6.425987091E0,-1.317470306E1,2.095642090E0
3.583962708E0,9.030870209E0,-1.333726501E1,1.026610153E1
3.593969708E0,7.561076660E0,-9.433083801E0,3.441044312E0
3.603976708E0,3.627257080E0,-5.965843964E0,-2.264940033E0
3.613982708E0,1.984273682E0,-4.346661072E0,-3.779041443E0
3.623989708E0,1.962269440E0,-4.165238342E0,-4.734504547E0
3.633996708E0,3.514840851E0,-5.838159485E0,-5.391787720E0
3.644002708E0,4.032614136E0,-7.926317139E0,-5.904321899E0
3.654009708E0,3.230581970E0,-9.422156525E0,-5.840554504E0
3.664015708E0,2.668201447E0,-1.052730835E1,-5.121749268E0
3.674022708E0,2.397863617E0,-1.093146790E1,-4.146377563E0
3.684029708E0,2.250420227E0,-1.046309189E1,-2.924169159E0
3.694035708E0,2.081870728E0,-9.748028870E0,-1.528770905E0
3.704042708E0,1.532662811E0,-9.174272003E0,-1.661544800E-1
3.714048708E0,9.562115479E-1,-8.875044250E0,7.728428650E-1
3.724055708E0,1.099164276E0,-8.945996704E0,8.081694031E-1
3.734062708E0,1.733844452E0,-9.273365936E0,5.261558533E-1
3.744068708E0,2.465822296E0,-9.588909760E0,3.727249146E-1
3.754075708E0,3.089724884E0,-9.628577271E0,4.890330505E-1
3.764081708E0,3.527265015E0,-9.299711151E0,1.018182678E0
3.774088708E0,4.142186279E0,-8.715027008E0,2.073188782E0
3.784095708E0,4.727169800E0,-8.020920410E0,3.430715790E0
3.794101708E0,4.610262909E0,-7.579787750E0,3.304677887E0
3.804108708E0,3.573369141E0,-7.458539886E0,1.601070557E0
3.814115708E0,2.579136658E0,-7.801925812E0,2.859054565E-2
3.824121708E0,1.821861420E0,-8.230634308E0,-1.040186920E0
3.834128708E0,1.328936462E0,-8.277337189E0,-1.650617523E0
3.844134708E0,1.200204163E0,-8.309071198E0,-1.879790955E0
3.854141708E0,1.235680389E0,-8.314010925E0,-1.677411804E0
3.864148708E0,1.434916077E0,-8.175399170E0,-1.387614441E0
3.874154708E0,1.907034302E0,-8.056546326E0,-1.100062408E0
3.884161708E0,2.831062775E0,-8.132438507E0,-5.107379150E-1
3.894167708E0,4.069587250E0,-8.269253998E0,7.292834473E-1
3.904174708E0,5.226681061E0,-8.251141663E0,3.584446106E0
3.914181708E0,5.907315674E0,-8.220455475E0,7.206913147E0
3.924187708E0,5.218597870E0,-8.606053619E0,4.151017914E0
3.934194708E0,4.469405823E0,-9.261241150E0,1.050365753E0
3.944200708E0,4.080963593E0,-9.482181702E0,-3.053649902E-2
3.954207708E0,3.987857208E0,-9.362131348E0,-4.929249573E-1
3.964214708E0,3.777694244E0,-9.307494965E0,-2.089654541E-1
3.974220708E0,3.091371460E0,-9.547296295E0,8.068222046E-2
3.984227708E0,2.448757782E0,-9.873468018E0,2.661465454E-1
3.994234708E0,1.928888855E0,-1.032448013E1,3.914360046E-1
4.004240708E0,1.474733276E0,-1.092877350E1,2.077679443E-1
