"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.324053044E2,-3.605436707E1,2.602085114E1,-1.095644379E1
2.324153104E2,-3.673017883E1,2.569114685E1,-1.064342499E1
2.324253164E2,-3.629902649E1,2.566561127E1,-1.059569550E1
2.324353224E2,-3.649063110E1,2.556784058E1,-1.052136230E1
2.324453284E2,-3.627698517E1,2.609069824E1,-1.099177551E1
2.324553344E2,-3.627433777E1,2.603302765E1,-1.075451660E1
2.324653404E2,-3.600544739E1,2.622393036E1,-1.052176666E1
2.324753464E2,-3.615996552E1,2.598328400E1,-1.025390625E1
2.324853524E2,-3.612463379E1,2.626092529E1,-9.983634949E0
2.324953594E2,-3.626477051E1,2.641762543E1,-9.686973572E0
2.325053654E2,-3.614359283E1,2.657570648E1,-9.238136292E0
2.325153714E2,-3.617945862E1,2.679566956E1,-8.627830505E0
2.325253774E2,-3.604431152E1,2.731789398E1,-8.305511475E0
2.325353834E2,-3.605612183E1,2.749942017E1,-7.771980286E0
2.325453894E2,-3.572165680E1,2.810294342E1,-7.062316895E0
2.325553954E2,-3.564407349E1,2.855441284E1,-6.629806519E0
2.325654014E2,-3.540587616E1,2.889569855E1,-5.461601257E0
2.325754074E2,-3.517805481E1,2.926004791E1,-4.666793823E0
2.325854134E2,-3.503743744E1,2.977823639E1,-2.872955322E0
2.325954194E2,-3.500060272E1,2.985538483E1,-1.020835876E0
2.326054254E2,-3.475848389E1,2.984457397E1,1.284484863E0
2.326154314E2,-3.474755859E1,3.005364990E1,3.365432739E0
2.326254365E2,-3.422219086E1,3.000405884E1,5.357910156E0
2.326354425E2,-3.406166840E1,3.019545746E1,6.063018799E0
2.326454485E2,-3.365720367E1,3.051118469E1,6.608467102E0
2.326554545E2,-3.401496124E1,3.042161560E1,6.534034729E0
2.326654605E2,-3.384727478E1,3.051544952E1,6.547126770E0
2.326754665E2,-3.371394348E1,3.062321472E1,6.645362854E0
2.326854725E2,-3.362282562E1,3.064639282E1,7.290657043E0
2.326954785E2,-3.349143219E1,3.060996246E1,7.339553833E0
2.327054845E2,-3.359072876E1,3.012609100E1,7.894142151E0
2.327154915E2,-3.365691376E1,3.014691162E1,8.159004211E0
2.327254975E2,-3.335988617E1,2.995746613E1,8.739372253E0
2.327355035E2,-3.364350128E1,2.980906677E1,8.942924500E0
2.327455095E2,-3.375057220E1,2.973785400E1,9.258399963E0
2.327555155E2,-3.421375275E1,2.924905396E1,9.592185974E0
2.327655215E2,-3.398724365E1,2.919112396E1,1.051321411E1
2.327755275E2,-3.400836945E1,2.903735352E1,1.155334473E1
2.327855335E2,-3.385933685E1,2.867423248E1,1.283575439E1
2.327955395E2,-3.367501831E1,2.823745728E1,1.338964081E1
2.328055455E2,-3.345621490E1,2.801708221E1,1.410809326E1
2.328155515E2,-3.348616028E1,2.813655090E1,1.416295624E1
2.328255575E2,-3.375757599E1,2.789172363E1,1.398619080E1
2.328355635E2,-3.390601349E1,2.803598785E1,1.307317352E1
2.328455695E2,-3.415655518E1,2.786363220E1,1.247318268E1
2.328555755E2,-3.444076538E1,2.826988220E1,1.205113220E1
2.328655815E2,-3.486569214E1,2.831730652E1,1.137744141E1
2.328755875E2,-3.500277710E1,2.819824219E1,1.093497467E1
2.328855935E2,-3.503504181E1,2.822905731E1,1.059292603E1
2.328955995E2,-3.507627869E1,2.810800171E1,1.062258148E1
2.329056055E2,-3.488837433E1,2.837957001E1,1.081233215E1
2.329156115E2,-3.459010315E1,2.837968445E1,1.017599487E1
2.329256185E2,-3.484902191E1,2.904643250E1,9.495773315E0
2.329356245E2,-3.481913757E1,2.949145508E1,7.557701111E0
2.329456305E2,-3.491384125E1,3.007730865E1,5.865501404E0
2.329556365E2,-3.490273285E1,3.035735321E1,4.072105408E0
2.329656425E2,-3.501995087E1,3.076908875E1,1.619003296E0
2.329756485E2,-3.458515167E1,3.104312134E1,-3.046417236E-1
2.329856545E2,-3.430873871E1,3.162599945E1,-2.450416565E0
2.329956605E2,-3.387918854E1,3.168175507E1,-4.616806030E0
2.330056665E2,-3.354332733E1,3.210603333E1,-6.481391907E0
2.330156725E2,-3.284700012E1,3.207054901E1,-8.238685608E0
2.330256785E2,-3.233855438E1,3.240911102E1,-1.026820374E1
2.330356845E2,-3.180500793E1,3.224053955E1,-1.120104980E1
2.330456905E2,-3.153440857E1,3.236835480E1,-1.242330170E1
2.330556965E2,-3.148646545E1,3.194846344E1,-1.320657349E1
2.330657025E2,-3.145924377E1,3.221085358E1,-1.381267548E1
2.330757085E2,-3.127329254E1,3.158618927E1,-1.400294495E1
2.330857145E2,-3.137466431E1,3.162021637E1,-1.489797211E1
2.330957205E2,-3.166285706E1,3.100205994E1,-1.491932678E1
2.331057265E2,-3.175376892E1,3.078429413E1,-1.585359192E1
2.331157325E2,-3.185895538E1,3.021726990E1,-1.616630554E1
2.331257385E2,-3.204701996E1,3.014567566E1,-1.632901764E1
2.331357455E2,-3.229556274E1,2.970679474E1,-1.680375671E1
2.331457515E2,-3.232027435E1,2.977555084E1,-1.728334808E1
2.331557575E2,-3.220929718E1,2.918653107E1,-1.763647461E1
2.331657635E2,-3.193082428E1,2.954029083E1,-1.865206909E1
2.331757695E2,-3.180345154E1,2.923376465E1,-1.886097717E1
2.331857755E2,-3.181735992E1,2.925881958E1,-1.942897034E1
2.331957815E2,-3.193872833E1,2.885528564E1,-1.947174835E1
2.332057875E2,-3.163203430E1,2.892230225E1,-1.978838348E1
2.332157935E2,-3.172192383E1,2.866424561E1,-1.965315247E1
2.332257995E2,-3.179606628E1,2.880680084E1,-1.938687897E1
2.332358055E2,-3.185395050E1,2.845725250E1,-1.897154236E1
2.332458115E2,-3.216386414E1,2.856551361E1,-1.905623627E1
2.332558175E2,-3.217412567E1,2.844818115E1,-1.860410309E1
2.332658235E2,-3.244856262E1,2.856501770E1,-1.835705566E1
2.332758295E2,-3.278033447E1,2.826052856E1,-1.815360260E1
2.332858355E2,-3.302121735E1,2.841380310E1,-1.796809387E1
2.332958415E2,-3.310215759E1,2.812657928E1,-1.771679688E1
2.333058475E2,-3.345709229E1,2.804984283E1,-1.719036102E1
2.333158535E2,-3.400342560E1,2.793532562E1,-1.612075043E1
2.333258595E2,-3.417988586E1,2.822048187E1,-1.533760071E1
2.333358655E2,-3.470954132E1,2.796664429E1,-1.470001221E1
2.333458715E2,-3.498905945E1,2.844962311E1,-1.363844299E1
2.333558785E2,-3.544899750E1,2.830536652E1,-1.287153625E1
2.333658845E2,-3.542103577E1,2.843829346E1,-1.196236420E1
2.333758905E2,-3.572258759E1,2.813988495E1,-1.201870728E1
2.333858965E2,-3.531051636E1,2.835125732E1,-1.259914398E1
2.333959025E2,-3.565456390E1,2.782008362E1,-1.229690552E1
2.334059085E2,-3.601820374E1,2.770504761E1,-1.224683380E1
2.334159145E2,-3.646502686E1,2.724172974E1,-1.238905334E1
2.334259205E2,-3.658432007E1,2.743962860E1,-1.190232086E1
2.334359265E2,-3.680485535E1,2.687650299E1,-1.176421356E1
2.334459325E2,-3.659851074E1,2.732789612E1,-1.198723602E1
2.334559385E2,-3.640158844E1,2.693629456E1,-1.232412720E1
2.334659445E2,-3.655554962E1,2.698913574E1,-1.233329773E1
2.334759505E2,-3.701416016E1,2.686441040E1,-1.165805817E1
2.334859565E2,-3.713338470E1,2.646636200E1,-1.164719391E1
2.334959625E2,-3.737780762E1,2.624800110E1,-1.159369659E1
2.335059685E2,-3.707273102E1,2.643723297E1,-1.236360931E1
2.335159745E2,-3.683076477E1,2.637556458E1,-1.287194824E1
2.335259805E2,-3.662527466E1,2.707404327E1,-1.261733246E1
2.335359865E2,-3.657129669E1,2.698678589E1,-1.212617493E1
2.335459925E2,-3.668491364E1,2.726084137E1,-1.182366943E1
2.335559995E2,-3.688452911E1,2.696265411E1,-1.170649719E1
2.335660055E2,-3.672584534E1,2.739192200E1,-1.179335785E1
2.335760115E2,-3.695291901E1,2.706082153E1,-1.224720764E1
2.335860175E2,-3.678351593E1,2.718957520E1,-1.227300262E1
2.335960235E2,-3.679119873E1,2.712265015E1,-1.243489075E1
2.336060295E2,-3.673889160E1,2.737110138E1,-1.222521973E1
2.336160355E2,-3.696852112E1,2.725011444E1,-1.145482635E1
2.336260416E2,-3.684615326E1,2.745708466E1,-1.095400238E1
2.336360476E2,-3.686804199E1,2.733988190E1,-1.040547943E1
2.336460536E2,-3.685472107E1,2.791516876E1,-9.680305481E0
2.336560596E2,-3.708921051E1,2.787442780E1,-9.263481140E0
2.336660656E2,-3.697770691E1,2.842725372E1,-8.377967834E0
2.336760716E2,-3.710182190E1,2.870190430E1,-7.652793884E0
2.336860776E2,-3.682123566E1,2.911917877E1,-6.780853271E0
2.336960836E2,-3.686313629E1,2.922772217E1,-5.443832397E0
2.337060896E2,-3.665726471E1,2.936514282E1,-4.268638611E0
2.337160956E2,-3.652018738E1,2.986619568E1,-2.720527649E0
2.337261016E2,-3.652887726E1,3.040889740E1,-6.817169189E-1
2.337361076E2,-3.648781586E1,3.041298676E1,1.455963135E0
2.337461136E2,-3.601020050E1,3.062195587E1,3.018905640E0
2.337561196E2,-3.584871674E1,3.041280365E1,3.769660950E0
2.337661266E2,-3.542993164E1,3.073794556E1,4.346824646E0
2.337761326E2,-3.558721924E1,3.092292786E1,4.316917419E0
2.337861386E2,-3.535620117E1,3.122179413E1,4.434532166E0
2.337961446E2,-3.535746765E1,3.153553772E1,4.251998901E0
2.338061506E2,-3.515884399E1,3.190259552E1,4.191429138E0
2.338161566E2,-3.489399719E1,3.218476868E1,4.557701111E0
2.338261626E2,-3.461254120E1,3.254015350E1,4.497024536E0
2.338361686E2,-3.473477173E1,3.252861023E1,4.494415283E0
2.338461746E2,-3.461225128E1,3.258519745E1,4.406257629E0
2.338561806E2,-3.467802429E1,3.253202820E1,5.039154053E0
2.338661866E2,-3.455386353E1,3.240233612E1,5.378334045E0
2.338761926E2,-3.487033844E1,3.232103729E1,5.898071289E0
2.338861986E2,-3.456060028E1,3.222667694E1,6.722084045E0
2.338962046E2,-3.452592468E1,3.200600433E1,7.193870544E0
2.339062106E2,-3.450428009E1,3.183649445E1,8.247093201E0
2.339162166E2,-3.452751160E1,3.171906281E1,9.624008179E0
2.339262226E2,-3.413868713E1,3.113865662E1,1.110987854E1
2.339362286E2,-3.409489441E1,3.114179230E1,1.194497681E1
2.339462346E2,-3.388650513E1,3.101185608E1,1.277993011E1
2.339562406E2,-3.398065186E1,3.075717926E1,1.286442566E1
2.339662476E2,-3.414331055E1,3.063829041E1,1.311868286E1
2.339762536E2,-3.423942566E1,3.032308960E1,1.309702301E1
2.339862596E2,-3.467993927E1,3.063596344E1,1.268737030E1
2.339962656E2,-3.445060730E1,3.029497528E1,1.270996094E1
2.340062716E2,-3.478226471E1,3.044543457E1,1.220169067E1
2.340162776E2,-3.468886566E1,3.011112213E1,1.200363159E1
2.340262836E2,-3.515173340E1,3.028858948E1,1.114057922E1
2.340362896E2,-3.533975220E1,3.011671448E1,1.085546112E1
2.340462956E2,-3.564497375E1,3.049124146E1,1.028555298E1
2.340563016E2,-3.532204437E1,3.014929962E1,1.005326843E1
2.340663076E2,-3.570250702E1,3.069355774E1,9.000801086E0
2.340763136E2,-3.540682220E1,3.095654297E1,8.784507751E0
2.340863196E2,-3.542340088E1,3.124448395E1,7.523345947E0
2.340963256E2,-3.553669739E1,3.170083618E1,6.272384644E0
2.341063316E2,-3.542134857E1,3.191721344E1,4.151725769E0
2.341163376E2,-3.546830750E1,3.215032196E1,2.401824951E0
2.341263436E2,-3.556540680E1,3.259006500E1,-3.155517578E-2
2.341363496E2,-3.523508453E1,3.239769745E1,-1.571006775E0
2.341463556E2,-3.523763275E1,3.261170197E1,-4.291572571E0
2.341563616E2,-3.478118896E1,3.272333527E1,-6.621932983E0
2.341663676E2,-3.406031036E1,3.310276794E1,-8.867767334E0
2.341763746E2,-3.341452789E1,3.293567657E1,-1.072851562E1
2.341863806E2,-3.307990265E1,3.320766449E1,-1.242617798E1
2.341963866E2,-3.237271881E1,3.300284576E1,-1.396105194E1
2.342063926E2,-3.208168030E1,3.335302734E1,-1.526543427E1
2.342163986E2,-3.219348907E1,3.286769867E1,-1.580022430E1
2.342264046E2,-3.228786469E1,3.286005402E1,-1.643933868E1
2.342364106E2,-3.257891083E1,3.216034698E1,-1.689244843E1
2.342464166E2,-3.292494965E1,3.200842285E1,-1.747826385E1
2.342564226E2,-3.317390442E1,3.110507202E1,-1.753782654E1
2.342664286E2,-3.371808624E1,3.056256104E1,-1.831024170E1
2.342764346E2,-3.418906403E1,2.993480682E1,-1.831601715E1
2.342864406E2,-3.421760559E1,2.985263824E1,-1.828152466E1
2.342964466E2,-3.440676880E1,2.909925842E1,-1.865675354E1
2.343064526E2,-3.448425293E1,2.932524109E1,-1.929714966E1
2.343164586E2,-3.421812439E1,2.862670135E1,-1.890966797E1
2.343264646E2,-3.429797363E1,2.882563782E1,-1.969218445E1
2.343364706E2,-3.450095367E1,2.846646118E1,-2.017974854E1
2.343464766E2,-3.458309174E1,2.869464111E1,-2.039828491E1
2.343564826E2,-3.476390839E1,2.842738342E1,-2.051899719E1
2.343664886E2,-3.490623474E1,2.835163879E1,-2.048990631E1
2.343764946E2,-3.492751312E1,2.816627502E1,-2.016972351E1
2.343865016E2,-3.467947388E1,2.841247559E1,-1.978703308E1
2.343965076E2,-3.509474182E1,2.817828369E1,-1.974848938E1
2.344065136E2,-3.528079224E1,2.856505585E1,-1.996116638E1
2.344165196E2,-3.514905548E1,2.841371918E1,-1.961591339E1
2.344265256E2,-3.499758911E1,2.872292328E1,-1.961524963E1
2.344365316E2,-3.524363708E1,2.841857910E1,-1.902809906E1
2.344465376E2,-3.549430084E1,2.853279114E1,-1.887500000E1
2.344565436E2,-3.572278595E1,2.818663788E1,-1.839604950E1
2.344665496E2,-3.577094269E1,2.851800537E1,-1.858018494E1
2.344765556E2,-3.626470947E1,2.823107910E1,-1.747272491E1
2.344865616E2,-3.657257080E1,2.837129211E1,-1.705938721E1
2.344965676E2,-3.709929657E1,2.809853363E1,-1.629161835E1
2.345065736E2,-3.746190643E1,2.856968689E1,-1.503246307E1
2.345165796E2,-3.801405334E1,2.830139160E1,-1.381420135E1
2.345265856E2,-3.833171844E1,2.884503937E1,-1.258253479E1
2.345365916E2,-3.845874023E1,2.840636444E1,-1.244228363E1
2.345465976E2,-3.829724884E1,2.872419739E1,-1.304878998E1
2.345566036E2,-3.860133362E1,2.814241791E1,-1.336347198E1
2.345666096E2,-3.893230438E1,2.772200775E1,-1.314541626E1
2.345766156E2,-3.953038788E1,2.670334625E1,-1.270508575E1
2.345866216E2,-3.984312439E1,2.650598907E1,-1.280172729E1
2.345966286E2,-3.985942078E1,2.592837524E1,-1.296968079E1
2.346066346E2,-4.035144806E1,2.582154846E1,-1.324505615E1
2.346166406E2,-4.052671051E1,2.532797241E1,-1.351385498E1
2.346266468E2,-4.039791870E1,2.549982452E1,-1.368555450E1
2.346366528E2,-4.057636261E1,2.535878754E1,-1.383098602E1
2.346466588E2,-4.086917877E1,2.566559601E1,-1.390496063E1
2.346566648E2,-4.092590332E1,2.555495453E1,-1.412396240E1
2.346666708E2,-4.077801514E1,2.585633087E1,-1.469641876E1
2.346766768E2,-4.061580658E1,2.572877502E1,-1.525056458E1
2.346866828E2,-4.049918365E1,2.615638733E1,-1.512588501E1
2.346966888E2,-4.034648895E1,2.589403534E1,-1.504498291E1
2.347066948E2,-4.038073730E1,2.618373871E1,-1.515872955E1
2.347167008E2,-4.036254120E1,2.584013367E1,-1.534058380E1
2.347267068E2,-4.001387024E1,2.607093048E1,-1.571687317E1
2.347367128E2,-3.990058136E1,2.587533569E1,-1.633132172E1
2.347467188E2,-3.974163818E1,2.611746216E1,-1.640613556E1
2.347567248E2,-3.978436279E1,2.587155914E1,-1.692510986E1
2.347667308E2,-3.952155304E1,2.613198853E1,-1.709584808E1
2.347767368E2,-3.966942596E1,2.601421356E1,-1.670999146E1
2.347867428E2,-3.970537567E1,2.644036102E1,-1.643054962E1
2.347967488E2,-3.946559906E1,2.653205872E1,-1.602656555E1
2.348067558E2,-3.972060394E1,2.714275360E1,-1.521576691E1
2.348167618E2,-3.962873077E1,2.727712250E1,-1.412715149E1
2.348267678E2,-3.969006348E1,2.810517883E1,-1.341889954E1
2.348367738E2,-4.005378723E1,2.797004700E1,-1.202742767E1
2.348467798E2,-4.017060089E1,2.866867065E1,-1.065882874E1
2.348567858E2,-4.043029785E1,2.877330017E1,-8.938743591E0
2.348667918E2,-4.068369293E1,2.905964661E1,-6.733566284E0
2.348767978E2,-4.100675964E1,2.913571167E1,-5.009284973E0
2.348868038E2,-4.093334961E1,2.946343231E1,-3.158241272E0
2.348968098E2,-4.123737335E1,2.929787445E1,-2.292465210E0
2.349068158E2,-4.119573212E1,2.968034363E1,-1.697685242E0
2.349168218E2,-4.122234344E1,2.937961578E1,-5.985565186E-1
2.349268278E2,-4.103259277E1,2.969923401E1,-7.289352417E-1
2.349368338E2,-4.092469788E1,2.949113464E1,-1.843948364E-1
2.349468398E2,-4.084797668E1,3.005715179E1,-3.166809082E-1
2.349568458E2,-4.058000183E1,2.981681824E1,-1.440887451E-1
2.349668518E2,-4.053417969E1,3.042010498E1,6.555938721E-1
2.349768578E2,-4.047444916E1,3.076918030E1,3.730697632E-1
2.349868638E2,-4.022503662E1,3.108922577E1,5.373687744E-1
2.349968698E2,-4.018348694E1,3.099931335E1,-1.966857910E-1
2.350068758E2,-4.014150238E1,3.131961823E1,4.978942871E-2
2.350168828E2,-4.028559113E1,3.110124207E1,-3.859710693E-2
2.350268888E2,-4.025643158E1,3.162910461E1,4.964447021E-2
2.350368948E2,-4.009080505E1,3.133942413E1,1.801147461E-1
2.350469008E2,-3.976054382E1,3.165296173E1,1.218109131E-1
2.350569068E2,-3.968399048E1,3.182318115E1,1.326911926E0
2.350669128E2,-3.987728119E1,3.161881256E1,2.243568420E0
2.350769188E2,-3.977272034E1,3.166458893E1,4.259582520E0
2.350869248E2,-4.014050293E1,3.149539948E1,5.832885742E0
2.350969308E2,-3.997666168E1,3.102408600E1,8.045036316E0
2.351069368E2,-3.945524597E1,3.079663849E1,1.035073090E1
2.351169428E2,-3.938109589E1,3.035441589E1,1.151557922E1
2.351269488E2,-3.926801300E1,2.997148132E1,1.171025848E1
2.351369548E2,-3.937445068E1,2.974903870E1,1.240960693E1
2.351469608E2,-3.983802795E1,2.934924316E1,1.271451569E1
2.351569668E2,-3.999495697E1,2.890414429E1,1.374253845E1
2.351669728E2,-4.006315613E1,2.868009186E1,1.395210266E1
2.351769788E2,-4.007481384E1,2.834022522E1,1.404256439E1
2.351869848E2,-4.028437042E1,2.868510437E1,1.372657013E1
2.351969908E2,-4.061313629E1,2.821157837E1,1.374928284E1
2.352069968E2,-4.132807159E1,2.863816071E1,1.266252136E1
2.352170038E2,-4.179193878E1,2.842182159E1,1.177268982E1
2.352270098E2,-4.214442444E1,2.849838257E1,1.160858917E1
2.352370158E2,-4.216523743E1,2.846032715E1,1.124449158E1
2.352470218E2,-4.226216888E1,2.873473358E1,1.035450745E1
2.352570278E2,-4.248089600E1,2.865449524E1,9.644630432E0
2.352670338E2,-4.282893372E1,2.947016144E1,7.895202637E0
2.352770398E2,-4.278881836E1,2.913095093E1,5.983276367E0
2.352870458E2,-4.290950775E1,2.932908630E1,3.755844116E0
2.352970518E2,-4.309019470E1,2.889705658E1,2.337615967E0
2.353070578E2,-4.336576843E1,2.956289673E1,-2.056884766E-1
2.353170638E2,-4.331908417E1,2.903663635E1,-2.283576965E0
2.353270698E2,-4.331436157E1,2.915862274E1,-5.157196045E0
2.353370758E2,-4.319834900E1,2.884175110E1,-7.211593628E0
2.353470818E2,-4.305893707E1,2.907839966E1,-9.256172180E0
2.353570878E2,-4.302619171E1,2.869190979E1,-1.067634583E1
2.353670938E2,-4.281076050E1,2.856101990E1,-1.202479553E1
2.353770998E2,-4.289714050E1,2.805332947E1,-1.320300293E1
2.353871058E2,-4.256419373E1,2.826378632E1,-1.488343048E1
2.353971118E2,-4.252904510E1,2.754341125E1,-1.465307617E1
2.354071178E2,-4.243186188E1,2.759622192E1,-1.586415863E1
2.354171238E2,-4.205862427E1,2.688743591E1,-1.557043457E1
2.354271308E2,-4.230090332E1,2.680105591E1,-1.716442108E1
2.354371368E2,-4.223306274E1,2.631969452E1,-1.756500244E1
2.354471428E2,-4.199276733E1,2.654019928E1,-1.855845642E1
2.354571488E2,-4.220233154E1,2.610411072E1,-1.880978394E1
2.354671548E2,-4.205387115E1,2.582461548E1,-1.980083466E1
2.354771608E2,-4.206971741E1,2.552530670E1,-1.977719879E1
2.354871668E2,-4.192971039E1,2.536689758E1,-2.079825592E1
2.354971728E2,-4.172695160E1,2.516600037E1,-2.101553345E1
2.355071788E2,-4.116191101E1,2.521061707E1,-2.264746094E1
2.355171848E2,-4.117919159E1,2.462062073E1,-2.237565613E1
2.355271908E2,-4.085502625E1,2.456833649E1,-2.334135437E1
2.355371968E2,-4.064431763E1,2.459457397E1,-2.315301514E1
2.355472028E2,-4.037651825E1,2.455162811E1,-2.413533020E1
2.355572088E2,-4.044210815E1,2.436490631E1,-2.383531189E1
2.355672148E2,-4.026208496E1,2.440026855E1,-2.432243347E1
2.355772208E2,-4.022792053E1,2.427390289E1,-2.422204590E1
2.355872268E2,-4.054621887E1,2.406499481E1,-2.455233765E1
2.355972328E2,-4.063169098E1,2.405821991E1,-2.407301331E1
2.356072388E2,-4.076116180E1,2.397016907E1,-2.400491333E1
2.356172448E2,-4.086323547E1,2.371416473E1,-2.316720581E1
2.356272514E2,-4.106777191E1,2.381027222E1,-2.312275696E1
2.356372584E2,-4.118830109E1,2.373188782E1,-2.249328613E1
2.356472644E2,-4.139914703E1,2.389495850E1,-2.260639954E1
2.356572704E2,-4.160500336E1,2.394066620E1,-2.172029114E1
2.356672764E2,-4.169737244E1,2.409170532E1,-2.149451447E1
2.356772824E2,-4.208082581E1,2.393670654E1,-2.088864899E1
2.356872884E2,-4.226752472E1,2.396145630E1,-2.031355286E1
2.356972944E2,-4.260896301E1,2.388481140E1,-1.947084045E1
2.357073004E2,-4.307816315E1,2.388784790E1,-1.906967926E1
2.357173064E2,-4.340982819E1,2.381632996E1,-1.736370850E1
2.357273124E2,-4.364711761E1,2.405323792E1,-1.681970978E1
2.357373184E2,-4.365543365E1,2.378227234E1,-1.529904175E1
2.357473244E2,-4.377177429E1,2.395942688E1,-1.580044556E1
2.357573304E2,-4.352610779E1,2.375837708E1,-1.589569855E1
2.357673364E2,-4.339965820E1,2.363950348E1,-1.642602539E1
2.357773424E2,-4.361327362E1,2.298541260E1,-1.629141235E1
2.357873484E2,-4.378162384E1,2.245636749E1,-1.641448975E1
2.357973544E2,-4.404479218E1,2.228419495E1,-1.594689941E1
2.358073604E2,-4.404866028E1,2.211953735E1,-1.654938507E1
2.358173664E2,-4.368505859E1,2.206757355E1,-1.669404602E1
2.358273724E2,-4.347681427E1,2.194116211E1,-1.774606323E1
2.358373784E2,-4.345971680E1,2.175453186E1,-1.789895630E1
2.358473854E2,-4.335877991E1,2.193594360E1,-1.775315857E1
2.358573914E2,-4.327812958E1,2.184147644E1,-1.773777771E1
2.358673974E2,-4.299604034E1,2.176728058E1,-1.796998596E1
2.358774034E2,-4.309597015E1,2.166844940E1,-1.813950348E1
2.358874094E2,-4.259474945E1,2.214962006E1,-1.818077087E1
2.358974154E2,-4.189928436E1,2.231922913E1,-1.867388916E1
2.359074214E2,-4.132649231E1,2.302536011E1,-1.919880676E1
2.359174274E2,-4.098685455E1,2.373824310E1,-1.971693420E1
2.359274334E2,-4.001082611E1,2.425942230E1,-1.995581055E1
2.359374394E2,-3.998993683E1,2.448153687E1,-2.006038666E1
2.359474454E2,-3.963027191E1,2.484477997E1,-2.045002747E1
2.359574514E2,-3.956339264E1,2.501778412E1,-2.005018616E1
2.359674574E2,-3.955682373E1,2.522608948E1,-1.962024689E1
2.359774634E2,-3.980517578E1,2.500278473E1,-1.856162262E1
2.359874694E2,-3.981818390E1,2.525267792E1,-1.829212189E1
2.359974754E2,-4.020937347E1,2.561707306E1,-1.716098785E1
2.360074814E2,-4.015191650E1,2.575984955E1,-1.667507935E1
2.360174874E2,-4.025472260E1,2.591043854E1,-1.586092377E1
2.360274934E2,-4.045899963E1,2.630456543E1,-1.522921753E1
2.360374994E2,-4.037667847E1,2.665509796E1,-1.393467712E1
2.360475054E2,-4.066463470E1,2.702033234E1,-1.310912323E1
2.360575124E2,-4.113092804E1,2.750009918E1,-1.165277100E1
2.360675184E2,-4.134318542E1,2.760357666E1,-9.785263062E0
2.360775244E2,-4.167333984E1,2.755632019E1,-7.514640808E0
2.360875304E2,-4.178103638E1,2.778742218E1,-6.608474731E0
2.360975364E2,-4.162911987E1,2.782810974E1,-5.782264709E0
2.361075424E2,-4.160544586E1,2.783216095E1,-5.022171021E0
2.361175484E2,-4.170742798E1,2.782883453E1,-4.758056641E0
2.361275544E2,-4.170198059E1,2.780487823E1,-5.096809387E0
2.361375604E2,-4.144265747E1,2.820595551E1,-4.622680664E0
2.361475664E2,-4.089526367E1,2.862548065E1,-4.739768982E0
2.361575724E2,-4.035193634E1,2.934741974E1,-4.827751160E0
2.361675784E2,-4.023421478E1,2.973602295E1,-4.342254639E0
2.361775844E2,-4.023421478E1,2.973602295E1,-4.342254639E0
2.361875904E2,-3.975181580E1,3.073679352E1,-3.467422485E0
2.361975964E2,-3.913328552E1,3.083134460E1,-3.105026245E0
2.362076024E2,-3.897212219E1,3.099407959E1,-2.326232910E0
2.362176084E2,-3.854296112E1,3.144114685E1,-1.862518311E0
2.362276144E2,-3.856646729E1,3.155533600E1,-6.598587036E-1
2.362376204E2,-3.819888306E1,3.199371338E1,-4.245758057E-2
2.362476264E2,-3.818955994E1,3.192250824E1,1.855339050E0
2.362576324E2,-3.765318298E1,3.197042084E1,3.442092896E0
2.362676394E2,-3.779237366E1,3.177066040E1,4.186523438E0
2.362776454E2,-3.779959869E1,3.149077606E1,5.007698059E0
2.362876514E2,-3.783063507E1,3.115827942E1,5.078201294E0
2.362976574E2,-3.759789276E1,3.122804260E1,5.962944031E0
2.363076634E2,-3.782678223E1,3.138434601E1,6.168472290E0
2.363176694E2,-3.775925446E1,3.107766724E1,6.431732178E0
2.363276754E2,-3.781641388E1,3.109372711E1,7.117691040E0
2.363376814E2,-3.765161896E1,3.092749023E1,7.195106506E0
2.363476874E2,-3.761882019E1,3.077770233E1,6.540405273E0
2.363576934E2,-3.787959290E1,3.033625793E1,6.822738647E0
2.363676994E2,-3.755680847E1,3.039673615E1,6.062332153E0
2.363777054E2,-3.751897430E1,3.015910339E1,6.863937378E0
2.363877114E2,-3.769543457E1,3.022235107E1,6.543266296E0
2.363977174E2,-3.783029175E1,3.009691620E1,6.908859253E0
2.364077234E2,-3.758274841E1,3.033669281E1,6.137260437E0
2.364177294E2,-3.746653748E1,3.020043182E1,6.368751526E0
2.364277354E2,-3.717200470E1,3.053720856E1,5.555229187E0
2.364377414E2,-3.702342224E1,3.073434448E1,5.124870300E0
2.364477474E2,-3.705638123E1,3.067710114E1,3.720848083E0
2.364577534E2,-3.710643005E1,3.101029205E1,2.799438477E0
2.364677594E2,-3.680708313E1,3.125289154E1,6.022644043E-1
2.364777664E2,-3.680954742E1,3.159732819E1,-6.113281250E-1
2.364877724E2,-3.654548645E1,3.126229095E1,-2.817558289E0
2.364977784E2,-3.640272522E1,3.177391815E1,-4.301681519E0
2.365077844E2,-3.541813660E1,3.179503632E1,-5.865356445E0
2.365177904E2,-3.501074219E1,3.209223938E1,-7.515899658E0
2.365277964E2,-3.425903320E1,3.214705658E1,-9.528030396E0
2.365378024E2,-3.392558289E1,3.246690369E1,-1.066944885E1
