"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.199925281E2,5.236191777E1,4.931854998E0,4.409371665E0,1.591528602E0,1.765523199E2,4.801735511E0,3.281443755E0
4.209925269E2,5.236191031E1,4.931863075E0,4.788647009E0,1.086304288E0,1.713252459E2,4.791339660E0,3.296604509E0
4.219925274E2,5.236190117E1,4.931870026E0,4.733549241E0,1.188889174E0,1.704031789E2,4.807891724E0,3.272417181E0
4.229925276E2,5.236189446E1,4.931884258E0,4.376114490E0,8.628135631E-1,1.586328296E2,4.836848174E0,3.229463853E0
4.239925269E2,5.236188155E1,4.931894933E0,4.279357404E0,8.867857571E-1,1.553507064E2,4.860344896E0,3.193991941E0
4.249925271E2,5.236186705E1,4.931903295E0,4.197365719E0,1.159785780E0,1.611115047E2,4.870564232E0,3.178386555E0
4.259925263E2,5.236186548E1,4.931925319E0,4.267161649E0,1.062377119E0,1.547852481E2,4.889194371E0,3.149653224E0
4.269925268E2,5.236186001E1,4.931950251E0,4.630232439E0,1.054270788E0,1.485134642E2,4.920763552E0,3.100100499E0
4.279925259E2,5.236185109E1,4.931956553E0,4.716582389E0,9.503749269E-1,1.590737747E2,4.926305005E0,3.091287116E0
4.289925288E2,5.236184069E1,4.931963944E0,4.686913908E0,9.929937596E-1,1.626985048E2,4.935538416E0,3.076523619E0
4.299925284E2,5.236182284E1,4.931966003E0,3.884837673E0,1.113697515E0,1.631355804E2,4.938549819E0,3.071687275E0
4.309925261E2,5.236180481E1,4.931973289E0,4.782505647E0,1.316164860E0,1.697774342E2,4.961867225E0,3.033877169E0
4.319925251E2,5.236178642E1,4.931986255E0,4.841786136E0,1.421397685E0,1.677700721E2,4.916527204E0,3.106814652E0
4.329925263E2,5.236177839E1,4.932009907E0,5.000039315E0,1.316360746E0,1.648583546E2,4.902517324E0,3.128875344E0
4.339925251E2,5.236177296E1,4.932030422E0,4.407731690E0,1.232834886E0,1.632012978E2,4.910504042E0,3.116325895E0
4.349925244E2,5.236176266E1,4.932046896E0,4.013521688E0,1.264159562E0,1.717487653E2,4.904382801E0,3.125950475E0
4.359925264E2,5.236174621E1,4.932059363E0,4.361803084E0,1.395741980E0,1.752324016E2,4.908533649E0,3.119428546E0
4.369925251E2,5.236173745E1,4.932077445E0,4.636589688E0,1.155252161E0,1.656691741E2,4.916752470E0,3.106458142E0
4.379925241E2,5.236172757E1,4.932091244E0,4.654494080E0,1.158686608E0,1.590841697E2,4.943977315E0,3.062943901E0
4.389925240E2,5.236170713E1,4.932102953E0,4.785957240E0,1.542001158E0,1.588950501E2,4.968037852E0,3.023762050E0
4.399925251E2,5.236170797E1,4.932112160E0,4.127900000E0,1.158036617E0,1.483823204E2,4.926412206E0,3.091116272E0
4.409925262E2,5.236169577E1,4.932112509E0,4.134115372E0,1.223127068E0,1.520962507E2,4.931846222E0,3.082438949E0
4.419925259E2,5.236169439E1,4.932115766E0,4.012845315E0,8.911612837E-1,1.532726596E2,4.889101128E0,3.149797960E0
4.429925267E2,5.236168781E1,4.932115079E0,3.882134425E0,8.145027784E-1,1.599441479E2,4.862232615E0,3.191117521E0
4.439925269E2,5.236167476E1,4.932129706E0,3.436564130E0,9.993329072E-1,1.545776247E2,4.850506700E0,3.208912866E0
4.449925264E2,5.236166962E1,4.932139096E0,3.471458878E0,9.754269429E-1,1.534663130E2,4.839000997E0,3.226237186E0
4.459925274E2,5.236165664E1,4.932151020E0,3.998927244E0,1.100696611E0,1.529542052E2,4.841260732E0,3.222845258E0
4.469925276E2,5.236164974E1,4.932157048E0,4.232881856E0,9.588636893E-1,1.514964725E2,4.817526196E0,3.258217056E0
4.479925294E2,5.236163885E1,4.932161552E0,3.329048428E0,9.458305787E-1,1.582605425E2,4.825975960E0,3.245688381E0
4.489925275E2,5.236163387E1,4.932163390E0,3.492291788E0,9.404100354E-1,1.616587623E2,4.832534870E0,3.235914672E0
4.499925299E2,5.236161826E1,4.932176093E0,3.749389598E0,1.158571702E0,1.598499249E2,4.844130058E0,3.218530879E0
4.509925302E2,5.236160467E1,4.932191354E0,3.750586534E0,9.683237255E-1,1.567688893E2,4.843283073E0,3.219805290E0
4.519925278E2,5.236159775E1,4.932204483E0,3.363272607E0,8.288068155E-1,1.523018876E2,4.856198280E0,3.200293002E0
4.529925303E2,5.236159442E1,4.932209505E0,3.004270901E0,6.672326411E-1,1.486314014E2,4.838480931E0,3.227017092E0
4.539925283E2,5.236158708E1,4.932220319E0,2.855117207E0,6.944434467E-1,1.483684888E2,4.827898371E0,3.242828142E0
4.549925286E2,5.236157880E1,4.932225189E0,3.022848105E0,9.471256081E-1,1.529221190E2,4.827507815E0,3.243409522E0
4.559925282E2,5.236156616E1,4.932226637E0,3.341979087E0,9.710624615E-1,1.591476358E2,4.840051374E0,3.224661180E0
4.569925287E2,5.236155092E1,4.932236927E0,4.000336054E0,1.300460822E0,1.593876051E2,4.863482396E0,3.189212445E0
4.579925319E2,5.236155416E1,4.932243374E0,2.965300582E0,7.576601411E-1,1.525729529E2,4.848494524E0,3.211952348E0
4.589925308E2,5.236153850E1,4.932241915E0,3.118726914E0,9.349826789E-1,1.584695841E2,4.842385749E0,3.221154652E0
4.599925312E2,5.236152477E1,4.932244094E0,3.327432523E0,1.051552522E0,1.654259953E2,4.841831015E0,3.221988432E0
4.609925286E2,5.236151905E1,4.932252693E0,3.132760214E0,1.012188807E0,1.606199804E2,4.842416390E0,3.221108588E0
4.619925283E2,5.236150698E1,4.932251201E0,2.925130416E0,9.829231769E-1,1.652599419E2,4.846945011E0,3.214290139E0
4.629925324E2,5.236149441E1,4.932262260E0,3.018785503E0,1.011918112E0,1.570908113E2,4.845790315E0,3.216030668E0
4.639925320E2,5.236148936E1,4.932269387E0,3.413079582E0,9.180643054E-1,1.529876806E2,4.853874017E0,3.203817108E0
4.649925297E2,5.236147410E1,4.932273745E0,3.587270404E0,9.608577374E-1,1.514111056E2,4.853254859E0,3.204754952E0
4.659925297E2,5.236147095E1,4.932266751E0,3.288879193E0,4.790800688E-1,1.451993839E2,4.839519984E0,3.225458627E0
4.669925299E2,5.236146787E1,4.932274116E0,3.158416247E0,5.179465757E-1,1.542841930E2,4.838527919E0,3.226946638E0
4.679925293E2,5.236145201E1,4.932272979E0,3.071739950E0,9.558663661E-1,1.647281263E2,4.843591710E0,3.219340985E0
4.689925296E2,5.236145287E1,4.932275445E0,2.797699669E0,4.283511072E-1,1.184152783E2,4.829885498E0,3.239867761E0
4.699925293E2,5.236144138E1,4.932283392E0,2.896643325E0,7.165730617E-1,1.260333043E2,4.818752049E0,3.256403802E0
