"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.064111175E2,5.233451333E1,4.947373333E0,-2.481423002E0,9.558391571E-1,1.018600006E2,1.700000048E0,1.039999962E1
2.074111175E2,5.233451000E1,4.947398333E0,-2.081413440E0,9.934138656E-1,1.015400009E2,1.700000048E0,1.069999981E1
2.084111175E2,5.233450833E1,4.947416667E0,-1.781405321E0,9.517213702E-1,9.773000336E1,1.600000024E0,1.030000019E1
2.094111175E2,5.233450500E1,4.947436667E0,-1.681398620E0,1.022753000E0,1.056999969E2,1.600000024E0,1.030000019E1
2.104111175E2,5.233450167E1,4.947451667E0,-1.881394781E0,1.044371367E0,1.141500015E2,1.700000048E0,1.060000038E1
2.114111175E2,5.233449833E1,4.947468333E0,-1.881389988E0,1.127756357E0,1.129400024E2,1.600000024E0,1.030000019E1
2.124111175E2,5.233449333E1,4.947488333E0,-2.181385660E0,1.170993090E0,1.025100021E2,1.600000024E0,1.050000000E1
2.134111175E2,5.233449000E1,4.947511667E0,-2.281377052E0,1.210626721E0,9.673999786E1,1.600000024E0,1.030000019E1
2.144111175E2,5.233448667E1,4.947533333E0,-2.481369398E0,1.236877441E0,9.229000092E1,1.600000024E0,1.000000000E1
2.154111175E2,5.233448833E1,4.947548333E0,-2.481358442E0,1.178713918E0,8.836000061E1,1.600000024E0,1.000000000E1
2.164111175E2,5.233448667E1,4.947566667E0,-2.481350323E0,1.177684426E0,7.820999908E1,1.700000048E0,1.010000038E1
2.174111175E2,5.233448833E1,4.947585000E0,-2.481337460E0,1.156066060E0,8.123000336E1,1.700000048E0,1.010000038E1
2.184111175E2,5.233449000E1,4.947600000E0,-2.681326504E0,1.149889469E0,8.016999817E1,1.799999952E0,1.039999962E1
2.194111175E2,5.233449167E1,4.947618333E0,-2.681313641E0,1.105623364E0,6.894999695E1,1.799999952E0,1.030000019E1
2.204111175E2,5.233449167E1,4.947635000E0,-2.881304104E0,1.112314701E0,8.611000061E1,1.799999952E0,1.039999962E1
2.214111175E2,5.233449167E1,4.947653333E0,-2.981293613E0,1.068048596E0,7.783000183E1,1.700000048E0,1.039999962E1
2.224111175E2,5.233449333E1,4.947665000E0,-2.681284565E0,1.016061664E0,6.815000153E1,1.799999952E0,1.039999962E1
2.234111175E2,5.233449833E1,4.947676667E0,-2.981270772E0,9.522361159E-1,5.843999863E1,1.700000048E0,1.039999962E1
2.244111175E2,5.233450000E1,4.947693333E0,-3.181258862E0,9.223822355E-1,8.166000366E1,1.799999952E0,1.069999981E1
2.254111175E2,5.233450167E1,4.947705000E0,-3.281249814E0,9.331913590E-1,8.143000031E1,1.799999952E0,1.060000038E1
2.264111175E2,5.233450333E1,4.947723333E0,-3.381236951E0,9.378238916E-1,8.191999817E1,1.799999952E0,1.069999981E1
2.274111175E2,5.233450500E1,4.947736667E0,-3.681226949E0,9.280441403E-1,8.030000305E1,1.700000048E0,1.069999981E1
2.284111175E2,5.233450500E1,4.947751667E0,-3.781218365E0,9.301030636E-1,8.056999969E1,1.799999952E0,1.060000038E1
2.294111175E2,5.233450667E1,4.947770000E0,-3.581205502E0,9.455447197E-1,8.205999756E1,1.799999952E0,1.050000000E1
2.304111175E2,5.233450667E1,4.947778333E0,-3.381200733E0,9.450299740E-1,8.098999786E1,1.899999976E0,1.080000019E1
2.314111175E2,5.233450833E1,4.947800000E0,-3.081185962E0,9.620158076E-1,8.316999817E1,1.799999952E0,1.089999962E1
2.324111175E2,5.233450667E1,4.947808333E0,-3.381183566E0,9.836341739E-1,8.280999756E1,1.799999952E0,1.019999981E1
2.334111175E2,5.233450333E1,4.947826667E0,-3.881177819E0,1.025326610E0,9.129000092E1,1.799999952E0,1.019999981E1
2.344111175E2,5.233449833E1,4.947845000E0,-3.881174445E0,9.995905757E-1,1.004000015E2,1.799999952E0,1.050000000E1
2.354111175E2,5.233449667E1,4.947856667E0,-4.281170141E0,9.635599852E-1,1.020999985E2,1.799999952E0,1.080000019E1
2.364111175E2,5.233449667E1,4.947866667E0,-4.681164419E0,9.146614075E-1,9.709999847E1,1.799999952E0,1.110000038E1
2.374111175E2,5.233449500E1,4.947880000E0,-4.581159161E0,8.971608281E-1,9.484999847E1,1.899999976E0,1.139999962E1
2.384111175E2,5.233449500E1,4.947893333E0,-4.581151532E0,8.781161308E-1,9.598000336E1,1.799999952E0,1.069999981E1
2.394111175E2,5.233449167E1,4.947910000E0,-4.681146739E0,8.544389009E-1,9.876999664E1,1.799999952E0,1.010000038E1
2.404111175E2,5.233449000E1,4.947926667E0,-4.681139574E0,8.359088898E-1,1.000000000E2,1.799999952E0,1.000000000E1
2.414111175E2,5.233448833E1,4.947941667E0,-4.781133363E0,7.792894244E-1,9.911000061E1,1.799999952E0,9.899999619E0
2.424111175E2,5.233448667E1,4.947958333E0,-4.581126198E0,7.494355440E-1,9.562000275E1,1.899999976E0,1.000000000E1
2.434111175E2,5.233448333E1,4.947973333E0,-4.481122359E0,7.010516524E-1,9.601999664E1,1.899999976E0,1.019999981E1
2.444111175E2,5.233448167E1,4.947996667E0,-4.481111379E0,7.041400075E-1,8.900000000E1,1.799999952E0,1.050000000E1
2.454111175E2,5.233448000E1,4.948020000E0,-4.281100399E0,7.566416860E-1,1.033499985E2,1.799999952E0,9.899999619E0
2.464111175E2,5.233447333E1,4.948043333E0,-4.281096536E0,7.916427851E-1,1.049400024E2,1.899999976E0,1.010000038E1
2.474111175E2,5.233446833E1,4.948058333E0,-4.181095070E0,8.101727962E-1,9.619000244E1,1.899999976E0,1.050000000E1
2.484111175E2,5.233446667E1,4.948073333E0,-3.881088859E0,8.441444635E-1,8.495999908E1,1.899999976E0,1.050000000E1
2.494111175E2,5.233446167E1,4.948086667E0,-3.681088346E0,8.348794580E-1,1.023600006E2,1.899999976E0,1.080000019E1
2.504111175E2,5.233445667E1,4.948101667E0,-3.481086880E0,8.544389009E-1,1.114199982E2,1.899999976E0,1.069999981E1
2.514111175E2,5.233444833E1,4.948108333E0,-3.081094927E0,8.776013851E-1,1.231500015E2,1.799999952E0,1.060000038E1
2.524111175E2,5.233444333E1,4.948120000E0,-2.881095368E0,8.920136094E-1,1.232600021E2,1.899999976E0,1.039999962E1
2.534111175E2,5.233443667E1,4.948133333E0,-2.681097227E0,9.053964019E-1,1.242300034E2,1.899999976E0,1.060000038E1
2.544111175E2,5.233442833E1,4.948146667E0,-2.581101460E0,9.084846973E-1,1.253700027E2,1.899999976E0,1.030000019E1
2.554111175E2,5.233442000E1,4.948161667E0,-2.481104738E0,8.745130301E-1,1.293000031E2,1.799999952E0,1.019999981E1
2.564111175E2,5.233441500E1,4.948175000E0,-2.581104226E0,8.575271964E-1,1.243399963E2,1.799999952E0,9.699999809E0
2.574111175E2,5.233440667E1,4.948186667E0,-2.981109412E0,8.508358598E-1,1.230500031E2,1.799999952E0,9.699999809E0
2.584111175E2,5.233440167E1,4.948200000E0,-3.381108899E0,8.271586299E-1,1.234800034E2,1.799999952E0,1.010000038E1
2.594111175E2,5.233439667E1,4.948211667E0,-3.681109341E0,8.024519682E-1,1.460000000E2,1.799999952E0,9.899999619E0
2.604111175E2,5.233439167E1,4.948216667E0,-3.981113597E0,7.653919458E-1,1.460000000E2,1.799999952E0,9.600000381E0
2.614111175E2,5.233438500E1,4.948225000E0,-4.081118318E0,7.422294617E-1,1.430000000E2,1.799999952E0,9.899999619E0
2.624111175E2,5.233437833E1,4.948231667E0,-4.081123993E0,7.278172374E-1,1.430000000E2,1.799999952E0,1.030000019E1
2.634111175E2,5.233436833E1,4.948243333E0,-4.181131551E0,7.231847048E-1,1.430000000E2,1.799999952E0,1.030000019E1
2.644111175E2,5.233436000E1,4.948253333E0,-3.981137691E0,7.123755813E-1,1.430000000E2,1.799999952E0,1.050000000E1
2.654111175E2,5.233435167E1,4.948265000E0,-4.081142877E0,7.056841850E-1,1.430000000E2,1.799999952E0,1.080000019E1
2.664111175E2,5.233434333E1,4.948275000E0,-3.881149017E0,7.247288823E-1,1.430000000E2,1.799999952E0,1.110000038E1
2.674111175E2,5.233434000E1,4.948280000E0,-3.781150901E0,7.278172374E-1,1.430000000E2,1.799999952E0,1.110000038E1
2.684111175E2,5.233432667E1,4.948295000E0,-3.581161298E0,7.314202785E-1,1.430000000E2,1.799999952E0,1.089999962E1
2.694111175E2,5.233431500E1,4.948311667E0,-3.781168368E0,7.607594728E-1,1.430000000E2,1.799999952E0,1.060000038E1
2.704111175E2,5.233429833E1,4.948330000E0,-3.381181602E0,7.623035908E-1,1.430000000E2,1.700000048E0,1.069999981E1
2.714111175E2,5.233431167E1,4.948311667E0,-2.981173113E0,7.082577944E-1,1.410000000E2,1.700000048E0,1.080000019E1
2.724111175E2,5.233431833E1,4.948335000E0,-3.081150272E0,6.624475121E-1,7.393000031E1,1.700000048E0,1.089999962E1
2.734111175E2,5.233433000E1,4.948360000E0,-2.781119359E0,6.279610991E-1,5.272000122E1,1.700000048E0,1.080000019E1
2.744111175E2,5.233434000E1,4.948381667E0,-2.481092727E0,6.053133607E-1,4.650000000E1,1.700000048E0,1.080000019E1
2.754111175E2,5.233434833E1,4.948398333E0,-2.281071328E0,5.836949944E-1,3.963000107E1,1.700000048E0,1.050000000E1
2.764111175E2,5.233435667E1,4.948423333E0,-2.081045160E0,5.615619421E-1,5.506999969E1,1.700000048E0,1.050000000E1
2.774111175E2,5.233436333E1,4.948451667E0,-1.881019458E0,5.739153028E-1,6.648000336E1,1.799999952E0,1.100000000E1
2.784111175E2,5.233437500E1,4.948480000E0,-1.780986638E0,6.454616785E-1,4.697000122E1,1.799999952E0,1.060000038E1
2.794111175E2,5.233439167E1,4.948510000E0,-1.780945747E0,7.242141962E-1,6.766999817E1,1.799999952E0,1.080000019E1
2.804111175E2,5.233440333E1,4.948536667E0,-2.080913880E0,7.952458262E-1,5.236000061E1,1.899999976E0,1.060000038E1
2.814111175E2,5.233441167E1,4.948560000E0,-2.380888666E0,8.781161308E-1,4.559999847E1,1.899999976E0,1.060000038E1
2.824111175E2,5.233442000E1,4.948576667E0,-2.080867266E0,9.537802935E-1,5.718000031E1,1.899999976E0,1.069999981E1
2.834111175E2,5.233442667E1,4.948590000E0,-1.680850146E0,9.934138656E-1,2.902000046E1,1.899999976E0,1.089999962E1
2.844111175E2,5.233443500E1,4.948601667E0,-1.580831608E0,1.007826090E0,1.009000015E1,1.899999976E0,1.080000019E1
2.854111175E2,5.233444500E1,4.948613333E0,-9.808106968E-1,1.040253639E0,1.402999973E1,1.799999952E0,1.080000019E1
2.864111175E2,5.233445333E1,4.948630000E0,-8.807892970E-1,1.041283011E0,3.570400085E2,1.799999952E0,1.119999981E1
2.874111175E2,5.233446333E1,4.948640000E0,-5.807693395E-1,1.014517546E0,3.560400085E2,1.799999952E0,1.050000000E1
2.884111175E2,5.233446833E1,4.948653333E0,-2.807545921E-1,9.398827553E-1,3.609999895E0,1.899999976E0,1.100000000E1
2.894111175E2,5.233447500E1,4.948666667E0,1.926252780E-2,8.508358598E-1,2.184000015E1,1.899999976E0,1.110000038E1
2.904111175E2,5.233448500E1,4.948690000E0,6.192901152E-1,8.034814000E-1,2.820999908E1,1.899999976E0,1.119999981E1
2.914111175E2,5.233449500E1,4.948705000E0,9.193129341E-1,7.978194356E-1,3.162999916E1,1.799999952E0,1.069999981E1
2.924111175E2,5.233450833E1,4.948725000E0,1.219343359E0,8.014224768E-1,3.550000000E1,1.799999952E0,1.100000000E1
2.934111175E2,5.233452000E1,4.948743333E0,1.219370458E0,8.060550094E-1,3.281999969E1,1.799999952E0,1.100000000E1
2.944111175E2,5.233452333E1,4.948756667E0,1.719382834E0,8.101727962E-1,2.595000076E1,1.899999976E0,1.030000019E1
2.954111175E2,5.233453333E1,4.948771667E0,1.819405653E0,8.019372225E-1,2.953000069E1,1.899999976E0,1.060000038E1
2.964111175E2,5.233453833E1,4.948791667E0,1.919424215E0,7.993636131E-1,2.315999985E1,1.899999976E0,1.039999962E1
2.974111175E2,5.233454000E1,4.948806667E0,1.919435172E0,7.962752581E-1,3.126000023E1,1.899999976E0,1.089999962E1
2.984111175E2,5.233455167E1,4.948825000E0,2.119462271E0,8.060550094E-1,5.500000000E1,1.799999952E0,1.050000000E1
2.994111175E2,5.233455667E1,4.948840000E0,2.419477973E0,8.271586299E-1,5.497000122E1,1.799999952E0,1.000000000E1
3.004111175E2,5.233455667E1,4.948858333E0,2.719488464E0,8.456885815E-1,6.437000275E1,1.799999952E0,1.000000000E1
3.014111175E2,5.233455833E1,4.948878333E0,3.219502281E0,8.456885815E-1,5.488000107E1,1.799999952E0,9.699999809E0
3.024111175E2,5.233456167E1,4.948895000E0,3.219516564E0,8.158347011E-1,4.956000137E1,1.799999952E0,9.800000191E0
3.034111175E2,5.233456500E1,4.948913333E0,3.219531801E0,8.024519682E-1,5.456000137E1,1.799999952E0,1.000000000E1
3.044111175E2,5.233456500E1,4.948930000E0,3.419541338E0,7.787747383E-1,6.819999695E1,1.700000048E0,1.010000038E1
3.054111175E2,5.233456500E1,4.948941667E0,3.319548014E0,7.334791422E-1,7.569000244E1,1.700000048E0,1.060000038E1
3.064111175E2,5.233455833E1,4.948951667E0,3.019544246E0,6.917866468E-1,9.458999634E1,1.700000048E0,1.119999981E1
3.074111175E2,5.233455833E1,4.948965000E0,3.019551876E0,6.614180803E-1,7.263999939E1,1.700000048E0,1.150000000E1
3.084111175E2,5.233455333E1,4.948988333E0,3.119558111E0,6.331083179E-1,7.233999634E1,1.700000048E0,1.110000038E1
3.094111175E2,5.233455167E1,4.949003333E0,2.719564322E0,5.929600000E-1,6.680999756E1,1.700000048E0,9.100000381E0
3.104111175E2,5.233455833E1,4.949005000E0,2.519574766E0,5.347964168E-1,5.111999893E1,1.600000024E0,9.399999619E0
3.114111175E2,5.233456333E1,4.949001667E0,2.219579977E0,4.792063832E-1,9.189999580E0,1.600000024E0,9.699999809E0
3.124111175E2,5.233457167E1,4.948991667E0,1.819586118E0,4.472936094E-1,3.244800110E2,1.700000048E0,9.600000381E0
3.134111175E2,5.233458000E1,4.948976667E0,1.519589397E0,4.385433197E-1,3.092900085E2,1.700000048E0,9.800000191E0
3.144111175E2,5.233459000E1,4.948961667E0,1.219595049E0,4.653088748E-1,3.065400085E2,1.700000048E0,9.600000381E0
3.154111175E2,5.233460167E1,4.948945000E0,9.196021200E-1,5.100896955E-1,3.082900085E2,1.799999952E0,1.010000038E1
3.164111175E2,5.233460833E1,4.948921667E0,4.195982579E-1,5.600177646E-1,3.025100098E2,1.799999952E0,1.039999962E1
3.174111175E2,5.233461333E1,4.948906667E0,-1.804032082E-1,5.914158225E-1,2.994700012E2,1.799999952E0,9.699999809E0
3.184111175E2,5.233462333E1,4.948895000E0,-7.803956488E-1,6.130341887E-1,3.008299866E2,1.799999952E0,9.899999619E0
3.194111175E2,5.233463333E1,4.948878333E0,-9.803909508E-1,6.603885889E-1,3.052699890E2,1.799999952E0,9.899999619E0
3.204111175E2,5.233464167E1,4.948863333E0,-1.380387672E0,7.046546936E-1,3.290000000E2,1.899999976E0,1.010000038E1
3.214111175E2,5.233465667E1,4.948850000E0,-1.980373948E0,7.705391645E-1,3.290000000E2,1.799999952E0,1.019999981E1
3.224111175E2,5.233466833E1,4.948838333E0,-2.380364017E0,8.127464056E-1,3.290000000E2,1.799999952E0,9.800000191E0
3.234111175E2,5.233467667E1,4.948828333E0,-2.580357876E0,8.220114112E-1,3.290000000E2,1.799999952E0,1.000000000E1
3.244111175E2,5.233468500E1,4.948821667E0,-2.680349829E0,8.029666543E-1,3.290000000E2,1.799999952E0,1.050000000E1
3.254111175E2,5.233469167E1,4.948815000E0,-2.680344153E0,7.720833421E-1,3.290000000E2,1.799999952E0,1.089999962E1
3.264111175E2,5.233470167E1,4.948805000E0,-2.680335641E0,7.484061122E-1,3.290000000E2,1.799999952E0,1.039999962E1
3.274111175E2,5.233471167E1,4.948795000E0,-2.880327128E0,7.417147160E-1,3.260000000E2,1.799999952E0,1.019999981E1
3.284111175E2,5.233472167E1,4.948783333E0,-2.980319569E0,7.370822430E-1,3.230000000E2,1.799999952E0,1.019999981E1
3.294111175E2,5.233473167E1,4.948771667E0,-2.980312010E0,7.118608356E-1,3.230000000E2,1.799999952E0,1.039999962E1
3.304111175E2,5.233473167E1,4.948756667E0,-2.880320594E0,7.020810843E-1,3.130199890E2,1.799999952E0,1.089999962E1
3.314111175E2,5.233473667E1,4.948740000E0,-2.980323015E0,6.773744226E-1,3.137500000E2,1.799999952E0,1.100000000E1
3.324111175E2,5.233474333E1,4.948728333E0,-2.980320201E0,6.753155589E-1,3.110000000E2,1.799999952E0,9.899999619E0
3.334111175E2,5.233475000E1,4.948715000E0,-3.080318341E0,6.886983514E-1,3.110000000E2,1.799999952E0,9.699999809E0
3.344111175E2,5.233475833E1,4.948700000E0,-2.680315063E0,7.345086336E-1,3.110000000E2,1.899999976E0,9.699999809E0
3.354111175E2,5.233476500E1,4.948683333E0,-2.680315111E0,7.839219570E-1,3.040700073E2,1.899999976E0,9.500000000E0
3.364111175E2,5.233477167E1,4.948663333E0,-2.280317067E0,8.456885815E-1,3.056199951E2,1.899999976E0,9.399999619E0
3.374111175E2,5.233477833E1,4.948641667E0,-2.280319976E0,8.884105682E-1,3.083099976E2,1.899999976E0,9.600000381E0
3.384111175E2,5.233478333E1,4.948623333E0,-2.280323351E0,9.177497029E-1,2.958900146E2,2.000000000E0,1.010000038E1
3.394111175E2,5.233478500E1,4.948601667E0,-2.380333378E0,9.661335945E-1,2.792900085E2,2.000000000E0,1.039999962E1
3.404111175E2,5.233479000E1,4.948576667E0,-2.580340568E0,1.020694137E0,2.968500061E2,1.899999976E0,1.069999981E1
3.414111175E2,5.233479500E1,4.948558333E0,-2.980343942E0,1.054151058E0,2.981900024E2,2.000000000E0,1.010000038E1
3.424111175E2,5.233480333E1,4.948541667E0,-3.180341618E0,1.077828288E0,3.018299866E2,2.000000000E0,1.039999962E1
3.434111175E2,5.233481000E1,4.948526667E0,-3.280340712E0,1.069592834E0,3.089700012E2,2.000000000E0,1.019999981E1
3.444111175E2,5.233481667E1,4.948506667E0,-3.680342669E0,1.039738894E0,3.263099976E2,2.000000000E0,1.060000038E1
3.454111175E2,5.233482333E1,4.948486667E0,-3.780344625E0,1.036135793E0,3.071300049E2,1.899999976E0,1.060000038E1
3.464111175E2,5.233482833E1,4.948475000E0,-4.280344184E0,1.009884953E0,3.116099854E2,1.899999976E0,1.030000019E1
3.474111175E2,5.233483500E1,4.948458333E0,-4.280344233E0,1.008340836E0,2.915700073E2,1.899999976E0,9.500000000E0
3.484111175E2,5.233484167E1,4.948441667E0,-4.480344281E0,9.965022206E-1,2.753099976E2,1.899999976E0,9.399999619E0
3.494111175E2,5.233484667E1,4.948431667E0,-4.680342887E0,9.542949796E-1,3.169200134E2,1.899999976E0,9.600000381E0
3.504111175E2,5.233485667E1,4.948426667E0,-4.980331514E0,9.239264131E-1,3.362900085E2,1.899999976E0,9.500000000E0
3.514111175E2,5.233486333E1,4.948421667E0,-4.880324885E0,9.033374786E-1,3.274599915E2,1.899999976E0,9.500000000E0
3.524111175E2,5.233487333E1,4.948413333E0,-4.780315420E0,8.868663907E-1,3.240400085E2,1.899999976E0,9.600000381E0
3.534111175E2,5.233488333E1,4.948403333E0,-4.680306908E0,8.981902599E-1,3.142500000E2,1.899999976E0,1.010000038E1
3.544111175E2,5.233489333E1,4.948393333E0,-4.580298397E0,9.326766729E-1,2.986400146E2,1.899999976E0,9.899999619E0
3.554111175E2,5.233490500E1,4.948376667E0,-4.680291328E0,9.337061048E-1,3.304200134E2,1.899999976E0,9.399999619E0
3.564111175E2,5.233491500E1,4.948373333E0,-4.580279001E0,9.156908393E-1,3.262099915E2,1.899999976E0,9.399999619E0
3.574111175E2,5.233492000E1,4.948370000E0,-4.380273792E0,8.889252543E-1,3.260700073E2,1.899999976E0,9.300000191E0
3.584111175E2,5.233493000E1,4.948356667E0,-4.280267188E0,8.992197514E-1,3.249299927E2,1.899999976E0,9.500000000E0
3.594111175E2,5.233494000E1,4.948345000E0,-4.180259630E0,9.373091459E-1,3.245100098E2,1.899999976E0,9.699999809E0
3.604111175E2,5.233495167E1,4.948330000E0,-4.080251608E0,9.625305533E-1,3.200000000E2,1.899999976E0,9.600000381E0
3.614111175E2,5.233496333E1,4.948313333E0,-3.880244540E0,9.748839140E-1,3.200000000E2,1.899999976E0,9.899999619E0
3.624111175E2,5.233497167E1,4.948316667E0,-3.080230770E0,9.836341739E-1,3.410799866E2,1.899999976E0,1.000000000E1
3.634111175E2,5.233498333E1,4.948310000E0,-2.780217979E0,9.954727888E-1,3.410000000E2,1.899999976E0,1.050000000E1
3.644111175E2,5.233499167E1,4.948315000E0,-2.380203255E0,9.548097253E-1,3.070999908E1,1.899999976E0,1.060000038E1
3.654111175E2,5.233500333E1,4.948320000E0,-1.980183786E0,9.177497029E-1,1.569999981E1,1.899999976E0,1.030000019E1
3.664111175E2,5.233501667E1,4.948321667E0,-1.380163853E0,9.177497029E-1,8.789999962E0,1.899999976E0,1.019999981E1
3.674111175E2,5.233503833E1,4.948330000E0,-1.280128242E0,9.378238916E-1,1.900000000E1,1.899999976E0,9.800000191E0
3.684111175E2,5.233505167E1,4.948335000E0,-1.080106401E0,9.440005422E-1,1.751000023E1,1.799999952E0,9.600000381E0
3.694111175E2,5.233506500E1,4.948343333E0,-6.800826516E-1,9.275294542E-1,1.604999924E1,1.799999952E0,9.600000381E0
3.704111175E2,5.233507500E1,4.948330000E0,-6.800760484E-1,8.606155515E-1,3.507600098E2,1.799999952E0,9.500000000E0
3.714111175E2,5.233508500E1,4.948325000E0,-2.800646755E-1,8.245850205E-1,3.535299988E2,1.799999952E0,9.699999809E0
3.724111175E2,5.233509333E1,4.948325000E0,1.994718661E-2,7.962752581E-1,3.558900146E2,1.700000048E0,9.899999619E0
