"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.155622816E2,5.237181624E1,4.900581955E0,3.304824051E0,1.798137188E0,1.545528483E2,1.094849911E1,1.444856953E0
2.165622785E2,5.237180543E1,4.900592039E0,2.921996617E0,1.612548396E0,1.575828186E2,1.077016964E1,1.396958357E0
2.175622745E2,5.237177357E1,4.900608259E0,3.122960561E0,1.869431360E0,1.603353556E2,8.529032513E0,1.487822288E0
2.185622706E2,5.237175112E1,4.900635046E0,2.723406191E0,1.904352091E0,1.587095351E2,8.323595310E0,1.798497034E0
2.195622677E2,5.237173418E1,4.900643430E0,2.660180512E0,1.875520037E0,1.633918049E2,8.737237557E0,1.527214914E0
2.205622642E2,5.237172103E1,4.900659035E0,2.412289244E0,1.846899206E0,1.591402059E2,9.467829883E0,1.475472970E0
2.215622606E2,5.237171337E1,4.900653731E0,2.952241675E0,1.667203393E0,1.621574455E2,1.042465421E1,1.466215240E0
2.225622567E2,5.237169860E1,4.900660168E0,2.697148436E0,1.628188784E0,1.620756990E2,1.085929318E1,1.450525266E0
2.235622538E2,5.237169164E1,4.900658584E0,3.370634207E0,1.339291425E0,1.613620436E2,1.068005502E1,1.425320435E0
2.245622500E2,5.237168228E1,4.900657643E0,2.917252010E0,1.200533979E0,1.619921169E2,1.033281583E1,1.394160025E0
2.255622462E2,5.237168087E1,4.900642115E0,2.537121735E0,9.879144910E-1,1.684026266E2,1.029519826E1,1.371112419E0
2.265622425E2,5.237168622E1,4.900616947E0,2.800523879E0,7.815591938E-1,1.768992784E2,1.041346024E1,1.398898780E0
2.275622398E2,5.237165442E1,4.900654215E0,2.700347296E0,1.001762918E0,1.659974480E2,1.015349302E1,1.440278094E0
2.285622367E2,5.237163827E1,4.900653039E0,2.840142933E0,1.115736130E0,1.676336297E2,1.021918329E1,1.593680061E0
2.295622321E2,5.237160833E1,4.900637381E0,3.108863527E0,1.488389145E0,1.727664022E2,1.040642512E1,1.512557856E0
2.305622295E2,5.237157996E1,4.900717879E0,2.592223515E0,1.891229519E0,1.603283819E2,8.507225918E0,1.515949225E0
2.315622257E2,5.237156125E1,4.900708177E0,2.859177358E0,1.821741646E0,1.719290632E2,6.847893779E0,2.095263886E0
2.325622222E2,5.237152194E1,4.900679525E0,3.775696236E0,1.803271710E0,1.786165072E2,6.093084314E0,2.366238088E0
2.335622190E2,5.237151022E1,4.900657019E0,4.029305366E0,1.804286083E0,1.848308328E2,6.202148975E0,2.365926165E0
2.345622157E2,5.237149481E1,4.900653347E0,3.520642469E0,1.814387922E0,1.849101200E2,6.348961585E0,2.395759254E0
2.355622116E2,5.237147939E1,4.900647311E0,4.170347348E0,1.667214119E0,1.849764663E2,6.611675982E0,2.346626401E0
2.365622087E2,5.237146523E1,4.900627033E0,3.069229298E0,1.621308094E0,1.906429305E2,6.871840319E0,2.221067087E0
2.375622047E2,5.237144925E1,4.900646657E0,3.070226809E0,1.593060748E0,1.849375638E2,7.268914884E0,2.015419620E0
2.385622020E2,5.237144236E1,4.900658242E0,3.211093574E0,1.344943924E0,1.819097072E2,7.683951195E0,1.789296798E0
2.395621977E2,5.237142321E1,4.900635637E0,1.229526719E0,1.349925136E0,1.868118423E2,8.081675461E0,1.423437099E0
2.405621946E2,5.237140693E1,4.900608945E0,1.438652900E0,1.306279548E0,1.900159517E2,8.368336379E0,1.354892600E0
2.415621908E2,5.237140189E1,4.900589649E0,1.426868862E0,1.222639974E0,1.978199450E2,8.793407846E0,1.350832403E0
2.425621877E2,5.237139632E1,4.900588406E0,2.424154129E0,1.211552623E0,1.986121361E2,8.819515559E0,1.314443013E0
2.435621837E2,5.237138132E1,4.900587813E0,2.755675219E0,1.236297157E0,1.982557068E2,9.066764213E0,1.296780940E0
2.445621809E2,5.237136815E1,4.900588030E0,3.054410403E0,1.286576017E0,1.976770134E2,9.060877058E0,1.331766058E0
2.455621778E2,5.237136475E1,4.900573581E0,3.371404999E0,1.317272625E0,1.999569453E2,9.372316221E0,1.378755296E0
2.465621740E2,5.237135893E1,4.900553171E0,3.439255339E0,1.284393871E0,2.016859586E2,9.571288164E0,1.345306118E0
2.475621705E2,5.237134128E1,4.900543165E0,3.543708333E0,1.409672481E0,1.924109305E2,9.544694570E0,1.291770032E0
2.485621668E2,5.237132897E1,4.900539963E0,3.937158571E0,1.468659155E0,1.930239873E2,9.970529494E0,1.281517050E0
2.495621629E2,5.237131142E1,4.900526341E0,3.543012960E0,1.519802107E0,1.939167076E2,1.042139160E1,1.312060606E0
2.505621603E2,5.237130572E1,4.900510027E0,3.143715930E0,1.422107369E0,1.978986918E2,1.087040135E1,1.376705473E0
2.515621561E2,5.237130607E1,4.900513891E0,2.891271087E0,1.281286993E0,1.972127886E2,1.099076585E1,1.401747779E0
2.525621531E2,5.237129782E1,4.900500645E0,2.937761513E0,1.250719512E0,1.972900611E2,1.126391906E1,1.551315267E0
2.535621494E2,5.237129090E1,4.900487797E0,2.861675253E0,1.224079843E0,1.991483161E2,1.139555044E1,1.423450964E0
2.545621463E2,5.237127489E1,4.900486904E0,2.529098555E0,1.312102476E0,1.977118301E2,1.157257940E1,1.365900218E0
2.555621426E2,5.237127402E1,4.900476619E0,2.537216867E0,1.221610811E0,2.002425424E2,1.152304673E1,1.312287236E0
2.565627539E2,5.237125887E1,4.900481426E0,2.912051787E0,1.354594144E0,2.004262799E2,1.125642811E1,1.356594008E0
2.575627545E2,5.237125277E1,4.900466324E0,3.026328432E0,1.437208086E0,2.018049005E2,1.143968744E1,1.394972132E0
2.585627472E2,5.237124862E1,4.900461563E0,2.971586105E0,1.337568633E0,2.012136685E2,1.156227762E1,1.394938496E0
2.595627449E2,5.237123303E1,4.900484041E0,2.741088316E0,1.272904390E0,1.980434816E2,1.152443457E1,1.449711949E0
2.605627444E2,5.237121630E1,4.900501956E0,2.961674517E0,1.084462967E0,1.961387050E2,1.160868460E1,1.524044998E0
2.615627352E2,5.237121041E1,4.900487316E0,3.098235050E0,1.055860246E0,1.979567287E2,1.175853735E1,1.523796026E0
2.625627321E2,5.237119820E1,4.900507019E0,4.210086319E0,9.620558579E-1,1.923702506E2,1.204014080E1,1.447927693E0
2.635627316E2,5.237117709E1,4.900590353E0,4.088316669E0,1.076198573E0,1.759736490E2,1.163455528E1,1.443967750E0
2.645627218E2,5.237117365E1,4.900600068E0,3.352220152E0,1.108417312E0,1.769302977E2,1.155776511E1,1.445027423E0
2.655627205E2,5.237115736E1,4.900597561E0,3.957574623E0,1.079298802E0,1.762321674E2,1.138004857E1,1.469335275E0
2.665627162E2,5.237115742E1,4.900581412E0,2.932253572E0,9.991539656E-1,1.810558291E2,1.110149707E1,1.373729744E0
2.675627022E2,5.237113592E1,4.900604529E0,2.137303769E0,1.039656160E0,1.763220781E2,1.104546592E1,1.312924879E0
2.685627006E2,5.237110302E1,4.900618949E0,1.205593275E0,1.124073289E0,1.709754463E2,9.637720986E0,1.323208008E0
2.695626960E2,5.237111040E1,4.900616761E0,1.426286520E0,8.498743098E-1,1.731131821E2,9.561305227E0,1.357475540E0
2.705626849E2,5.237109845E1,4.900637551E0,2.355807984E0,8.952378921E-1,1.716423171E2,9.737915516E0,1.359684726E0
2.715626719E2,5.237109079E1,4.900648213E0,2.351998353E0,9.432293530E-1,1.707701376E2,9.715447729E0,1.330405775E0
2.725626582E2,5.237108087E1,4.900653487E0,2.950643902E0,9.518513444E-1,1.689295912E2,1.006339247E1,1.283654270E0
2.735626470E2,5.237105828E1,4.900670886E0,2.797159006E0,9.997633701E-1,1.646142004E2,9.772658332E0,1.252949690E0
2.745626343E2,5.237102855E1,4.900737099E0,3.057369498E0,1.229330031E0,1.574811092E2,9.105303423E0,1.237438626E0
2.755626228E2,5.237100468E1,4.900746354E0,3.263432343E0,1.590228007E0,1.583523009E2,8.802646488E0,1.345449275E0
2.765626121E2,5.237098803E1,4.900758985E0,3.634683780E0,1.765366505E0,1.576004308E2,8.904945837E0,1.354451079E0
2.775626019E2,5.237097333E1,4.900757668E0,3.492889527E0,1.864818773E0,1.605843077E2,8.906536147E0,1.569193421E0
2.785625925E2,5.237094584E1,4.900782666E0,3.667850784E0,2.173127067E0,1.631585157E2,7.936884734E0,1.884954042E0
2.795625825E2,5.237093330E1,4.900769078E0,3.906412779E0,1.821524992E0,1.728295241E2,7.124264032E0,2.315925158E0
2.805625728E2,5.237091960E1,4.900767844E0,3.711315971E0,1.810407261E0,1.692270727E2,7.227641653E0,2.290138895E0
2.815625639E2,5.237090858E1,4.900768495E0,3.374888783E0,1.701465596E0,1.683944150E2,7.164706040E0,2.320603867E0
2.825625546E2,5.237089857E1,4.900741637E0,3.239926999E0,1.445912200E0,1.741637331E2,7.287945836E0,2.298610310E0
2.835625464E2,5.237088776E1,4.900741316E0,3.380845405E0,1.400051460E0,1.765489074E2,7.545161564E0,2.199207276E0
2.845625379E2,5.237087392E1,4.900731789E0,3.633769865E0,1.336114113E0,1.776963757E2,7.993657779E0,1.960055028E0
2.855625310E2,5.237086662E1,4.900720164E0,3.180779829E0,1.117984309E0,1.800761442E2,8.482025824E0,1.647785997E0
2.865625226E2,5.237085568E1,4.900726245E0,3.240378142E0,1.072473032E0,1.750380255E2,9.115156894E0,1.371132150E0
2.875625151E2,5.237084610E1,4.900730538E0,3.010803203E0,1.017349962E0,1.733610133E2,1.011289232E1,1.340765937E0
2.885625079E2,5.237083389E1,4.900744612E0,3.720092483E0,1.045271386E0,1.691589868E2,1.118798570E1,1.319623315E0
2.895625005E2,5.237082581E1,4.900761556E0,3.179529047E0,1.015777464E0,1.642093117E2,1.269647239E1,1.298592179E0
2.905624939E2,5.237081959E1,4.900782013E0,3.358348439E0,9.917016090E-1,1.589508183E2,1.418481907E1,1.329037431E0
2.915624871E2,5.237081305E1,4.900791447E0,3.901734265E0,9.480379229E-1,1.586412135E2,1.558186885E1,1.363446126E0
2.925624803E2,5.237081873E1,4.900781538E0,5.069472142E0,9.757572696E-1,1.586412056E2,1.681862274E1,1.356487706E0
2.935624744E2,5.237081609E1,4.900785092E0,4.976265513E0,8.595707564E-1,1.586412084E2,1.802742195E1,1.370681749E0
2.945624683E2,5.237080373E1,4.900791207E0,3.296186451E0,1.214583115E0,1.601866764E2,2.071495687E1,1.344963499E0
2.955624621E2,5.237080437E1,4.900818998E0,2.283010289E0,1.197792465E0,1.492067260E2,2.330564855E1,1.310607592E0
2.965624551E2,5.237080899E1,4.900819803E0,2.393596758E0,7.918804256E-1,1.483571764E2,2.610991716E1,1.325009035E0
2.975624491E2,5.237080476E1,4.900821755E0,2.630099208E0,5.097590258E-1,1.483571789E2,2.942335937E1,1.359978251E0
2.985624443E2,5.237080378E1,4.900823245E0,2.788250187E0,2.627111674E-1,1.483571799E2,3.336369246E1,1.393331754E0
2.995624384E2,5.237079881E1,4.900829192E0,3.027369086E0,9.218767716E-2,1.483571842E2,3.767086080E1,1.562845388E0
3.005624324E2,5.237079307E1,4.900837806E0,3.146555224E0,8.865308204E-2,1.483571899E2,4.236306811E1,1.581366446E0
3.015624269E2,5.237078896E1,4.900846214E0,3.399827355E0,1.032440902E-1,1.483571949E2,4.739635571E1,1.567987969E0
3.025624216E2,5.237078475E1,4.900853581E0,3.673387389E0,1.049008693E-1,1.483571994E2,5.280475050E1,1.550532508E0
3.035624162E2,5.237078033E1,4.900856699E0,3.649101860E0,6.203616014E-2,1.483572024E2,5.857035248E1,1.509970817E0
3.045624108E2,5.237070680E1,4.900859944E0,3.281511391E0,3.812844423E-1,1.483572337E2,4.941752536E1,1.449778076E0
3.055624057E2,5.237062577E1,4.900421441E0,2.902322514E0,1.943835566E0,2.339416396E2,2.428692668E1,1.732844888E0
3.065624000E2,5.237062460E1,4.900368212E0,2.767055039E0,2.054975918E0,2.360025149E2,2.498077009E1,2.178169533E0
3.075623950E2,5.237060806E1,4.900322892E0,2.568447514E0,2.322491473E0,2.374706773E2,2.402345881E1,1.920366216E0
3.085623907E2,5.237059767E1,4.900324332E0,2.249833258E0,2.104377314E0,2.354029296E2,2.227615301E1,1.357075679E0
3.095623850E2,5.237059678E1,4.900235842E0,2.518849274E0,2.183755510E0,2.385728584E2,2.152124675E1,1.392929670E0
3.105623802E2,5.237058303E1,4.900206950E0,2.621579956E0,2.214298367E0,2.395951780E2,2.253929635E1,1.428386009E0
3.115623747E2,5.237057187E1,4.900171049E0,2.880676065E0,2.222172707E0,2.397958629E2,2.344863063E1,1.463176660E0
3.125623705E2,5.237058053E1,4.900139897E0,2.591812490E0,2.173415497E0,2.433746833E2,2.420749335E1,1.481050051E0
3.135623653E2,5.237055930E1,4.900040643E0,2.377191850E0,2.677502520E0,2.470454586E2,2.435753556E1,1.443534074E0
3.145623614E2,5.237052853E1,4.900010841E0,2.536107433E0,2.453013680E0,2.400691287E2,2.408590018E1,1.375064815E0
3.155623562E2,5.237050104E1,4.900016518E0,3.273183743E0,2.379498242E0,2.365812238E2,2.425502120E1,1.337281750E0
3.165623517E2,5.237051764E1,4.899952125E0,3.156103420E0,2.537270913E0,2.465339456E2,2.324291220E1,1.353251465E0
3.175623472E2,5.237062956E1,4.900041406E0,3.241810607E0,1.446155952E0,2.744568106E2,1.714355679E1,1.340815131E0
3.185623426E2,5.237063999E1,4.900012251E0,3.385185122E0,1.539173918E0,2.948090210E2,1.745638692E1,4.635559456E0
3.195623379E2,5.237065253E1,4.900011645E0,2.635317767E0,1.365483413E0,2.948090210E2,1.755037582E1,4.522782224E0
3.205623335E2,5.237067918E1,4.900010503E0,9.739094144E-1,1.295482934E0,2.948090210E2,1.523298592E1,8.507465729E0
3.215623288E2,5.237069008E1,4.900010528E0,1.116441318E0,1.072408560E0,2.948090210E2,1.491562487E1,9.052346000E0
3.225623237E2,5.237068981E1,4.900002590E0,1.709514334E0,8.905973701E-1,2.948090210E2,1.487863881E1,9.113009414E0
3.235623200E2,5.237069562E1,4.899979646E0,1.894811396E0,1.213834804E0,2.948090210E2,1.497146182E1,8.959696659E0
3.245623156E2,5.237070069E1,4.899966831E0,2.114211017E0,1.114740174E0,2.948090210E2,1.489283356E1,9.089793274E0
3.255623100E2,5.237070695E1,4.899942589E0,2.292878248E0,1.371835189E0,2.948090210E2,1.475533262E1,9.311336770E0
3.265623057E2,5.237071067E1,4.899919289E0,2.750723621E0,1.496098916E0,2.948090210E2,1.489538193E1,9.085616678E0
3.275623022E2,5.237071189E1,4.899906393E0,3.123724007E0,1.274802980E0,2.951460876E2,1.464129691E1,9.489639506E0
3.285622972E2,5.237071592E1,4.899892356E0,2.378132653E0,1.257351581E0,2.951460876E2,6.729000308E0,1.824295286E0
3.295622932E2,5.237072128E1,4.899873699E0,3.114531833E0,1.393427448E0,2.951460876E2,6.818834395E0,1.884656286E0
3.305622885E2,5.237072938E1,4.899869516E0,2.717297078E0,1.337218947E0,3.114790905E2,7.027691709E0,1.821646209E0
3.315622838E2,5.237074004E1,4.899851046E0,2.981650569E0,1.464691135E0,3.084125520E2,7.322434337E0,1.715578118E0
3.325622791E2,5.237075274E1,4.899832513E0,3.086615870E0,1.575576144E0,3.086192049E2,8.036546818E0,1.427412984E0
3.335622749E2,5.237076136E1,4.899826588E0,3.261824595E0,1.409848466E0,3.074778873E2,8.642315795E0,1.253086194E0
3.345622710E2,5.237077251E1,4.899831258E0,3.607951865E0,1.309273469E0,3.194778202E2,8.877914428E0,1.216113263E0
3.355622666E2,5.237078544E1,4.899824975E0,2.251305403E0,1.226656793E0,3.203772996E2,9.257077781E0,1.193042015E0
3.365622621E2,5.237080568E1,4.899840587E0,2.662021618E0,1.319726020E0,3.262273333E2,9.070189158E0,1.175211403E0
3.375622575E2,5.237082605E1,4.899863131E0,3.095806192E0,1.263112416E0,3.336523446E2,9.016442109E0,1.170888670E0
3.385622531E2,5.237084180E1,4.899845106E0,2.934297123E0,1.236648614E0,3.260736677E2,9.273320569E0,1.225208123E0
3.395622488E2,5.237085716E1,4.899828667E0,2.627642491E0,1.176240775E0,3.221663138E2,9.569818940E0,1.272466012E0
3.405622448E2,5.237086363E1,4.899797026E0,2.922726085E0,1.234931128E0,3.167035793E2,1.008088859E1,1.276667176E0
3.415622404E2,5.237086471E1,4.899800758E0,2.564623757E0,9.455152343E-1,3.175938135E2,1.067621610E1,1.274919852E0
3.425622357E2,5.237086917E1,4.899756304E0,2.724918377E0,1.307124006E0,3.123802441E2,1.093943311E1,1.227229021E0
3.435622315E2,5.237087531E1,4.899733862E0,2.406881939E0,1.397545027E0,3.148175237E2,1.072598680E1,1.215265042E0
3.445622272E2,5.237088499E1,4.899717172E0,2.427711331E0,1.495588962E0,3.147947845E2,1.086405755E1,1.214918620E0
3.455622236E2,5.237089485E1,4.899687514E0,3.049431638E0,1.691427821E0,3.130995003E2,1.119212773E1,1.238779819E0
3.465622190E2,5.237091010E1,4.899665535E0,3.294939029E0,1.855864135E0,3.135185799E2,1.165648488E1,1.385644865E0
3.475622150E2,5.237092042E1,4.899645171E0,4.332593976E0,1.970163472E0,3.157565384E2,1.213981903E1,1.295763925E0
3.485622102E2,5.237091649E1,4.899588660E0,4.634607655E0,1.968136358E0,3.129574652E2,1.172770469E1,1.374195795E0
3.495622061E2,5.237088588E1,4.899480314E0,2.403310528E0,1.749212125E0,2.920627136E2,1.152875373E1,1.338357412E0
3.505622016E2,5.237088330E1,4.899474895E0,4.018826056E-1,1.364453505E0,2.920627136E2,1.201000601E1,1.269882781E0
3.515621978E2,5.237088324E1,4.899441863E0,1.751142151E0,1.663563444E0,2.920627136E2,1.265248562E1,1.252834600E0
3.525621934E2,5.237088016E1,4.899426092E0,1.877420252E0,1.441076875E0,2.920627136E2,1.289431663E1,1.286434061E0
3.535621887E2,5.237087320E1,4.899400917E0,2.733325994E0,1.269403833E0,2.920627136E2,1.227725953E1,1.344272563E0
3.545621848E2,5.237087373E1,4.899380597E0,2.593291793E0,1.338734401E0,2.920627136E2,1.275050508E1,1.377483337E0
3.555621806E2,5.237087099E1,4.899358364E0,3.237658560E0,1.317197701E0,2.920627136E2,1.299079564E1,1.330297273E0
3.565621763E2,5.237087349E1,4.899302044E0,2.695304083E0,1.577449171E0,2.920627136E2,1.258559146E1,1.361568066E0
3.575621722E2,5.237087741E1,4.899258934E0,2.585830982E0,1.675005704E0,2.920627136E2,1.249902394E1,1.358687117E0
3.585621676E2,5.237087967E1,4.899234058E0,3.010915557E0,1.746651514E0,2.924197998E2,1.297262920E1,1.303786356E0
3.595621638E2,5.237088398E1,4.899216971E0,2.502363442E0,1.487500418E0,2.924197998E2,1.343633039E1,1.292230801E0
3.605621589E2,5.237088845E1,4.899199272E0,2.300250034E0,1.705058778E0,2.924197998E2,1.382799713E1,1.322417614E0
3.615621555E2,5.237089183E1,4.899185898E0,2.396383132E0,1.628659026E0,2.924197998E2,1.332618440E1,1.339263239E0
3.625621507E2,5.237089696E1,4.899165599E0,2.535014325E0,1.628960464E0,2.924197998E2,1.344734620E1,1.298808733E0
3.635621463E2,5.237089731E1,4.899164192E0,2.527379066E0,1.619827681E0,2.924197998E2,1.334682975E1,1.286102056E0
3.645621428E2,5.237089793E1,4.899161739E0,3.185217736E0,1.410697782E0,2.924197998E2,1.342534205E1,1.303431742E0
3.655621387E2,5.237090364E1,4.899139130E0,3.798121035E0,1.464930659E0,2.924197998E2,1.311206882E1,1.330788492E0
3.665621339E2,5.237091180E1,4.899106821E0,3.666299459E0,1.560938629E0,2.924197998E2,1.229473473E1,1.286534465E0
3.675621297E2,5.237090602E1,4.899120979E0,2.925529889E0,1.277131543E0,2.924197998E2,1.120868404E1,1.299578666E0
3.685621275E2,5.237090589E1,4.899091735E0,3.252717294E0,1.313377624E0,2.924197998E2,1.039326288E1,1.318346382E0
3.695621219E2,5.237090833E1,4.899082072E0,8.329218365E-1,1.063429888E0,2.924197998E2,9.947524850E0,1.312424382E0
3.705621165E2,5.237091107E1,4.899071203E0,7.880677748E-2,9.933803485E-1,2.924197998E2,9.800129693E0,1.423844368E0
3.715621126E2,5.237091419E1,4.899058844E0,8.578332048E-1,8.290304785E-1,2.924197998E2,9.380593026E0,1.357499200E0
3.725621083E2,5.237091619E1,4.899050922E0,1.959496998E0,8.498464916E-1,2.924197998E2,9.359277034E0,1.333745881E0
3.735621037E2,5.237092081E1,4.899036274E0,2.043701831E0,8.252700811E-1,2.924197998E2,9.018492488E0,1.337554007E0
3.745621006E2,5.237092063E1,4.899033346E0,2.536862800E0,7.791564369E-1,2.924197998E2,8.500217464E0,1.300383016E0
3.755620973E2,5.237093217E1,4.899026156E0,2.361122098E0,8.283019367E-1,2.924197998E2,8.086094853E0,1.323379059E0
3.765620923E2,5.237093879E1,4.898999952E0,2.623946711E0,1.009598791E0,2.924197998E2,7.584891414E0,1.360013535E0
3.775620879E2,5.237094139E1,4.898989631E0,1.809963826E0,1.109010495E0,2.924197998E2,7.181736564E0,1.337424548E0
3.785620836E2,5.237094767E1,4.898964757E0,2.134972831E0,1.170459243E0,2.924197998E2,6.760154560E0,1.568683105E0
3.795620791E2,5.237098105E1,4.898969641E0,1.659303934E0,1.273461999E0,2.936296387E2,6.332852763E0,1.968102125E0
3.805620750E2,5.237098919E1,4.898950379E0,2.255887200E0,1.436941724E0,2.936296387E2,6.503710153E0,1.992848743E0
3.815620711E2,5.237099811E1,4.898933023E0,1.669625177E0,1.469544086E0,2.933328857E2,6.271215014E0,2.295904461E0
3.825627065E2,5.237099779E1,4.898896399E0,2.826472116E0,1.627398329E0,2.933328857E2,6.370592431E0,2.517354958E0
3.835627103E2,5.237099582E1,4.898876459E0,2.956197439E0,1.595355071E0,2.933328857E2,5.879573046E0,2.656730765E0
3.845627049E2,5.237100057E1,4.898853768E0,1.202036048E0,1.652112896E0,2.933328857E2,5.571466368E0,2.773672741E0
3.855627114E2,5.237100159E1,4.898832616E0,4.068852263E-1,1.404915528E0,2.933328857E2,5.406789569E0,2.816542787E0
3.865627114E2,5.237101481E1,4.898813345E0,1.326072846E0,1.338704130E0,2.933328857E2,5.353106797E0,2.792529585E0
3.875627023E2,5.237102331E1,4.898804549E0,3.269090531E-1,1.235866015E0,2.933328857E2,5.358948772E0,2.787633816E0
3.885626987E2,5.237103669E1,4.898782969E0,1.236842792E0,1.262734018E0,2.933328857E2,5.332966276E0,2.825059292E0
3.895626978E2,5.237105181E1,4.898773824E0,2.040939883E0,1.257068355E0,2.935220032E2,5.414449654E0,2.803475665E0
3.905626900E2,5.237105665E1,4.898751768E0,1.510849996E0,1.159925568E0,2.935220032E2,5.293477060E0,2.821059101E0
3.915626903E2,5.237104980E1,4.898718409E0,1.731977059E0,1.237415272E0,2.935220032E2,5.016057026E0,2.943417902E0
3.925626872E2,5.237105432E1,4.898694425E0,1.672567787E0,1.183017890E0,2.935220032E2,4.999545658E0,2.971376827E0
3.935626751E2,5.237105435E1,4.898670521E0,1.686089623E0,1.087555879E0,2.935220032E2,5.031029607E0,2.917752239E0
3.945626678E2,5.237105569E1,4.898657841E0,1.659855385E0,1.057965312E0,2.935220032E2,5.001681848E0,2.967779595E0
3.955626642E2,5.237105295E1,4.898633470E0,1.575628130E0,1.201432833E0,2.935220032E2,4.984381980E0,2.996743784E0
3.965626508E2,5.237105837E1,4.898618465E0,2.016029658E0,1.059123006E0,2.945355835E2,4.983813429E0,2.997689233E0
3.975626377E2,5.237106024E1,4.898606985E0,1.420002928E0,7.885763978E-1,2.945355835E2,5.003141764E0,2.965317777E0
3.985626253E2,5.237106205E1,4.898601555E0,2.317449437E0,7.124298666E-1,2.945355835E2,5.010171149E0,2.953425485E0
3.995626130E2,5.237106516E1,4.898585545E0,2.226531973E0,7.539187105E-1,2.945355835E2,4.972392654E0,3.016595486E0
4.005626018E2,5.237106425E1,4.898572729E0,2.234112147E0,6.556510162E-1,2.945355835E2,4.932098800E0,3.082034792E0
4.015625902E2,5.237106616E1,4.898562449E0,2.953782128E-1,5.285990492E-1,2.945355835E2,4.914699939E0,3.109704414E0
4.025625795E2,5.237106344E1,4.898551304E0,9.044942735E-1,4.633060067E-1,2.945355835E2,4.881148112E0,3.162108497E0
4.035625696E2,5.237106175E1,4.898542333E0,1.047138290E0,4.384062006E-1,2.945355835E2,4.871805826E0,3.176483122E0
4.045625595E2,5.237105888E1,4.898537947E0,1.637815597E0,6.758429033E-2,2.935077209E2,4.852288950E0,3.206217238E0
4.055625497E2,5.237105577E1,4.898525854E0,2.007534860E0,1.683006584E-1,2.935077209E2,4.868398938E0,3.181702188E0
4.065625393E2,5.237105986E1,4.898496648E0,2.400745438E0,1.208941130E0,2.331990848E2,4.849422261E0,3.210551474E0
4.075625308E2,5.237105773E1,4.898478633E0,2.667909101E0,1.507656360E0,2.323174240E2,4.879268753E0,3.165007658E0
4.085625222E2,5.237105341E1,4.898458337E0,2.323637632E0,1.550229966E0,2.330403552E2,4.921200858E0,3.099406258E0
4.095625130E2,5.237104406E1,4.898435758E0,2.371330946E0,1.880938750E0,2.308297659E2,4.964833217E0,3.029020991E0
4.105625050E2,5.237104062E1,4.898418999E0,1.797450968E0,1.116241012E0,2.400362026E2,4.960142540E0,3.036696068E0
4.115624963E2,5.237102428E1,4.898407105E0,2.156188937E0,1.285865933E0,2.278048180E2,4.989034720E0,2.988991401E0
4.125624890E2,5.237101077E1,4.898382866E0,2.274729057E0,1.388554033E0,2.284256174E2,5.001102812E0,2.968755243E0
4.135624814E2,5.237099522E1,4.898359255E0,2.589718295E0,1.378116583E0,2.295045829E2,5.056919419E0,2.872647390E0
4.145624732E2,5.237097429E1,4.898343947E0,2.142346952E0,1.272844601E0,2.273744592E2,5.101438283E0,2.792823747E0
4.155624660E2,5.237095295E1,4.898321311E0,2.488514327E0,1.258021315E0,2.262240538E2,5.211517617E0,2.581592757E0
4.165624589E2,5.237095063E1,4.898311773E0,2.540529597E0,9.325098548E-1,2.102604980E2,5.271826749E0,2.456090340E0
4.175624516E2,5.237093524E1,4.898313360E0,2.511762825E0,7.785011151E-1,2.102604980E2,5.319063797E0,2.352041105E0
4.185624447E2,5.237093385E1,4.898309521E0,2.276806252E0,5.802220748E-1,2.102604980E2,5.479328433E0,2.142966635E0
4.195624375E2,5.237092462E1,4.898307411E0,2.191435278E0,5.897639421E-1,2.102604980E2,5.708022445E0,2.000956134E0
4.205624310E2,5.237091766E1,4.898298953E0,2.606415484E0,7.318446712E-1,2.108233643E2,6.214088514E0,1.723751714E0
4.215624242E2,5.237090477E1,4.898288295E0,2.284293999E0,9.488146625E-1,2.108233643E2,6.646239523E0,1.427149182E0
4.225624174E2,5.237088336E1,4.898266446E0,2.822442902E0,1.341155842E0,2.108233643E2,6.436200584E0,1.551394696E0
4.235624112E2,5.237086201E1,4.898246667E0,3.439551063E0,1.562311925E0,2.108233643E2,6.550665476E0,1.467017512E0
4.245624051E2,5.237086051E1,4.898218220E0,2.995148554E0,1.463744714E0,2.244835269E2,6.588843272E0,1.428968647E0
4.255623983E2,5.237084034E1,4.898208105E0,3.305617025E0,1.445691533E0,2.201070381E2,6.654569131E0,1.419719973E0
4.265623920E2,5.237082395E1,4.898199650E0,1.694209852E0,1.368577540E0,2.190793782E2,6.502536621E0,1.585248646E0
4.275623863E2,5.237082087E1,4.898181504E0,1.188040962E-1,1.198229903E0,2.260091310E2,6.513899323E0,1.553641742E0
4.285623804E2,5.237080795E1,4.898167993E0,2.644222165E0,1.251582079E0,2.212044189E2,6.471509223E0,1.552980736E0
4.295623747E2,5.237080160E1,4.898152646E0,3.074746008E0,1.241713850E0,2.196333560E2,6.513706179E0,1.462245298E0
4.305623685E2,5.237080327E1,4.898129334E0,3.398913992E0,1.212036266E0,2.260627243E2,6.754633841E0,1.253597069E0
