"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.152965665E2,5.236069974E1,4.931157543E0,1.506468603E0,1.188996026E0,2.666822417E2,4.910601494E0,3.116172332E0
2.162965664E2,5.236069274E1,4.931140261E0,1.767507377E0,1.064679242E0,2.667897863E2,4.901852487E0,3.129916808E0
2.172965667E2,5.236068879E1,4.931126455E0,1.528285678E0,9.349319231E-1,2.629908459E2,4.890054000E0,3.148318425E0
2.182965657E2,5.236068365E1,4.931112097E0,1.836939675E0,7.916933101E-1,2.593791760E2,4.891858760E0,3.145513457E0
2.192965662E2,5.236068208E1,4.931097984E0,1.851664678E0,8.776655628E-1,2.600187888E2,4.903613875E0,3.127156536E0
2.202965660E2,5.236067046E1,4.931080001E0,1.993104677E0,9.277854219E-1,2.499945525E2,4.899201071E0,3.134065395E0
2.212965660E2,5.236066546E1,4.931072910E0,1.895327599E0,6.112439040E-1,2.526441433E2,4.910086080E0,3.116984395E0
2.222965668E2,5.236065914E1,4.931055689E0,1.197057671E0,7.567055688E-1,2.519030552E2,4.932964171E0,3.080649530E0
2.232965653E2,5.236065282E1,4.931036543E0,1.891180523E0,7.164954144E-1,2.526070467E2,4.929008305E0,3.086974921E0
2.242965662E2,5.236064411E1,4.931014126E0,2.130842051E0,9.999527203E-1,2.480673469E2,4.925311253E0,3.092870204E0
2.252965649E2,5.236062709E1,4.930997027E0,2.004475085E0,1.036954362E0,2.398722597E2,4.917756075E0,3.104869115E0
2.262965654E2,5.236062421E1,4.930978377E0,2.580592903E0,1.011702050E0,2.414665600E2,4.906801727E0,3.122152118E0
2.272965652E2,5.236061626E1,4.930956973E0,2.916630453E0,9.298171163E-1,2.460875708E2,4.893822359E0,3.142457598E0
2.282965646E2,5.236061446E1,4.930948093E0,2.718098537E0,8.931170949E-1,2.474129694E2,4.864364230E0,3.187867260E0
2.292965659E2,5.236060149E1,4.930938301E0,2.917233805E0,1.021361118E0,2.304980267E2,4.863821510E0,3.188695243E0
2.302965648E2,5.236059244E1,4.930923967E0,2.592996641E0,1.010434313E0,2.251509507E2,4.852744979E0,3.205526978E0
2.312965642E2,5.236058076E1,4.930911311E0,2.837422093E0,8.991366144E-1,2.214777974E2,4.845024946E0,3.217183598E0
2.322965646E2,5.236056544E1,4.930901369E0,3.264439048E0,7.448774769E-1,2.079168242E2,4.836060353E0,3.230643480E0
2.332965645E2,5.236054814E1,4.930887203E0,3.209704902E0,1.261472081E0,2.096628040E2,4.833683283E0,3.234198966E0
2.342965646E2,5.236053095E1,4.930876421E0,2.818138607E0,1.220840520E0,2.077425195E2,4.816151262E0,3.260249079E0
2.352965634E2,5.236052835E1,4.930863498E0,3.303840569E0,8.251629126E-1,2.302495240E2,4.803937646E0,3.278219047E0
2.362965640E2,5.236052446E1,4.930852189E0,3.520827645E0,7.141316953E-1,2.416789139E2,4.822852296E0,3.250328101E0
2.372965639E2,5.236052406E1,4.930843710E0,3.926159357E0,6.203973105E-1,2.454973299E2,4.871263420E0,3.177314861E0
2.382965629E2,5.236052348E1,4.930836917E0,3.889281449E0,4.623004116E-1,2.495891673E2,4.953990617E0,3.046721844E0
2.392965630E2,5.236052151E1,4.930832743E0,3.553320073E0,2.242270405E-1,2.495891645E2,5.275815165E0,2.764767721E0
2.402965631E2,5.236051724E1,4.930827134E0,3.362456307E0,1.575052583E-1,2.495891614E2,6.480392596E0,2.226500900E0
2.412965634E2,5.236052751E1,4.930846691E0,3.514470043E0,1.608000545E-1,2.495891742E2,7.837264189E0,1.784869684E0
2.422965633E2,5.236053607E1,4.930804688E0,3.664629650E0,5.187674948E-1,2.495891328E2,9.796594625E0,1.281593113E0
2.432965634E2,5.236054262E1,4.930819028E0,3.606889216E0,2.683493293E-1,2.495891427E2,1.209037074E1,1.274825183E0
2.442965622E2,5.236054536E1,4.930760731E0,3.507430318E0,1.017039520E0,2.666732330E2,1.091953115E1,1.255202294E0
2.452965626E2,5.236055216E1,4.930730528E0,4.293304496E0,9.817910896E-1,2.738082727E2,8.152778000E0,1.224709148E0
2.462965618E2,5.236054351E1,4.930579120E0,4.070505968E0,1.212571156E0,2.714705780E2,6.661700317E0,1.239412940E0
2.472965627E2,5.236054385E1,4.930541918E0,3.137484426E0,8.252839751E-1,2.714086313E2,6.833791641E0,1.231614701E0
2.482965620E2,5.236054964E1,4.930486503E0,4.245236618E0,9.171545002E-1,2.702210440E2,7.293324558E0,1.227096549E0
2.492965618E2,5.236055460E1,4.930451110E0,4.089628606E0,7.055141871E-1,2.722078141E2,7.725069650E0,1.220427930E0
2.502965624E2,5.236057990E1,4.930447386E0,3.925856411E0,5.825664853E-1,2.874684860E2,7.865166727E0,1.202013918E0
2.512965621E2,5.236056219E1,4.930413458E0,3.846158866E0,6.776060857E-1,2.751846278E2,8.149293314E0,1.205491580E0
2.522965612E2,5.236056733E1,4.930363668E0,3.850074450E0,1.001730687E0,2.798999009E2,8.515802985E0,1.197041459E0
2.532965623E2,5.236059810E1,4.930174905E0,2.817296392E0,2.029607729E0,2.878861273E2,6.240438676E0,1.269185064E0
2.542965612E2,5.236063070E1,4.930118502E0,3.056149350E0,1.840247648E0,2.875279130E2,5.976681549E0,1.677773181E0
2.552965605E2,5.236063688E1,4.930087714E0,3.641508740E0,1.551608804E0,2.835668203E2,5.465573652E0,1.987974266E0
2.562965697E2,5.236063110E1,4.930036024E0,3.489315616E0,1.247751573E0,2.722397725E2,5.374742415E0,2.221864307E0
2.572965710E2,5.236063198E1,4.930041267E0,3.322496590E0,6.866160781E-1,2.890222904E2,5.147876633E0,2.706271088E0
2.582965724E2,5.236061916E1,4.930063744E0,3.203212302E0,4.006074978E-1,3.278889921E2,4.981231866E0,3.001977036E0
2.592965697E2,5.236061600E1,4.930045634E0,2.643198481E0,5.543857688E-1,3.215658279E2,4.893355676E0,3.143184254E0
2.602965686E2,5.236061887E1,4.930038729E0,2.783567273E0,1.012979560E0,3.181721907E2,4.864148759E0,3.188196024E0
2.612965674E2,5.236061782E1,4.930035985E0,2.587235536E0,1.028883638E0,3.102086111E2,4.852592453E0,3.205757870E0
2.622965676E2,5.236060935E1,4.930040882E0,2.169076531E0,5.380597559E-1,3.435467378E2,4.840400410E0,3.224137234E0
2.632965703E2,5.236060327E1,4.930031574E0,2.014776346E0,7.838870526E-1,3.281417025E2,4.824889898E0,3.247302651E0
2.642965730E2,5.236060046E1,4.930018327E0,2.253374251E0,1.127373663E0,3.184998164E2,4.815167877E0,3.261701296E0
2.652965733E2,5.236060815E1,4.930015161E0,2.088125043E0,9.183613852E-1,3.145320514E2,4.811491341E0,3.267122297E0
2.662965770E2,5.236060875E1,4.930024326E0,2.099437781E0,7.678725561E-1,3.104324451E2,4.804844122E0,3.276890294E0
2.672965780E2,5.236061287E1,4.930025139E0,2.107663296E0,7.604643612E-1,2.970111043E2,4.789934502E0,3.298645858E0
2.682965771E2,5.236060535E1,4.930023696E0,2.087061848E0,6.601162964E-1,2.876562263E2,4.782421104E0,3.309529486E0
2.692965744E2,5.236060197E1,4.930003392E0,2.484042970E0,8.395290626E-1,2.888702595E2,4.780892932E0,3.311736676E0
2.702965755E2,5.236059138E1,4.929989687E0,1.771256777E0,7.693858015E-1,2.721690657E2,4.780146500E0,3.312813981E0
2.712965758E2,5.236058959E1,4.929972157E0,9.494403675E-1,8.027980114E-1,2.730584742E2,4.781181703E0,3.311319761E0
2.722965777E2,5.236058953E1,4.929961092E0,1.456711097E0,8.444010363E-1,2.759685980E2,4.782559153E0,3.309329990E0
2.732965784E2,5.236059099E1,4.929949353E0,1.935385362E0,8.300296094E-1,2.736418330E2,4.787878985E0,3.301628668E0
2.742965795E2,5.236059113E1,4.929941498E0,1.594852874E0,7.205585984E-1,2.705503844E2,4.791688033E0,3.296098121E0
2.752965804E2,5.236059399E1,4.929945415E0,1.361237222E0,7.052974253E-1,2.705411221E2,4.779675198E0,3.313493932E0
2.762965811E2,5.236059584E1,4.929941337E0,9.346870268E-1,7.587347970E-1,2.714400422E2,4.768715142E0,3.329248102E0
2.772965827E2,5.236059308E1,4.929937693E0,1.228720537E0,7.152339943E-1,2.680309234E2,4.766700356E0,3.332132162E0
2.782965831E2,5.236058703E1,4.929932963E0,7.449922217E-1,8.193054178E-1,2.564086434E2,4.756764929E0,3.346300112E0
2.792965839E2,5.236058842E1,4.929920841E0,2.989709489E-1,7.402303251E-1,2.541254448E2,4.754320255E0,3.349772522E0
2.802965847E2,5.236058087E1,4.929908509E0,8.136260388E-1,9.680718699E-1,2.449326573E2,4.759509333E0,3.342395539E0
2.812965854E2,5.236057921E1,4.929896773E0,1.544190538E0,8.389110466E-1,2.461279213E2,4.763464269E0,3.336756687E0
2.822965854E2,5.236057519E1,4.929911470E0,1.712771379E0,4.342364204E-1,2.465919331E2,4.763105609E0,3.337268642E0
2.832965868E2,5.236055741E1,4.929907346E0,1.933167896E0,8.867088425E-1,2.398166771E2,4.771341323E0,3.325483275E0
2.842965860E2,5.236055490E1,4.929897981E0,2.031600336E0,9.598076122E-1,2.588796848E2,4.772396546E0,3.323968748E0
2.852965875E2,5.236053842E1,4.929898901E0,2.431418811E0,9.872786651E-1,2.475162704E2,4.768734281E0,3.329220689E0
2.862965877E2,5.236052198E1,4.929885959E0,2.629863403E0,1.284932874E0,2.403150207E2,4.777879057E0,3.316083345E0
2.872965882E2,5.236050481E1,4.929874643E0,2.586271906E0,1.490915322E0,2.336364913E2,4.778709611E0,3.314886345E0
2.882965885E2,5.236049447E1,4.929871954E0,2.470011479E0,1.188763509E0,2.308637995E2,4.777494654E0,3.316637132E0
2.892965885E2,5.236048640E1,4.929866413E0,2.351407408E0,9.582910688E-1,2.319655470E2,4.786666284E0,3.303386583E0
2.902965899E2,5.236047788E1,4.929855914E0,2.553164604E0,8.759650758E-1,2.337405705E2,4.777629136E0,3.316443407E0
2.912965896E2,5.236046877E1,4.929820209E0,3.541095727E0,1.497163521E0,2.429230321E2,4.809767973E0,3.269658863E0
2.922965906E2,5.236046047E1,4.929817612E0,3.800316554E0,1.121003915E0,2.455227482E2,4.794841361E0,3.291509283E0
2.932965902E2,5.236046228E1,4.929812593E0,3.317722445E0,6.030901925E-1,2.675312762E2,4.791913414E0,3.295770451E0
2.942965914E2,5.236046074E1,4.929797268E0,2.881488787E0,5.723267191E-1,2.746208530E2,4.787610286E0,3.302018290E0
2.952965912E2,5.236045234E1,4.929784441E0,1.623169943E0,6.637437682E-1,2.649288775E2,4.783881927E0,3.307417533E0
2.962965907E2,5.236043588E1,4.929763247E0,2.391265044E0,8.288134499E-1,2.516968187E2,4.779847916E0,3.313244774E0
2.972965912E2,5.236043411E1,4.929753612E0,2.227249905E0,2.646170341E-1,2.627762374E2,4.783068693E0,3.308593494E0
2.982965913E2,5.236042287E1,4.929702368E0,2.125490051E0,7.958658777E-1,2.557462370E2,4.784363569E0,3.306720774E0
2.992965913E2,5.236041403E1,4.929669805E0,2.658608197E0,9.900502167E-1,2.553534570E2,4.780283773E0,3.312615898E0
3.002965919E2,5.236041623E1,4.929638372E0,2.967521615E0,1.107635506E0,2.570575793E2,4.778916002E0,3.314588795E0
3.012965913E2,5.236041520E1,4.929625178E0,2.835227929E0,8.672020734E-1,2.652372556E2,4.779367913E0,3.313937143E0
3.022965916E2,5.236040848E1,4.929606736E0,3.351857650E0,1.076238644E0,2.581592490E2,4.780370964E0,3.312490072E0
3.032965912E2,5.236040392E1,4.929596621E0,3.026626813E0,1.020365321E0,2.539746437E2,4.779192483E0,3.314190134E0
3.042965906E2,5.236039995E1,4.929591886E0,3.141836407E0,7.381332109E-1,2.528913617E2,4.777006191E0,3.317340634E0
3.052965919E2,5.236039113E1,4.929586858E0,3.352907310E0,3.310618641E-1,2.494981738E2,4.775163108E0,3.319993121E0
3.062965920E2,5.236038771E1,4.929558295E0,3.676857312E0,7.552460212E-1,2.612584328E2,4.783476308E0,3.308004148E0
3.072965914E2,5.236037798E1,4.929533236E0,3.579402534E0,1.010735400E0,2.555374877E2,4.785932553E0,3.304449520E0
3.082965915E2,5.236037144E1,4.929510943E0,3.585984791E0,9.358499151E-1,2.588505038E2,4.789378868E0,3.299452545E0
3.092965920E2,5.236036495E1,4.929487103E0,3.863843986E0,8.617012410E-1,2.585185125E2,4.792284034E0,3.295231519E0
3.102965910E2,5.236036370E1,4.929475223E0,3.724822694E0,7.125673058E-1,2.573766489E2,4.815301916E0,3.261503409E0
3.112965920E2,5.236036499E1,4.929456409E0,2.731374668E0,8.316425642E-1,2.602901453E2,4.846522112E0,3.214927753E0
3.122965913E2,5.236036937E1,4.929445580E0,2.186622813E0,7.769154965E-1,2.666890797E2,4.864113638E0,3.188249606E0
3.132965913E2,5.236035727E1,4.929426912E0,2.320339542E0,9.446099099E-1,2.561865279E2,4.867967095E0,3.182362863E0
3.142965921E2,5.236034447E1,4.929405446E0,2.793908955E0,1.143683478E0,2.545111249E2,4.866848270E0,3.184073640E0
3.152965921E2,5.236033283E1,4.929384303E0,3.010365528E0,1.128792718E0,2.488828380E2,4.881752511E0,3.161175328E0
3.162965921E2,5.236033202E1,4.929362218E0,2.402622199E0,1.047599476E0,2.519943803E2,4.895431446E0,3.139950316E0
3.172965910E2,5.236032459E1,4.929347918E0,2.074166887E0,9.788169676E-1,2.516260490E2,4.900059951E0,3.132722381E0
3.182965915E2,5.236031155E1,4.929321452E0,2.550069342E0,1.190934440E0,2.438858866E2,4.906493729E0,3.122636117E0
3.192965909E2,5.236031400E1,4.929297867E0,2.662890582E0,1.072023025E0,2.483130451E2,4.920296432E0,3.100841830E0
3.202965907E2,5.236033992E1,4.929262794E0,2.570823111E0,9.096960969E-1,2.643978112E2,4.882226548E0,3.160443160E0
3.212965915E2,5.236034809E1,4.929231414E0,2.191714027E0,9.199141576E-1,2.608033050E2,4.848705040E0,3.211634547E0
3.222965909E2,5.236036468E1,4.929194487E0,2.219901339E0,9.750301398E-1,2.672563994E2,4.837392611E0,3.228648287E0
3.232965904E2,5.236037959E1,4.929159842E0,2.339156559E0,9.386133457E-1,2.804436331E2,4.822804537E0,3.250398965E0
3.242965907E2,5.236038464E1,4.929140410E0,2.567909970E0,9.882084964E-1,2.810018169E2,4.835762710E0,3.231088987E0
3.252965902E2,5.236039010E1,4.929147286E0,2.083730386E0,4.346857175E-1,3.026344401E2,4.852612071E0,3.205728173E0
3.262965915E2,5.236039881E1,4.929117713E0,1.901247371E0,6.639521003E-1,3.090650895E2,4.874550899E0,3.172268993E0
3.272965912E2,5.236040749E1,4.929064287E0,2.562134216E0,1.144881637E0,3.068911559E2,4.881360772E0,3.161780202E0
3.282965914E2,5.236041642E1,4.929017360E0,2.718947898E0,1.267465858E0,3.021500863E2,4.889371709E0,3.149377926E0
3.292965908E2,5.236042211E1,4.928978244E0,2.683281016E0,9.256193632E-1,3.012399936E2,4.885625813E0,3.155185802E0
3.302965912E2,5.236043203E1,4.928955300E0,2.655832065E0,8.614717456E-1,3.076975162E2,4.870882143E0,3.177899334E0
3.312965902E2,5.236043605E1,4.928920303E0,2.725556733E0,1.062095327E0,3.008966998E2,4.875009937E0,3.171563518E0
3.322965909E2,5.236044373E1,4.928912471E0,2.797768001E0,7.532846368E-1,3.054946324E2,4.896295307E0,3.138603080E0
3.332965913E2,5.236044337E1,4.928890006E0,2.895395075E0,7.378497299E-1,2.951150625E2,4.893247279E0,3.143353002E0
3.342965909E2,5.236044721E1,4.928870886E0,2.868304062E0,8.188374199E-1,2.939727242E2,4.897503147E0,3.136718023E0
3.352965904E2,5.236046045E1,4.928870432E0,2.299414820E0,8.403951894E-1,3.056372246E2,4.934275690E0,3.078548432E0
3.362965897E2,5.236046563E1,4.928866223E0,2.762469774E0,7.715238281E-1,3.097929913E2,4.981090445E0,3.002211687E0
3.372965895E2,5.236048560E1,4.928866582E0,2.890617626E0,8.142999542E-1,3.248043608E2,5.020430350E0,2.935952338E0
3.382965903E2,5.236050919E1,4.928862407E0,2.714758198E0,1.166483377E0,3.280897219E2,5.063398442E0,2.861211850E0
3.392965903E2,5.236052413E1,4.928865361E0,2.455922630E0,1.147338689E0,3.369249245E2,5.129218651E0,2.741469143E0
3.402965895E2,5.236053413E1,4.928870997E0,2.164218605E0,9.748797257E-1,3.464390943E2,5.174876020E0,2.654278662E0
3.412965895E2,5.236055588E1,4.928878702E0,1.978984324E0,9.369365155E-1,3.490703584E2,5.168671550E0,2.666340458E0
3.422965899E2,5.236057044E1,4.928871440E0,2.424574320E0,8.810227143E-1,3.487123070E2,5.191083963E0,2.622438621E0
3.432965894E2,5.236057201E1,4.928831354E0,3.015837627E0,1.073183981E0,3.357392234E2,5.174474951E0,2.655060454E0
3.442965891E2,5.236060210E1,4.928831706E0,1.888302233E0,9.076375987E-1,3.452067633E2,5.156705058E0,2.689410712E0
3.452965887E2,5.236062723E1,4.928822620E0,2.987849557E0,1.251011317E0,3.376978633E2,5.170806652E0,2.662197514E0
3.462965896E2,5.236063883E1,4.928822462E0,2.525920317E0,1.133360575E0,3.388338979E2,5.153335411E0,2.695861860E0
3.472965891E2,5.236064428E1,4.928801792E0,2.962320396E0,1.136320212E0,3.263623683E2,5.136858893E0,2.727126280E0
3.482965894E2,5.236065195E1,4.928793065E0,2.844710772E0,1.062225265E0,3.241920618E2,5.100374145E0,2.794766647E0
3.492965884E2,5.236067337E1,4.928779781E0,2.638558229E0,1.018309594E0,3.210594041E2,5.066007890E0,2.856589065E0
3.502965888E2,5.236067862E1,4.928754717E0,2.627014809E0,1.023269393E0,3.155635306E2,5.036367285E0,2.908529113E0
3.512965884E2,5.236068412E1,4.928721724E0,3.011951358E0,1.117515918E0,3.141609272E2,5.024526749E0,2.928936322E0
3.522965893E2,5.236069632E1,4.928710151E0,2.966889334E0,9.692982484E-1,3.205702446E2,5.023362571E0,2.930932533E0
3.532965882E2,5.236068766E1,4.928695705E0,2.277933944E0,5.368962509E-1,3.133529461E2,4.950088632E0,3.053057414E0
3.542965884E2,5.236068248E1,4.928685166E0,1.956874327E0,4.211186144E-1,2.910137796E2,4.933646633E0,3.079556450E0
3.552965884E2,5.236068608E1,4.928666587E0,1.922022084E0,7.772002371E-1,2.977602499E2,4.917332847E0,3.105539358E0
3.562965879E2,5.236069644E1,4.928657718E0,2.150415185E0,8.539676589E-1,3.061535972E2,4.898495780E0,3.135167639E0
3.572965881E2,5.236069832E1,4.928653112E0,2.100979298E0,6.860746776E-1,3.079974681E2,4.891282775E0,3.146409041E0
3.582965884E2,5.236070741E1,4.928645827E0,1.794738169E0,8.367764934E-1,3.040056066E2,4.869806731E0,3.179547049E0
3.592965877E2,5.236070910E1,4.928632081E0,2.193877643E0,8.871826104E-1,3.022529481E2,4.883923666E0,3.157819922E0
3.602965876E2,5.236071209E1,4.928627651E0,2.508974851E0,7.179726346E-1,3.145121133E2,4.905381896E0,3.124382417E0
3.612965877E2,5.236072902E1,4.928614931E0,2.276257626E0,1.138570511E0,3.277179835E2,4.919957083E0,3.101380231E0
3.622965870E2,5.236074748E1,4.928598713E0,2.343565543E0,1.533529023E0,3.327897131E2,4.912608243E0,3.113007755E0
3.632965871E2,5.236074948E1,4.928592147E0,2.388375186E0,1.096641286E0,3.375765746E2,4.864659120E0,3.187417242E0
3.642965866E2,5.236075530E1,4.928564253E0,1.797563864E0,1.276075581E0,3.087165327E2,4.870398095E0,3.178641129E0
3.652965872E2,5.236075932E1,4.928543806E0,1.867067388E0,1.249124376E0,2.846710625E2,4.880657103E0,3.162866307E0
3.662965871E2,5.236077634E1,4.928539904E0,1.791980863E0,8.679789857E-1,2.826508049E2,4.877148231E0,3.168274320E0
3.672965872E2,5.236079819E1,4.928522999E0,3.165499326E0,9.404981451E-1,2.969941710E2,4.862820812E0,3.190221118E0
3.682965871E2,5.236079072E1,4.928497839E0,3.112285730E0,8.854268094E-1,2.675792253E2,4.873736782E0,3.173519626E0
3.692965864E2,5.236078683E1,4.928475195E0,3.040131531E0,1.165692416E0,2.588748597E2,4.880620128E0,3.162923363E0
3.702965872E2,5.236077708E1,4.928457913E0,2.834699072E0,1.215077298E0,2.523406709E2,4.892361261E0,3.144731837E0
3.712965868E2,5.236077792E1,4.928450708E0,2.630811390E0,9.242771765E-1,2.538653166E2,4.917622735E0,3.105080300E0
3.722965859E2,5.236076886E1,4.928424947E0,2.525602405E0,1.146219208E0,2.516309331E2,4.937064212E0,3.074074495E0
3.732965863E2,5.236075057E1,4.928406250E0,2.379848574E0,1.154966496E0,2.371757976E2,4.946460819E0,3.058931579E0
3.742965873E2,5.236075089E1,4.928380023E0,2.474537052E0,1.205082259E0,2.524497226E2,4.953625704E0,3.047315115E0
3.752965865E2,5.236073910E1,4.928358551E0,2.174182476E0,1.213298567E0,2.473203037E2,4.958673141E0,3.039094884E0
3.762965859E2,5.236072908E1,4.928328112E0,2.427784653E0,1.303848601E0,2.508090761E2,4.950708188E0,3.052052664E0
3.772965860E2,5.236072624E1,4.928298657E0,2.465472561E0,1.326818262E0,2.575540537E2,4.957937436E0,3.040294955E0
3.782965857E2,5.236071927E1,4.928292736E0,1.469654935E0,9.006472347E-1,2.468704583E2,4.960785335E0,3.035645877E0
3.792965853E2,5.236072534E1,4.928270988E0,2.285173972E0,1.051379275E0,2.558630873E2,4.965850688E0,3.027352636E0
3.802965859E2,5.236074165E1,4.928249138E0,2.669638315E0,1.023269236E0,2.676962698E2,4.935704989E0,3.076256376E0
3.812965857E2,5.236073200E1,4.928242503E0,2.814160133E0,8.041611251E-1,2.499612010E2,4.938290672E0,3.072103884E0
3.822965952E2,5.236075808E1,4.928214024E0,3.301484573E0,1.096925963E0,2.706916695E2,4.902336906E0,3.129158017E0
3.832965966E2,5.236077575E1,4.928201568E0,3.318886840E0,8.245479851E-1,2.789439700E2,4.873757598E0,3.173487656E0
3.842965972E2,5.236076366E1,4.928174677E0,3.037683112E0,1.091683504E0,2.640229498E2,4.901870961E0,3.129887876E0
3.852965971E2,5.236075364E1,4.928161437E0,2.801906008E0,1.013410321E0,2.557315697E2,4.934325281E0,3.078468947E0
3.862965959E2,5.236074488E1,4.928148386E0,3.090483410E0,9.612905682E-1,2.478813818E2,4.960756559E0,3.035692902E0
3.872965943E2,5.236073367E1,4.928128094E0,3.301816802E0,1.118726520E0,2.454544670E2,4.981277599E0,3.001901150E0
3.882965931E2,5.236071477E1,4.928105813E0,3.476014660E0,1.207960302E0,2.396132084E2,5.015137806E0,2.944983841E0
3.892965945E2,5.236069615E1,4.928085939E0,2.448630910E0,1.227735745E0,2.341360304E2,5.032771432E0,2.914746772E0
3.902965958E2,5.236068972E1,4.928068342E0,2.740507068E0,9.690612279E-1,2.407417436E2,4.998404609E0,2.973295881E0
3.912965953E2,5.236067870E1,4.928050269E0,2.969374047E0,1.121780307E0,2.409525076E2,4.994304185E0,2.980178306E0
3.922965928E2,5.236069940E1,4.928012535E0,2.896607630E0,1.185589652E0,2.614965120E2,4.977241698E0,3.008588059E0
3.932965904E2,5.236068647E1,4.927989806E0,3.031132932E0,1.336602392E0,2.537541537E2,5.006812767E0,2.959115231E0
3.942965883E2,5.236066217E1,4.927978907E0,3.344582024E0,1.268033598E0,2.334396922E2,5.009855947E0,2.953960126E0
3.952965901E2,5.236064364E1,4.927965050E0,2.926665228E0,1.306054178E0,2.279373230E2,5.021365095E0,2.934353356E0
3.962965897E2,5.236062796E1,4.927954834E0,2.101481903E0,1.336400072E0,2.178426448E2,5.003983414E0,2.963897270E0
3.972965870E2,5.236061802E1,4.927940892E0,2.617631800E0,1.173222190E0,2.196197240E2,5.006982574E0,2.958827899E0
3.982965841E2,5.236060730E1,4.927915746E0,2.069287406E0,1.316594020E0,2.279278187E2,5.020663356E0,2.935553867E0
3.992965811E2,5.236060069E1,4.927882914E0,2.229883858E0,1.474146264E0,2.376600598E2,5.041667310E0,2.899332296E0
4.002965788E2,5.236059623E1,4.927861255E0,2.557763716E0,1.546060647E0,2.456358432E2,5.049736626E0,2.885255108E0
4.012965763E2,5.236058292E1,4.927836127E0,2.066857908E0,1.691711583E0,2.430204775E2,5.062434965E0,2.862916215E0
4.022965736E2,5.236057310E1,4.927832652E0,2.296750378E0,1.214792373E0,2.359713259E2,5.038266518E0,2.905237946E0
4.032965722E2,5.236056039E1,4.927818595E0,2.262604780E0,1.325274965E0,2.231004779E2,5.058146963E0,2.870485383E0
4.042965703E2,5.236056090E1,4.927801728E0,2.472151153E0,1.215091861E0,2.281529076E2,5.023789746E0,2.930200269E0
4.052965688E2,5.236055650E1,4.927773107E0,2.546794293E0,1.156493371E0,2.357322838E2,5.015823344E0,2.943816097E0
4.062965666E2,5.236055632E1,4.927752730E0,2.441646099E0,1.201499870E0,2.425704088E2,5.009458830E0,2.954633525E0
4.072965652E2,5.236054779E1,4.927732163E0,2.064054417E0,1.358743046E0,2.439178041E2,5.017487351E0,2.940979040E0
4.082965642E2,5.236054913E1,4.927706230E0,2.139083759E0,1.483456586E0,2.462471463E2,5.023098888E0,2.931384416E0
4.092965621E2,5.236054282E1,4.927690082E0,2.574278918E0,1.383550031E0,2.405363275E2,5.024440688E0,2.929083954E0
4.102965615E2,5.236053586E1,4.927669360E0,2.619372654E0,1.350394016E0,2.389001018E2,5.023068797E0,2.931435978E0
4.112965592E2,5.236053768E1,4.927642747E0,2.411674342E0,1.442280450E0,2.433481933E2,5.005135497E0,2.961951331E0
4.122965578E2,5.236052769E1,4.927636375E0,1.781760571E0,1.244147165E0,2.342560611E2,4.988092495E0,2.990563542E0
4.132965572E2,5.236053404E1,4.927629754E0,2.387821707E0,9.307933193E-1,2.205098725E2,4.948807275E0,3.055133972E0
4.142965562E2,5.236051793E1,4.927599772E0,2.688758507E0,1.138878460E0,2.314465053E2,4.932951595E0,3.080669667E0
4.152965560E2,5.236051525E1,4.927581399E0,2.557867798E0,1.248705607E0,2.375236821E2,4.943656075E0,3.063462362E0
4.162965543E2,5.236050780E1,4.927559685E0,2.468173582E0,1.341297696E0,2.427290525E2,4.951491435E0,3.050781801E0
4.172965529E2,5.236050488E1,4.927549674E0,2.070197297E0,1.165955757E0,2.386057835E2,4.965896257E0,3.027277886E0
4.182965525E2,5.236049884E1,4.927527775E0,2.448424094E0,1.255313306E0,2.419511157E2,4.962145341E0,3.033422266E0
4.192965521E2,5.236049942E1,4.927503464E0,2.203594908E0,1.365347080E0,2.476497382E2,4.972598626E0,3.016255946E0
4.202965513E2,5.236049082E1,4.927491832E0,2.431734586E0,1.290845493E0,2.397289759E2,4.976023355E0,3.010602698E0
4.212965509E2,5.236048644E1,4.927469904E0,2.844980041E0,1.166153645E0,2.381266584E2,4.982716865E0,2.999511574E0
4.222965492E2,5.236047687E1,4.927446329E0,2.750948020E0,1.187751997E0,2.405253112E2,5.004876284E0,2.962389309E0
4.232965490E2,5.236046897E1,4.927430992E0,1.833555256E0,1.166251944E0,2.418204898E2,5.009730099E0,2.954173551E0
4.242965480E2,5.236046757E1,4.927407189E0,2.504454596E0,1.249764503E0,2.457233301E2,5.011196932E0,2.951684661E0
4.252965477E2,5.236046383E1,4.927387707E0,2.201573869E0,1.146396001E0,2.459387614E2,5.014247545E0,2.946499379E0
4.262965471E2,5.236045235E1,4.927372871E0,2.667970959E0,1.021090446E0,2.344279605E2,5.026684448E0,2.925231698E0
4.272965469E2,5.236044688E1,4.927351351E0,2.283798590E0,1.015226147E0,2.325639843E2,5.032879953E0,2.914559386E0
4.282965465E2,5.236044497E1,4.927332314E0,2.184647015E0,1.114468102E0,2.391859699E2,5.030271406E0,2.919059199E0
4.292965463E2,5.236044154E1,4.927310436E0,1.818458396E0,1.130998911E0,2.385609715E2,5.039134884E0,2.903731505E0
