"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.037215380E2,4.168144226E0,5.394355774E1,5.999198914E0
2.037315440E2,4.207809448E0,5.413376617E1,6.611572266E0
2.037415500E2,4.115043640E0,5.419816589E1,7.114845276E0
2.037515570E2,4.069740295E0,5.404681396E1,7.569007874E0
2.037615630E2,4.250267029E0,5.403180695E1,8.838256836E0
2.037715700E2,4.500312805E0,5.397723389E1,9.728195190E0
2.037815760E2,5.094734192E0,5.394634247E1,1.020149231E1
2.037915830E2,5.461143494E0,5.351483154E1,1.100843811E1
2.038015890E2,5.766586304E0,5.351280975E1,1.136466217E1
2.038115960E2,6.194671631E0,5.346003723E1,1.181022644E1
2.038216020E2,6.298080444E0,5.348301697E1,1.143685913E1
2.038316090E2,6.319671631E0,5.390737915E1,1.017791748E1
2.038416150E2,6.441986084E0,5.417459106E1,8.499061584E0
2.038516220E2,6.580162048E0,5.461634827E1,6.867134094E0
2.038616280E2,6.447307587E0,5.505532074E1,4.746994019E0
2.038716350E2,6.628547668E0,5.520336151E1,3.194557190E0
2.038816410E2,6.707073212E0,5.540525055E1,1.860397339E0
2.038916470E2,6.477565765E0,5.571613312E1,1.133041382E0
2.039016540E2,6.389411926E0,5.554314423E1,9.706802368E-1
2.039116600E2,6.169799805E0,5.568621826E1,1.615371704E0
2.039216670E2,6.178634644E0,5.578524780E1,2.058319092E0
2.039316730E2,6.133522034E0,5.599790955E1,2.801979065E0
2.039416800E2,6.074012756E0,5.610187531E1,4.007057190E0
2.039516860E2,5.846069336E0,5.609770203E1,4.700698853E0
2.039616930E2,5.099281311E0,5.622419739E1,5.526229858E0
2.039716990E2,4.574043274E0,5.645661163E1,6.095397949E0
2.039817060E2,4.235870361E0,5.637602234E1,6.761871338E0
2.039917120E2,3.871124268E0,5.649514008E1,6.756278992E0
2.040017190E2,4.075668335E0,5.645780182E1,7.569198608E0
2.040117250E2,4.431282043E0,5.663684082E1,8.166191101E0
2.040217320E2,4.514762878E0,5.640363312E1,8.789215088E0
2.040317380E2,4.649993896E0,5.603034210E1,9.616867065E0
2.040417450E2,4.788429260E0,5.592968750E1,1.021144104E1
2.040517510E2,5.210639954E0,5.601132965E1,1.075901794E1
2.040617580E2,5.417900085E0,5.567604828E1,1.152066803E1
2.040717640E2,5.740966797E0,5.543241882E1,1.222407532E1
2.040817700E2,6.139541626E0,5.511855316E1,1.316211700E1
2.040917770E2,7.407520294E0,5.489863586E1,1.436948395E1
2.041017830E2,8.532619476E0,5.425471497E1,1.540779877E1
2.041117900E2,9.865291595E0,5.345848846E1,1.646461487E1
2.041217960E2,1.110766602E1,5.325218964E1,1.752848816E1
2.041318030E2,1.176641464E1,5.275255585E1,1.786087036E1
2.041418090E2,1.205659866E1,5.243025208E1,1.850519562E1
2.041518160E2,1.187212753E1,5.228761292E1,1.957781982E1
2.041618220E2,1.197226334E1,5.196853638E1,1.980104065E1
2.041718290E2,1.154612350E1,5.199968719E1,2.019922638E1
2.041818350E2,1.143823242E1,5.202412415E1,2.130715179E1
2.041918420E2,1.106554794E1,5.162540436E1,2.187166595E1
2.042018480E2,1.110183716E1,5.174626160E1,2.236699677E1
2.042118550E2,1.119173050E1,5.154123688E1,2.311435699E1
2.042218610E2,1.123963928E1,5.103873444E1,2.355075836E1
2.042318680E2,1.160868835E1,5.097734070E1,2.366287231E1
2.042418740E2,1.169583130E1,5.046752930E1,2.424824524E1
2.042518800E2,1.233258438E1,4.994918060E1,2.530956268E1
2.042618870E2,1.267965698E1,4.970950317E1,2.543378448E1
2.042718930E2,1.343056870E1,4.921604919E1,2.611657715E1
2.042819000E2,1.389855194E1,4.872032928E1,2.670066071E1
2.042919060E2,1.450691605E1,4.843176270E1,2.703857422E1
2.043019130E2,1.496892166E1,4.792792511E1,2.728442383E1
2.043119190E2,1.569897079E1,4.757649994E1,2.758248138E1
2.043219260E2,1.623134613E1,4.706121826E1,2.776049042E1
2.043319320E2,1.657819748E1,4.646560669E1,2.856718445E1
2.043419390E2,1.697616577E1,4.615523529E1,2.918257141E1
2.043519450E2,1.746770096E1,4.533708954E1,2.983961487E1
2.043619520E2,1.821750641E1,4.510876465E1,3.007958221E1
2.043719580E2,1.867658234E1,4.435680389E1,3.056936646E1
2.043819652E2,1.918077469E1,4.363120270E1,3.138388824E1
2.043919712E2,1.962080765E1,4.332946014E1,3.214225006E1
2.044019782E2,2.023798370E1,4.310112762E1,3.198092651E1
2.044119843E2,2.001657867E1,4.326467896E1,3.172217560E1
2.044219912E2,2.011762238E1,4.356674957E1,3.116305542E1
2.044319972E2,1.971932602E1,4.418870544E1,3.096632385E1
2.044420032E2,1.948480988E1,4.456137848E1,3.118296051E1
2.044520102E2,1.910669708E1,4.465462494E1,3.123733521E1
2.044620162E2,1.862472916E1,4.455096436E1,3.137429810E1
2.044720232E2,1.812413025E1,4.485428619E1,3.126107025E1
2.044820293E2,1.768405151E1,4.528989410E1,3.100431824E1
2.044920362E2,1.705072784E1,4.581824493E1,3.105857849E1
2.045020422E2,1.644990540E1,4.694458771E1,3.016251373E1
2.045120492E2,1.621220779E1,4.772059631E1,2.888340759E1
2.045220552E2,1.594400024E1,4.870328522E1,2.743366241E1
2.045320623E2,1.597203064E1,4.962149048E1,2.599367523E1
2.045420682E2,1.594533920E1,5.060336304E1,2.426806641E1
2.045520752E2,1.616407776E1,5.205048370E1,2.036286926E1
2.045620812E2,1.604574966E1,5.303326416E1,1.848838806E1
2.045720882E2,1.604574966E1,5.303326416E1,1.848838806E1
2.045820942E2,1.585995102E1,5.434211731E1,1.530287933E1
2.045921002E2,1.545502472E1,5.485489655E1,1.392277527E1
2.046021073E2,1.545502472E1,5.485489655E1,1.392277527E1
2.046121132E2,1.493756104E1,5.556214142E1,1.180001831E1
2.046221202E2,1.466817474E1,5.568695068E1,1.106105042E1
2.046321262E2,1.497173309E1,5.568907166E1,1.037425995E1
2.046421332E2,1.520680237E1,5.587078094E1,1.011750031E1
2.046521392E2,1.540531158E1,5.573980713E1,9.693161011E0
2.046621462E2,1.582304001E1,5.577172852E1,8.798133850E0
2.046721522E2,1.623844910E1,5.579547119E1,7.411422729E0
2.046821592E2,1.669979095E1,5.577381134E1,5.971733093E0
2.046921652E2,1.700176620E1,5.552731323E1,4.205108643E0
2.047021722E2,1.701845932E1,5.556101990E1,2.314712524E0
2.047121782E2,1.740611267E1,5.535819244E1,5.698242188E-1
2.047221853E2,1.760020828E1,5.524911499E1,-1.128570557E0
2.047321912E2,1.754533005E1,5.510827637E1,-2.626190186E0
2.047421982E2,1.785719299E1,5.502520752E1,-4.428985596E0
2.047522042E2,1.844230270E1,5.449426270E1,-6.075485229E0
2.047622102E2,1.892253113E1,5.417890167E1,-7.422668457E0
2.047722172E2,1.927695084E1,5.393407440E1,-8.081855774E0
2.047822232E2,1.974985123E1,5.354547882E1,-8.996421814E0
2.047922302E2,2.020433426E1,5.311296082E1,-9.582145691E0
2.048022362E2,2.059756851E1,5.268651581E1,-1.043604279E1
2.048122432E2,2.067914200E1,5.256340790E1,-1.112256622E1
2.048222492E2,2.071341705E1,5.216400909E1,-1.219821167E1
2.048322562E2,2.051140213E1,5.197126007E1,-1.322030640E1
2.048422623E2,2.065419006E1,5.191902161E1,-1.379108429E1
2.048522692E2,2.052271652E1,5.179270172E1,-1.424060822E1
2.048622752E2,2.004605103E1,5.195625305E1,-1.477878571E1
2.048722822E2,2.010838318E1,5.163750458E1,-1.503458405E1
2.048822882E2,1.980248260E1,5.164154816E1,-1.550836182E1
2.048922952E2,1.960192871E1,5.201674652E1,-1.565406036E1
2.049023012E2,1.918335342E1,5.183864594E1,-1.602373505E1
2.049123082E2,1.923984146E1,5.204971313E1,-1.605240631E1
2.049223142E2,1.912438965E1,5.236653137E1,-1.537992096E1
2.049323202E2,1.888586426E1,5.248119354E1,-1.489594269E1
2.049423272E2,1.881891632E1,5.281026459E1,-1.441976166E1
2.049523332E2,1.863164520E1,5.306903076E1,-1.396720123E1
2.049623403E2,1.888374329E1,5.328043365E1,-1.304019928E1
2.049723462E2,1.939683914E1,5.308388519E1,-1.285266876E1
2.049823532E2,2.010984802E1,5.311802673E1,-1.267929840E1
2.049923592E2,1.997535324E1,5.295868683E1,-1.329238129E1
2.050023662E2,1.976354218E1,5.256420135E1,-1.480090332E1
2.050123722E2,1.968809509E1,5.215195465E1,-1.619561005E1
2.050223792E2,1.957942581E1,5.166481018E1,-1.785637665E1
2.050323853E2,1.971636581E1,5.074534607E1,-1.932806396E1
2.050423922E2,2.000228119E1,5.023056030E1,-2.059362030E1
2.050523982E2,2.015358353E1,4.964794159E1,-2.136198425E1
2.050624052E2,2.007950592E1,4.942351532E1,-2.169385529E1
2.050724112E2,2.015488815E1,4.931507111E1,-2.209725952E1
2.050824183E2,1.978332138E1,4.920629120E1,-2.240315247E1
2.050924242E2,1.922879028E1,4.903310394E1,-2.299951172E1
2.051024302E2,1.946569061E1,4.906774902E1,-2.263807678E1
2.051124372E2,1.966514206E1,4.893256378E1,-2.269793701E1
2.051224432E2,2.036993408E1,4.886370087E1,-2.197673798E1
2.051324502E2,2.097124100E1,4.863916779E1,-2.153178406E1
2.051424562E2,2.172169113E1,4.872236633E1,-2.074801636E1
2.051524633E2,2.239575577E1,4.878546143E1,-1.990622711E1
2.051624692E2,2.254067230E1,4.943695068E1,-1.851551056E1
2.051724762E2,2.237833405E1,4.963945007E1,-1.706072998E1
2.051824822E2,2.171660233E1,5.050360107E1,-1.484538269E1
2.051924892E2,2.148855209E1,5.127925873E1,-1.261251831E1
2.052024952E2,2.133008575E1,5.189596558E1,-1.061043549E1
2.052125022E2,2.136013031E1,5.198437500E1,-8.240303040E0
2.052225083E2,2.099757385E1,5.234648132E1,-6.503646851E0
2.052325152E2,2.078052139E1,5.281681824E1,-5.731712341E0
2.052425212E2,2.061353683E1,5.298713684E1,-5.323265076E0
2.052525272E2,2.006175613E1,5.340756989E1,-5.237670898E0
2.052625342E2,2.004729080E1,5.324084473E1,-5.425559998E0
2.052725403E2,1.981234360E1,5.340587616E1,-5.928779602E0
2.052825472E2,1.999254608E1,5.308535767E1,-6.097854614E0
2.052925532E2,2.019291306E1,5.292788696E1,-6.179832458E0
2.053025602E2,2.047108841E1,5.275764465E1,-5.846984863E0
2.053125662E2,2.071765518E1,5.269212341E1,-5.761657715E0
2.053225732E2,2.149921417E1,5.250206757E1,-4.712814331E0
2.053325792E2,2.213439941E1,5.218383026E1,-3.219177246E0
2.053425863E2,2.262307739E1,5.173173523E1,-1.497367859E0
2.053525922E2,2.312953568E1,5.150386047E1,2.466583252E-2
2.053625992E2,2.335696793E1,5.143093872E1,1.690322876E0
2.053726052E2,2.392984772E1,5.102395630E1,3.335327148E0
2.053826120E2,2.455814362E1,5.068822479E1,4.815544128E0
2.053926180E2,2.502426147E1,5.026303101E1,6.070678711E0
2.054026240E2,2.525219727E1,5.002077484E1,7.477752686E0
2.054126310E2,2.560923767E1,4.950621033E1,8.784278870E0
2.054226370E2,2.556718826E1,4.921334839E1,9.721107483E0
2.054326440E2,2.585728836E1,4.876029205E1,1.079116058E1
2.054426500E2,2.618809509E1,4.860958099E1,1.165053558E1
2.054526570E2,2.619891357E1,4.819872284E1,1.254940796E1
2.054626630E2,2.621546173E1,4.803572083E1,1.310045624E1
2.054726700E2,2.603040695E1,4.753584290E1,1.417392731E1
2.054826760E2,2.635311890E1,4.744428253E1,1.481641388E1
2.054926830E2,2.666534805E1,4.694873810E1,1.535186005E1
2.055026890E2,2.696918106E1,4.665821075E1,1.547199249E1
2.055126960E2,2.697838211E1,4.644629669E1,1.606899261E1
2.055227020E2,2.726746750E1,4.616471100E1,1.623950958E1
2.055327090E2,2.743634033E1,4.601934052E1,1.616517639E1
2.055427150E2,2.731090546E1,4.621897888E1,1.606265259E1
2.055527220E2,2.722464371E1,4.617095947E1,1.619178009E1
2.055627280E2,2.694815063E1,4.612045288E1,1.633139038E1
2.055727340E2,2.655042648E1,4.608677673E1,1.672473907E1
2.055827410E2,2.614702988E1,4.616679382E1,1.770741272E1
2.055927470E2,2.586369705E1,4.599008942E1,1.829182434E1
2.056027540E2,2.585107422E1,4.599488831E1,1.890555573E1
2.056127600E2,2.533426666E1,4.567253876E1,1.952159119E1
2.056227670E2,2.520403290E1,4.562590027E1,2.017928314E1
2.056327730E2,2.495077515E1,4.568614197E1,2.018492889E1
2.056427800E2,2.518372345E1,4.567932129E1,2.018973541E1
2.056527860E2,2.553620529E1,4.546871948E1,1.981383514E1
2.056627930E2,2.630233002E1,4.571746063E1,1.844937897E1
2.056727990E2,2.624045181E1,4.597885132E1,1.752507019E1
2.056828060E2,2.615115738E1,4.666082764E1,1.616825867E1
2.056928120E2,2.575687027E1,4.694638062E1,1.515420532E1
2.057028190E2,2.557378387E1,4.746025848E1,1.503528595E1
2.057128250E2,2.524111176E1,4.802644348E1,1.423619843E1
2.057228310E2,2.484995270E1,4.828971863E1,1.360549927E1
2.057328380E2,2.447829056E1,4.875849152E1,1.339498138E1
2.057428440E2,2.418302155E1,4.897105408E1,1.275495911E1
2.057528510E2,2.341442108E1,4.922026825E1,1.235821533E1
2.057628570E2,2.265085220E1,4.943707275E1,1.212596893E1
2.057728640E2,2.208735657E1,4.984071350E1,1.227425385E1
2.057828700E2,2.175536728E1,4.988746643E1,1.210733032E1
2.057928770E2,2.133999634E1,5.052894592E1,1.114802551E1
2.058028830E2,2.086732483E1,5.082412720E1,1.034865570E1
2.058128900E2,2.020267105E1,5.121876526E1,9.204772949E0
2.058228960E2,1.994497299E1,5.158087921E1,8.068214417E0
2.058329030E2,1.986488342E1,5.208654785E1,5.869857788E0
2.058429090E2,1.939454651E1,5.229296875E1,3.859939575E0
2.058529160E2,1.925078201E1,5.275202179E1,2.492103577E0
2.058629220E2,1.870442200E1,5.288279724E1,-5.237579346E-2
2.058729280E2,1.830166626E1,5.286573792E1,-1.350433350E0
2.058829350E2,1.814017487E1,5.288514709E1,-2.342956543E0
2.058929410E2,1.783041763E1,5.274349976E1,-3.358657837E0
2.059029480E2,1.807993317E1,5.275627136E1,-4.256858826E0
2.059129540E2,1.814210510E1,5.249352264E1,-5.296745300E0
2.059229610E2,1.819560623E1,5.236672974E1,-5.959800720E0
2.059329670E2,1.842977524E1,5.196701813E1,-6.334587097E0
2.059429740E2,1.856750488E1,5.206273651E1,-6.905326843E0
2.059529800E2,1.868977356E1,5.201242065E1,-7.304565430E0
2.059629870E2,1.873790359E1,5.194429016E1,-7.797279358E0
2.059729930E2,1.865213394E1,5.185095978E1,-8.534934998E0
2.059830000E2,1.882921219E1,5.178105164E1,-9.419067383E0
2.059930060E2,1.890758514E1,5.155641937E1,-9.313255310E0
2.060030130E2,1.884972382E1,5.183037567E1,-1.001364899E1
2.060130190E2,1.829417038E1,5.170043945E1,-9.893730164E0
2.060230260E2,1.832036972E1,5.184806824E1,-1.000262451E1
2.060330320E2,1.792675400E1,5.177912140E1,-9.743705750E0
2.060430380E2,1.754323578E1,5.226525116E1,-9.635162354E0
2.060530450E2,1.685527039E1,5.247315979E1,-9.447257996E0
2.060630510E2,1.621754837E1,5.260260010E1,-8.740921021E0
2.060730580E2,1.580136108E1,5.291656494E1,-8.531913757E0
2.060830640E2,1.519935608E1,5.313465881E1,-8.149017334E0
2.060930710E2,1.507468414E1,5.343083191E1,-7.793975830E0
2.061030770E2,1.511921692E1,5.352304077E1,-6.617668152E0
2.061130840E2,1.540995407E1,5.367383575E1,-5.761901855E0
2.061230900E2,1.597309113E1,5.375852966E1,-5.159011841E0
2.061330970E2,1.597809601E1,5.336694336E1,-5.485107422E0
2.061431030E2,1.583877945E1,5.345432281E1,-6.362327576E0
2.061531100E2,1.544345474E1,5.317638397E1,-8.704513550E0
2.061631160E2,1.518429565E1,5.279016876E1,-1.081806946E1
2.061731230E2,1.471000671E1,5.241493988E1,-1.299802399E1
2.061831290E2,1.400606537E1,5.222193909E1,-1.480885315E1
2.061931350E2,1.370163345E1,5.206365967E1,-1.627674103E1
2.062031420E2,1.354919815E1,5.174169159E1,-1.742942047E1
2.062131480E2,1.338795471E1,5.162404633E1,-1.785826111E1
2.062231550E2,1.324309921E1,5.191332245E1,-1.733866119E1
2.062331610E2,1.296982956E1,5.217831421E1,-1.691072845E1
2.062431680E2,1.274244308E1,5.231501770E1,-1.629659271E1
2.062531740E2,1.295956421E1,5.277511597E1,-1.516403961E1
2.062631810E2,1.325211334E1,5.291110992E1,-1.366085815E1
2.062731870E2,1.334962082E1,5.326440430E1,-1.324099731E1
2.062831940E2,1.309174347E1,5.358723450E1,-1.270903015E1
2.062932000E2,1.261014557E1,5.365787506E1,-1.242590332E1
2.063032070E2,1.195948029E1,5.381408691E1,-1.271103668E1
2.063132130E2,1.119013596E1,5.389022827E1,-1.265101624E1
2.063232190E2,1.061922073E1,5.435220337E1,-1.249079895E1
2.063332260E2,1.031821060E1,5.456422424E1,-1.192047119E1
2.063432320E2,1.001585770E1,5.479629517E1,-1.079611206E1
2.063532390E2,1.009888077E1,5.485031128E1,-9.643882751E0
2.063632450E2,1.015197372E1,5.518153381E1,-8.054420471E0
2.063732520E2,1.025371170E1,5.531125641E1,-6.409439087E0
2.063832577E2,1.029658508E1,5.532836914E1,-5.071235657E0
2.063932647E2,1.045500946E1,5.567195129E1,-3.513015747E0
2.064032707E2,1.076552200E1,5.548380280E1,-1.848625183E0
2.064132777E2,1.104161835E1,5.544692230E1,-2.728271484E-1
2.064232837E2,1.118637085E1,5.528939819E1,1.717582703E0
2.064332907E2,1.180673599E1,5.493479156E1,3.602127075E0
2.064432967E2,1.246966171E1,5.459195709E1,4.817588806E0
2.064533038E2,1.340391922E1,5.427312469E1,5.962860107E0
2.064633097E2,1.426093292E1,5.409271240E1,7.558547974E0
2.064733157E2,1.468763351E1,5.364190674E1,8.419555664E0
2.064833227E2,1.501688385E1,5.349449921E1,9.218811035E0
2.064933287E2,1.541556168E1,5.330191040E1,9.765716553E0
2.065033357E2,1.485009003E1,5.296803284E1,1.066493988E1
2.065133417E2,1.485536957E1,5.309324646E1,1.136910248E1
2.065233488E2,1.465261078E1,5.282301331E1,1.237366486E1
2.065333547E2,1.417269516E1,5.246471405E1,1.376273346E1
2.065433617E2,1.414655304E1,5.242780304E1,1.478650665E1
2.065533677E2,1.415129471E1,5.233560181E1,1.546897888E1
2.065633747E2,1.443356705E1,5.193260193E1,1.647920990E1
2.065733808E2,1.464171982E1,5.145433807E1,1.735226440E1
2.065833877E2,1.502283096E1,5.095338440E1,1.803684235E1
2.065933937E2,1.541488647E1,5.050434113E1,1.905341339E1
2.066034007E2,1.577909851E1,5.026958466E1,1.992454529E1
2.066134067E2,1.646780014E1,4.962174988E1,2.106636810E1
2.066234127E2,1.625537872E1,4.939776611E1,2.171832275E1
2.066334197E2,1.641397095E1,4.868998718E1,2.263110352E1
2.066434258E2,1.664471436E1,4.840552521E1,2.358061981E1
2.066534327E2,1.700880814E1,4.786614227E1,2.434088898E1
2.066634387E2,1.718063354E1,4.757170868E1,2.522509766E1
2.066734457E2,1.712535477E1,4.716901398E1,2.580145264E1
2.066834517E2,1.668259811E1,4.661241150E1,2.668523407E1
2.066934588E2,1.665241623E1,4.626054382E1,2.717623138E1
2.067034647E2,1.656166458E1,4.616447449E1,2.753036499E1
2.067134717E2,1.617456818E1,4.594216156E1,2.787873077E1
2.067234777E2,1.559007645E1,4.614953613E1,2.836075592E1
2.067334847E2,1.513350296E1,4.610440063E1,2.865078735E1
2.067434907E2,1.433716583E1,4.623740387E1,2.843984985E1
2.067534977E2,1.380774689E1,4.640515900E1,2.835559845E1
2.067635038E2,1.329887009E1,4.636356354E1,2.880537415E1
2.067735097E2,1.295815659E1,4.673503876E1,2.878012848E1
2.067835167E2,1.311656189E1,4.691027832E1,2.881967163E1
2.067935227E2,1.262179565E1,4.712936401E1,2.828411865E1
2.068035297E2,1.262179565E1,4.712936401E1,2.828411865E1
2.068135357E2,1.209486771E1,4.837985992E1,2.718994904E1
2.068235427E2,1.207506180E1,4.909162903E1,2.603298950E1
2.068335488E2,1.189124298E1,4.996540070E1,2.466624451E1
2.068435557E2,1.138851166E1,5.074147797E1,2.307179260E1
2.068535617E2,1.120209503E1,5.165798187E1,2.130054474E1
2.068635687E2,1.091934204E1,5.257067108E1,1.942156219E1
2.068735747E2,1.066837311E1,5.352676392E1,1.772452545E1
2.068835818E2,1.047099686E1,5.412990570E1,1.612665558E1
2.068935877E2,1.051313019E1,5.465805054E1,1.483836365E1
2.069035947E2,1.045056534E1,5.537827301E1,1.320621490E1
2.069136007E2,1.047468567E1,5.589179230E1,1.206050873E1
2.069236067E2,1.026211929E1,5.612828064E1,1.111289978E1
2.069336137E2,1.025003433E1,5.626808167E1,9.432037354E0
2.069436197E2,1.003849030E1,5.667070770E1,8.674575806E0
2.069536268E2,1.007005310E1,5.670832825E1,7.579437256E0
2.069636327E2,9.850990295E0,5.685152435E1,6.737007141E0
2.069736397E2,1.028067017E1,5.717745972E1,4.960205078E0
2.069836457E2,1.027299500E1,5.738169861E1,3.345252991E0
2.069936527E2,1.005802536E1,5.721984863E1,1.221221924E0
2.070036587E2,9.966541290E0,5.743103790E1,-1.068046570E0
2.070136657E2,9.805267334E0,5.755274200E1,-3.313354492E0
2.070236717E2,9.253452301E0,5.742248535E1,-5.266532898E0
2.070336787E2,9.102710724E0,5.741612244E1,-7.027091980E0
2.070436847E2,8.937122345E0,5.712220001E1,-8.664237976E0
2.070536907E2,9.448249817E0,5.703266907E1,-1.013833618E1
2.070636977E2,9.635921478E0,5.697238159E1,-1.155957794E1
2.070737038E2,9.783344269E0,5.675352478E1,-1.229355621E1
2.070837107E2,9.991073608E0,5.624616241E1,-1.330950928E1
2.070937167E2,1.025595093E1,5.575660706E1,-1.467929077E1
2.071037237E2,1.057376862E1,5.533086395E1,-1.556411743E1
2.071137297E2,1.088350296E1,5.518435669E1,-1.692355347E1
2.071237367E2,1.078067017E1,5.469065094E1,-1.786749268E1
2.071337427E2,1.099680710E1,5.448517609E1,-1.899604034E1
2.071437497E2,1.135924149E1,5.407455444E1,-1.931151581E1
2.071537557E2,1.128625488E1,5.395998383E1,-1.914458466E1
2.071637627E2,1.152503204E1,5.393118286E1,-1.976091003E1
2.071737687E2,1.153102875E1,5.373976898E1,-1.997933960E1
2.071837757E2,1.132034302E1,5.395577240E1,-2.045693970E1
2.071937818E2,1.104372025E1,5.390629578E1,-2.026437378E1
2.072037877E2,1.107778549E1,5.376305389E1,-2.030856323E1
2.072137947E2,1.060650253E1,5.408338165E1,-1.975194550E1
2.072238007E2,1.022763443E1,5.444183350E1,-1.948111725E1
2.072338077E2,9.732208252E0,5.489965820E1,-1.933144379E1
2.072438137E2,9.204452515E0,5.510718536E1,-1.886624146E1
2.072538207E2,8.850688934E0,5.536962128E1,-1.844171906E1
2.072638268E2,8.227420807E0,5.554804993E1,-1.810581970E1
2.072738337E2,8.359172821E0,5.562358856E1,-1.796662140E1
2.072838397E2,8.234134674E0,5.546809387E1,-1.784057617E1
2.072938467E2,8.275001526E0,5.547708893E1,-1.820679474E1
2.073038527E2,8.362060547E0,5.551387024E1,-1.908691406E1
2.073138598E2,7.768013000E0,5.513890839E1,-2.062594604E1
2.073238657E2,7.150371552E0,5.459666443E1,-2.223646545E1
2.073338717E2,6.616943359E0,5.410555267E1,-2.310330200E1
2.073438787E2,6.515926361E0,5.376876831E1,-2.476908875E1
2.073538847E2,6.381233215E0,5.317314911E1,-2.609841919E1
2.073638917E2,6.427711487E0,5.264808655E1,-2.694476318E1
2.073738977E2,6.527446747E0,5.228285980E1,-2.732920837E1
2.073839051E2,6.428657532E0,5.200366974E1,-2.806315613E1
2.073939111E2,6.156410217E0,5.207308960E1,-2.830630493E1
2.074039181E2,6.321708679E0,5.189978790E1,-2.873304749E1
2.074139241E2,6.669738770E0,5.197622681E1,-2.831758118E1
2.074239311E2,7.531665802E0,5.215297699E1,-2.806330872E1
2.074339371E2,8.374313354E0,5.221433258E1,-2.759298706E1
2.074439441E2,9.259841919E0,5.247528839E1,-2.710926819E1
2.074539501E2,1.045327759E1,5.244149017E1,-2.610375977E1
2.074639571E2,1.115603638E1,5.268372345E1,-2.523899841E1
2.074739631E2,1.161832809E1,5.307637787E1,-2.403320312E1
2.074839691E2,1.121080399E1,5.370246887E1,-2.336640930E1
2.074939761E2,1.081149292E1,5.452786255E1,-2.187770844E1
2.075039821E2,9.531951904E0,5.544469452E1,-2.033887482E1
2.075139891E2,8.576061249E0,5.632022095E1,-1.817821503E1
2.075239951E2,7.763442993E0,5.735933685E1,-1.620278931E1
2.075340021E2,7.280246735E0,5.766658020E1,-1.440470886E1
2.075440081E2,6.893161774E0,5.822880554E1,-1.218068695E1
2.075540151E2,6.293998718E0,5.849424744E1,-1.090901184E1
2.075640211E2,5.623313904E0,5.876214600E1,-8.993247986E0
2.075740281E2,4.714706421E0,5.921180725E1,-7.448387146E0
2.075840341E2,4.211837769E0,5.921320343E1,-7.168243408E0
2.075940411E2,3.598060608E0,5.929161835E1,-7.016929626E0
2.076040471E2,3.484321594E0,5.948561096E1,-6.789619446E0
2.076140541E2,3.807701111E0,5.969300079E1,-6.225669861E0
2.076240601E2,4.481826782E0,5.942469025E1,-6.155052185E0
2.076340661E2,5.180786133E0,5.960109711E1,-6.448478699E0
2.076440731E2,5.888778687E0,5.954758453E1,-5.729286194E0
2.076540791E2,6.615848541E0,5.962371063E1,-4.961097717E0
2.076640861E2,7.014541626E0,5.947112274E1,-4.066398621E0
2.076740921E2,7.569664001E0,5.930426788E1,-2.785446167E0
2.076840991E2,8.197555542E0,5.947639465E1,-1.675254822E0
2.076941051E2,8.820957184E0,5.937580109E1,-3.646621704E-1
2.077041121E2,9.343349457E0,5.903186798E1,1.274139404E0
2.077141181E2,1.012852859E1,5.924471283E1,2.477302551E0
2.077241251E2,1.069227219E1,5.883642578E1,3.817245483E0
2.077341311E2,1.143771744E1,5.854344177E1,4.824890137E0
2.077441381E2,1.182879257E1,5.831320190E1,6.202911377E0
2.077541441E2,1.225840378E1,5.813105011E1,7.596252441E0
2.077641501E2,1.289094543E1,5.794299316E1,8.773826599E0
2.077741571E2,1.315422821E1,5.739779663E1,9.857200623E0
2.077841631E2,1.340084839E1,5.696382904E1,1.116961670E1
2.077941701E2,1.364574814E1,5.675679016E1,1.236900330E1
2.078041761E2,1.374404907E1,5.663037109E1,1.296936035E1
2.078141831E2,1.350117874E1,5.678276062E1,1.357825470E1
2.078241891E2,1.335338593E1,5.663199615E1,1.460144806E1
2.078341961E2,1.287450790E1,5.631420135E1,1.536262512E1
2.078442021E2,1.266841507E1,5.628013611E1,1.574781799E1
2.078542091E2,1.233423996E1,5.591896820E1,1.683705139E1
2.078642151E2,1.185834885E1,5.574687958E1,1.721350861E1
2.078742221E2,1.170802689E1,5.581875610E1,1.834006500E1
2.078842281E2,1.120067596E1,5.558613586E1,1.903927612E1
2.078942341E2,1.077856064E1,5.561514282E1,1.906768799E1
2.079042411E2,1.081956482E1,5.570415497E1,1.924317169E1
2.079142471E2,1.089229965E1,5.589746857E1,1.946302795E1
2.079242541E2,1.089229965E1,5.589746857E1,1.946302795E1
2.079342601E2,1.110160446E1,5.565013885E1,1.964231873E1
2.079442671E2,1.129735184E1,5.540589905E1,1.985221863E1
2.079542731E2,1.122796631E1,5.533512878E1,2.035025787E1
2.079642801E2,1.109214020E1,5.531941986E1,2.048168945E1
2.079742861E2,1.052282333E1,5.533528900E1,1.973835754E1
2.079842931E2,1.041122055E1,5.570249939E1,1.961954498E1
2.079942991E2,1.035008240E1,5.619695282E1,1.861804199E1
2.080043061E2,9.876384735E0,5.684178925E1,1.727465820E1
2.080143121E2,9.853038788E0,5.738955688E1,1.513603210E1
