"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.136514789E2,5.238514469E1,4.906689788E0,1.235280365E0,1.187992035E0,2.133082178E2,4.970093064E0,3.020382752E0
2.146514895E2,5.238513086E1,4.906682673E0,1.096279748E0,1.182049312E0,2.119388319E2,4.970738646E0,3.019320180E0
2.156514986E2,5.238512088E1,4.906671387E0,6.273454623E-1,1.318237533E0,2.123407108E2,4.996571170E0,2.976375913E0
2.166515077E2,5.238511333E1,4.906648734E0,8.059680574E-1,1.401533859E0,2.166719242E2,5.010317849E0,2.953176610E0
2.176515181E2,5.238510657E1,4.906627952E0,1.530735670E0,1.348991126E0,2.169018320E2,4.995438425E0,2.978276678E0
2.186515263E2,5.238509195E1,4.906610759E0,1.738469846E0,1.494311076E0,2.163613507E2,4.977720670E0,3.007795533E0
2.196515366E2,5.238507802E1,4.906598402E0,1.961885813E0,1.527098997E0,2.176199548E2,4.965190391E0,3.028435472E0
2.206515462E2,5.238506342E1,4.906594777E0,1.993053814E0,1.468381687E0,2.159177400E2,4.934434103E0,3.078294515E0
2.216515554E2,5.238506384E1,4.906587085E0,2.123876496E0,1.169043817E0,2.238108175E2,4.898790948E0,3.134706411E0
2.226515647E2,5.238505505E1,4.906574082E0,1.564867570E0,9.905006147E-1,2.192253715E2,4.905818651E0,3.123696591E0
2.236515740E2,5.238504277E1,4.906563202E0,-1.284384076E-2,1.022165732E0,2.167776829E2,4.943498532E0,3.063716582E0
2.246515827E2,5.238503193E1,4.906560580E0,-5.160917994E-2,1.076246060E0,2.110680534E2,4.967339042E0,3.024909895E0
2.256515924E2,5.238502423E1,4.906549304E0,-3.781282175E-1,1.093547752E0,2.123452242E2,5.014638004E0,2.945834809E0
2.266516007E2,5.238501095E1,4.906534107E0,8.262462635E-2,1.172012987E0,2.126419171E2,5.073109276E0,2.843958387E0
2.276516107E2,5.238500011E1,4.906533874E0,3.408988928E-1,1.206520076E0,2.115097804E2,5.079497613E0,2.832532619E0
2.286516194E2,5.238498667E1,4.906525032E0,1.091206983E0,1.237278159E0,2.106385537E2,5.124816004E0,2.749690520E0
2.296516293E2,5.238497195E1,4.906515292E0,1.573590919E0,1.298419164E0,2.087092953E2,5.175222034E0,2.653603952E0
2.306516378E2,5.238496459E1,4.906522078E0,1.591783646E0,9.775604922E-1,2.052988381E2,5.166672875E0,2.670211309E0
2.316516471E2,5.238496054E1,4.906517443E0,1.619206688E0,8.661301212E-1,2.082499618E2,5.171386001E0,2.661071938E0
2.326516563E2,5.238495919E1,4.906498059E0,1.206390608E0,8.517487532E-1,2.158298575E2,5.174320374E0,2.655361690E0
2.336516653E2,5.238495441E1,4.906485777E0,1.055219635E0,8.804637076E-1,2.200361329E2,5.142951958E0,2.715618197E0
2.346516744E2,5.238494718E1,4.906466332E0,8.324977262E-1,7.861561581E-1,2.227264091E2,5.172359310E0,2.659179610E0
2.356516832E2,5.238493810E1,4.906473685E0,5.929214694E-1,7.608076268E-1,2.185519795E2,5.206290208E0,2.592118691E0
2.366516927E2,5.238493175E1,4.906468993E0,6.040555043E-1,8.070224674E-1,2.158784414E2,5.234097017E0,2.535501025E0
2.376517030E2,5.238491748E1,4.906479105E0,8.419879042E-1,1.022551748E0,2.083751389E2,5.251633057E0,2.498977245E0
2.386517111E2,5.238491175E1,4.906472133E0,7.889241250E-1,1.119327402E0,2.101630282E2,5.186880846E0,2.630742124E0
2.396517200E2,5.238489429E1,4.906436081E0,2.005929844E-1,1.302160006E0,2.173147172E2,5.124447358E0,2.750377485E0
2.406517287E2,5.238487474E1,4.906417471E0,7.665411606E-1,1.389898814E0,2.207060627E2,5.065337316E0,2.857777966E0
2.416517377E2,5.238486398E1,4.906399143E0,6.664511403E-1,1.350996217E0,2.243240834E2,5.049991923E0,2.884808246E0
2.426517479E2,5.238484186E1,4.906386262E0,9.075935045E-1,1.333638187E0,2.158296936E2,5.060200339E0,2.866864064E0
2.436517562E2,5.238483439E1,4.906370824E0,1.260586620E0,1.155972188E0,2.156942338E2,5.048997285E0,2.886548710E0
2.446517648E2,5.238481878E1,4.906365801E0,1.630555729E0,1.241991862E0,2.137904801E2,5.007934859E0,2.957215832E0
2.456517744E2,5.238480767E1,4.906368645E0,2.751800450E0,1.067150780E0,2.142651033E2,4.965926318E0,3.027228574E0
2.466517837E2,5.238479927E1,4.906357232E0,1.888757878E0,1.004320642E0,2.165366173E2,4.942644081E0,3.065094863E0
2.476517925E2,5.238479341E1,4.906346202E0,2.100450834E0,1.085368432E0,2.165346051E2,4.908871143E0,3.118897423E0
2.486518010E2,5.238478262E1,4.906331157E0,2.939127479E-1,1.289715016E0,2.117064408E2,4.868262292E0,3.181911264E0
2.496518099E2,5.238477375E1,4.906319761E0,1.028846845E0,1.437583956E0,2.134156246E2,4.865261004E0,3.186498454E0
2.506518197E2,5.238477200E1,4.906317582E0,1.661413373E0,1.431990702E0,2.148223019E2,4.850876931E0,3.208353166E0
2.516518282E2,5.238476108E1,4.906296864E0,1.470108903E0,1.451921979E0,2.167490402E2,4.849629539E0,3.210238366E0
2.526518373E2,5.238474582E1,4.906279256E0,1.352286819E0,1.467484497E0,2.168585840E2,4.838906937E0,3.226378261E0
2.536518468E2,5.238474577E1,4.906276875E0,1.926147441E0,1.162702579E0,2.204134303E2,4.819971669E0,3.254598308E0
2.546518561E2,5.238474337E1,4.906264783E0,2.316295282E0,1.039207395E0,2.214964911E2,4.809154005E0,3.270561847E0
2.556518644E2,5.238473830E1,4.906256482E0,1.994754243E0,1.035278526E0,2.215184245E2,4.813304554E0,3.264450383E0
2.566518732E2,5.238473142E1,4.906253056E0,2.570835403E0,8.787460149E-1,2.119524084E2,4.810157982E0,3.269085074E0
2.576518828E2,5.238471722E1,4.906248667E0,2.269537712E0,9.106921085E-1,2.010695911E2,4.817803392E0,3.257807163E0
2.586518922E2,5.238470518E1,4.906233393E0,1.929792031E0,9.850162592E-1,2.051146764E2,4.849683636E0,3.210156642E0
2.596523350E2,5.238469059E1,4.906220504E0,1.697003288E0,1.062372020E0,2.049280909E2,4.886918263E0,3.153183616E0
2.606523156E2,5.238467862E1,4.906211527E0,1.651852718E0,1.187127763E0,2.047043968E2,4.919231445E0,3.102531067E0
2.616522819E2,5.238466294E1,4.906206399E0,1.418564955E0,1.351894715E0,2.020286996E2,4.968495423E0,3.023010133E0
2.626522416E2,5.238464437E1,4.906195663E0,1.797885118E0,1.689367160E0,2.018064152E2,5.042659635E0,2.897606054E0
2.636521977E2,5.238464113E1,4.906189848E0,1.760305099E0,1.125255919E0,2.067922199E2,4.949597340E0,3.053853829E0
2.646521450E2,5.238463694E1,4.906175312E0,1.731196096E0,1.017444044E0,2.117369790E2,4.967765160E0,3.024210037E0
2.656520953E2,5.238462259E1,4.906160269E0,1.838475812E0,1.034858222E0,2.108852856E2,4.989109400E0,2.988866747E0
2.666520462E2,5.238460453E1,4.906162314E0,1.925107456E0,1.086964645E0,2.035369272E2,5.015487588E0,2.944388100E0
2.676519934E2,5.238458222E1,4.906171894E0,1.764974977E0,1.299200557E0,1.954203282E2,5.026815427E0,2.925006615E0
2.686519483E2,5.238456400E1,4.906151301E0,1.646021346E0,1.585038402E0,1.995445225E2,5.122372042E0,2.838046780E0
2.696519009E2,5.238454971E1,4.906133727E0,2.253026809E0,1.671234507E0,2.002951647E2,5.092778132E0,2.813437083E0
2.706518487E2,5.238454961E1,4.906122415E0,1.944764784E0,1.136069288E0,2.078235942E2,5.077636389E0,2.893295890E0
2.716518027E2,5.238453824E1,4.906115197E0,2.443609193E0,1.141631862E0,2.064737462E2,5.136814170E0,2.936465201E0
2.726517633E2,5.238452004E1,4.906125648E0,2.521295036E0,1.035939157E0,1.922987726E2,5.025918393E0,2.947950236E0
2.736517198E2,5.238451460E1,4.906124024E0,2.600217074E0,1.037427614E0,1.917651594E2,5.024805004E0,2.928458930E0
2.746516795E2,5.238451345E1,4.906115557E0,1.559899567E0,9.766275518E-1,1.941272315E2,5.078610528E0,2.848574558E0
2.756516409E2,5.238450614E1,4.906101651E0,-1.576834982E-1,1.000772334E0,1.973359956E2,5.175477953E0,2.736611624E0
2.766516061E2,5.238450474E1,4.906089178E0,9.103262173E-1,8.731306809E-1,1.991447729E2,5.192965691E0,2.779648356E0
2.776515726E2,5.238447989E1,4.906102827E0,1.988279039E0,8.985518495E-1,1.853876267E2,5.042570525E0,2.900226045E0
2.786515414E2,5.238445325E1,4.906109091E0,2.067069354E0,1.059082365E0,1.825038036E2,5.012495702E0,2.949478576E0
2.796515118E2,5.238443364E1,4.906114327E0,1.821580821E0,1.112166054E0,1.812541923E2,4.991377439E0,2.985077603E0
2.806514844E2,5.238442132E1,4.906105143E0,2.034770385E0,1.036114544E0,1.838832343E2,5.026769820E0,2.925084992E0
2.816514597E2,5.238442452E1,4.906096938E0,2.591617363E0,7.998659132E-1,1.879834315E2,4.995178539E0,2.978712540E0
2.826514360E2,5.238440985E1,4.906104125E0,2.810832043E0,9.946051799E-1,1.824247117E2,5.011180106E0,2.951713227E0
2.836514126E2,5.238440218E1,4.906101840E0,2.233776024E0,8.447390136E-1,1.758630341E2,4.987244251E0,2.991977909E0
2.846513916E2,5.238437665E1,4.906092821E0,2.596661608E0,1.076859032E0,1.822937719E2,4.955503718E0,3.044260163E0
2.856513723E2,5.238436716E1,4.906122069E0,2.402723998E0,1.064192940E0,1.723853519E2,4.978513377E0,3.006483259E0
2.866513541E2,5.238435980E1,4.906138171E0,2.391691854E0,1.011247279E0,1.662918443E2,4.951965224E0,3.050012698E0
2.876513374E2,5.238435425E1,4.906131663E0,2.283753334E0,9.045979863E-1,1.733801002E2,4.987508434E0,2.991537507E0
2.886513212E2,5.238434236E1,4.906142936E0,2.008816866E0,1.073151519E0,1.711615370E2,4.964664660E0,3.029297252E0
2.896513060E2,5.238432994E1,4.906145773E0,2.315731884E0,1.208485881E0,1.738173545E2,5.017475318E0,2.940999569E0
2.906512917E2,5.238431193E1,4.906150636E0,2.654920342E0,1.459399626E0,1.724167478E2,5.043020613E0,2.896977758E0
2.916512791E2,5.238430298E1,4.906158518E0,3.035424105E0,1.429699799E0,1.712675195E2,5.023691330E0,2.930368997E0
2.926512663E2,5.238428394E1,4.906170445E0,4.379598564E0,1.514172455E0,1.700099153E2,5.053772910E0,2.878179357E0
2.936512550E2,5.238427239E1,4.906158696E0,3.401692265E0,1.516858436E0,1.770035697E2,5.036345609E0,2.908566647E0
2.946512445E2,5.238426365E1,4.906157616E0,7.463725302E-1,1.369038077E0,1.813145890E2,5.019697457E0,2.937205215E0
2.956512350E2,5.238425094E1,4.906164892E0,1.647621101E0,1.232620994E0,1.777927178E2,5.046743904E0,2.890486637E0
2.966512249E2,5.238424105E1,4.906164637E0,2.349384306E0,1.062580843E0,1.787267366E2,5.443893563E0,2.783548231E0
2.976512163E2,5.238423384E1,4.906169554E0,2.059293408E0,9.109232189E-1,1.763626894E2,5.923801541E0,2.550193706E0
2.986512082E2,5.238422574E1,4.906172018E0,2.761635924E0,8.367881964E-1,1.761082239E2,5.869164836E0,2.338514802E0
2.996512004E2,5.238421454E1,4.906169958E0,2.894824019E0,8.933057449E-1,1.790241281E2,6.030315922E0,2.166868021E0
3.006511935E2,5.238419716E1,4.906170056E0,2.993619704E0,1.130574377E0,1.790821284E2,5.994316723E0,2.290692163E0
3.016511877E2,5.238418557E1,4.906182048E0,2.486691588E0,1.191172382E0,1.759518928E2,6.264876211E0,2.175613714E0
3.026511807E2,5.238417198E1,4.906195685E0,2.854699713E0,1.194062668E0,1.720279654E2,6.592109784E0,1.978822457E0
3.036511755E2,5.238414167E1,4.906217074E0,2.704510567E0,1.559544017E0,1.689613894E2,6.941278855E0,1.822747178E0
3.046511701E2,5.238413929E1,4.906193326E0,2.646328214E0,1.163379784E0,1.812396238E2,6.516630671E0,2.215867239E0
3.056511655E2,5.238412419E1,4.906182530E0,2.377700292E0,1.207857117E0,1.842966699E2,6.345651709E0,2.179069437E0
3.066511606E2,5.238411304E1,4.906172404E0,2.110459199E0,1.079931494E0,1.863669533E2,5.526914201E0,2.491887791E0
3.076511561E2,5.238409857E1,4.906170564E0,2.227775639E0,1.069309865E0,1.879760280E2,5.160817255E0,2.681511195E0
3.086511523E2,5.238408530E1,4.906169589E0,2.460495947E0,9.872256784E-1,1.863911957E2,5.158392529E0,2.686172658E0
3.096511487E2,5.238407453E1,4.906169537E0,2.752805125E0,1.071986282E0,1.862736717E2,5.133473154E0,2.733494176E0
3.106511447E2,5.238405872E1,4.906160220E0,2.659204203E0,1.111712011E0,1.886584467E2,5.033288620E0,2.913853583E0
3.116511416E2,5.238404474E1,4.906179486E0,2.877612433E0,1.103713287E0,1.753066030E2,5.006275930E0,2.960023370E0
3.126511390E2,5.238403755E1,4.906182015E0,3.238600391E0,1.084539189E0,1.727663223E2,4.958334663E0,3.039647085E0
3.136511370E2,5.238402852E1,4.906178765E0,3.298896722E0,1.013572702E0,1.793072650E2,5.009580012E0,2.954428055E0
3.146511346E2,5.238402168E1,4.906172968E0,2.900698676E0,1.017460368E0,1.828180543E2,5.050632203E0,2.883687116E0
3.156511312E2,5.238401082E1,4.906166640E0,2.737013697E0,1.026375809E0,1.845261280E2,5.103379178E0,2.789275532E0
3.166511290E2,5.238399130E1,4.906164731E0,1.703867570E0,1.278503145E0,1.843934262E2,5.221231134E0,2.561890412E0
3.176511283E2,5.238398095E1,4.906158377E0,4.156834548E-1,1.304280183E0,1.871901475E2,5.325603538E0,2.337195754E0
3.186511260E2,5.238396234E1,4.906164210E0,1.249415398E0,1.375995062E0,1.832635584E2,5.315358026E0,2.360403798E0
3.196511240E2,5.238394018E1,4.906184133E0,2.583995405E0,1.529232211E0,1.770618594E2,5.304976003E0,2.383645661E0
3.206511223E2,5.238393461E1,4.906185255E0,2.364291215E0,1.448801738E0,1.804992783E2,5.356823085E0,2.347248034E0
3.216511211E2,5.238391749E1,4.906196240E0,1.896967648E0,1.531219759E0,1.806014246E2,5.386281277E0,2.280296705E0
3.226511199E2,5.238390325E1,4.906191212E0,2.292639031E0,1.571400349E0,1.846713507E2,5.467400599E0,2.164014815E0
3.236511190E2,5.238389395E1,4.906185592E0,2.917455673E0,1.511015438E0,1.903412402E2,5.491119109E0,2.227202093E0
3.246511176E2,5.238386979E1,4.906186886E0,2.816324871E0,1.757274555E0,1.863616749E2,5.526542560E0,2.224485572E0
3.256511167E2,5.238384572E1,4.906187077E0,3.382058899E0,1.765460034E0,1.844667438E2,5.517620160E0,2.173518424E0
3.266511167E2,5.238382330E1,4.906185778E0,3.008840102E0,1.776191516E0,1.842434701E2,5.301150967E0,2.477220897E0
3.276511158E2,5.238380719E1,4.906202250E0,3.028731523E0,1.722371077E0,1.800219093E2,5.147545685E0,2.706900525E0
3.286511152E2,5.238378810E1,4.906193502E0,2.655348723E0,1.742600513E0,1.813638221E2,5.089113485E0,2.815219525E0
3.296511139E2,5.238377194E1,4.906192896E0,2.482645851E0,1.714347047E0,1.789251247E2,5.026398431E0,2.925723132E0
3.306511143E2,5.238375465E1,4.906201942E0,2.476818238E0,1.655876334E0,1.767480219E2,5.003532495E0,2.964658430E0
3.316511135E2,5.238374843E1,4.906180492E0,2.190764739E0,1.457639062E0,1.818973369E2,5.012232433E0,2.949925943E0
3.326511126E2,5.238374238E1,4.906170192E0,2.046687821E0,1.257867430E0,1.810452423E2,4.988067403E0,2.990605392E0
3.336511130E2,5.238373171E1,4.906188276E0,1.639288506E0,1.208430766E0,1.668193238E2,4.952004447E0,3.049949015E0
3.346511120E2,5.238373154E1,4.906197938E0,1.559716732E0,1.199274969E0,1.601422930E2,4.943988458E0,3.062925915E0
3.356511117E2,5.238372750E1,4.906217758E0,1.486071859E0,1.108948683E0,1.482266263E2,4.935060616E0,3.077290000E0
3.366511127E2,5.238373583E1,4.906257505E0,1.853551189E0,1.248025374E0,1.141647138E2,4.868337369E0,3.181796395E0
3.376511126E2,5.238373949E1,4.906279355E0,2.015988231E0,1.104018947E0,9.673057085E1,4.849720499E0,3.210100951E0
3.386511124E2,5.238374424E1,4.906302275E0,2.158190118E0,1.137476446E0,8.407541622E1,4.837712064E0,3.228169608E0
3.396511121E2,5.238375085E1,4.906318812E0,2.365686897E0,1.027956862E0,7.519114860E1,4.823293437E0,3.249673439E0
3.406511111E2,5.238376263E1,4.906337944E0,2.666637735E0,1.153821036E0,6.285883798E1,4.834752402E0,3.232600538E0
3.416511127E2,5.238377597E1,4.906355072E0,2.732531068E0,1.377841784E0,5.496268576E1,4.832762693E0,3.235574414E0
3.426511121E2,5.238377913E1,4.906362490E0,8.347963709E-1,9.589374614E-1,5.380796842E1,4.862821388E0,3.190220240E0
3.436511118E2,5.238378378E1,4.906375785E0,9.364728257E-2,9.326513471E-1,5.644555725E1,4.897703978E0,3.136404434E0
3.446511122E2,5.238379440E1,4.906392047E0,1.796225142E0,9.981382525E-1,4.770945766E1,4.911512246E0,3.114736664E0
3.456511126E2,5.238380958E1,4.906417112E0,2.144791371E0,1.424624239E0,4.705345538E1,4.894361990E0,3.141617058E0
3.466511128E2,5.238381888E1,4.906434394E0,2.115936101E0,1.550369712E0,4.711373330E1,4.906310641E0,3.122923779E0
3.476511133E2,5.238382627E1,4.906457676E0,2.075607901E0,1.614402116E0,4.687263583E1,4.895973229E0,3.139105474E0
3.486511143E2,5.238383463E1,4.906475702E0,2.318033027E0,1.551937911E0,4.266059956E1,4.864745007E0,3.187286158E0
3.496511135E2,5.238384397E1,4.906483306E0,2.228391054E0,1.368313466E0,3.620124902E1,4.884174876E0,3.157431364E0
3.506511139E2,5.238386554E1,4.906480243E0,1.710746542E0,1.499147183E0,2.294672310E1,4.873796635E0,3.173427704E0
3.516511143E2,5.238388398E1,4.906481575E0,1.783990234E0,1.556104047E0,1.935641726E1,4.881724016E0,3.161219332E0
3.526511145E2,5.238390021E1,4.906475376E0,1.870949384E0,1.506156088E0,1.139345332E1,4.882349253E0,3.160253597E0
3.536511147E2,5.238390932E1,4.906465631E0,2.255146175E0,1.313386105E0,2.038761139E0,4.869552870E0,3.179935829E0
3.546511153E2,5.238391947E1,4.906468507E0,2.197127413E0,1.138984875E0,4.424622068E0,4.861739033E0,3.191869453E0
3.556511155E2,5.238392966E1,4.906468831E0,2.131982945E0,1.053545336E0,2.006440561E0,4.857388050E0,3.198486887E0
3.566511155E2,5.238394100E1,4.906466759E0,2.073560839E0,1.003517535E0,3.598136368E2,4.874528241E0,3.172303809E0
3.576511166E2,5.238395232E1,4.906466371E0,2.083403209E0,1.075152106E0,1.023798241E0,4.924589964E0,3.094018539E0
3.586511174E2,5.238396550E1,4.906463584E0,2.469002099E0,1.227045740E0,3.599263753E2,4.977299588E0,3.008492287E0
3.596511176E2,5.238397680E1,4.906463811E0,2.708415554E0,1.215497617E0,3.595618779E2,5.171029263E0,2.937307365E0
3.606511182E2,5.238398851E1,4.906461951E0,2.573954896E0,1.264645786E0,3.584710072E2,5.576011349E0,2.903747937E0
3.616511182E2,5.238400052E1,4.906464600E0,2.344795802E0,1.368479954E0,3.597866766E2,6.062672033E0,2.828210839E0
3.626511191E2,5.238401112E1,4.906470919E0,2.243038463E0,1.375557245E0,2.759890100E0,6.277342843E0,2.769069052E0
3.636511197E2,5.238402372E1,4.906469353E0,2.170728360E0,1.403208910E0,1.955004734E0,6.749698931E0,2.576176494E0
3.646511194E2,5.238403527E1,4.906482151E0,2.284687935E0,1.433712656E0,6.255629002E0,7.237020119E0,2.258208431E0
3.656511209E2,5.238404956E1,4.906479824E0,2.456372752E0,1.439097841E0,5.097082523E0,7.624339210E0,1.917899808E0
3.666511213E2,5.238407737E1,4.906463486E0,2.982882140E0,1.767362425E0,1.441524635E0,8.086897063E0,1.720568348E0
3.676511211E2,5.238409029E1,4.906444585E0,3.004144080E0,1.676075541E0,3.595955862E2,8.272212397E0,1.657329886E0
3.686511222E2,5.238410162E1,4.906454771E0,2.918234739E0,1.591662849E0,5.468256512E0,6.692404548E0,2.662810675E0
3.696511226E2,5.238410950E1,4.906457585E0,2.762171017E0,1.500561347E0,6.075834289E0,6.267874418E0,2.844069019E0
3.706511227E2,5.238412017E1,4.906461971E0,2.848607363E0,1.487089526E0,6.208773311E0,6.716908372E0,2.743896587E0
3.716511242E2,5.238413610E1,4.906460684E0,2.361856152E0,1.514333647E0,5.192234901E0,7.181315906E0,2.795024454E0
3.726511239E2,5.238414882E1,4.906464988E0,2.379530901E0,1.537420651E0,6.639834672E0,7.796713207E0,2.730170942E0
3.736511242E2,5.238415062E1,4.906475038E0,3.182884175E0,1.433028384E0,1.347138253E1,8.343475081E0,2.687012156E0
3.746511254E2,5.238417342E1,4.906459171E0,2.449725063E0,1.520522733E0,7.858016505E0,8.714614502E0,2.622510293E0
3.756511252E2,5.238419392E1,4.906430441E0,1.514307528E0,1.468445261E0,1.068199673E0,8.862348615E0,2.605378648E0
3.766511260E2,5.238420519E1,4.906449703E0,1.239763483E0,1.395894430E0,8.354350493E0,8.961340995E0,2.446147210E0
3.776511271E2,5.238422205E1,4.906455206E0,1.292016681E0,1.469517147E0,1.108095958E1,8.784887353E0,2.537542826E0
3.786511271E2,5.238422500E1,4.906490161E0,1.491817056E0,1.188185165E0,2.240628580E1,8.622521328E0,2.482117967E0
3.796511282E2,5.238423547E1,4.906456748E0,1.565397811E0,1.136867444E0,2.413850097E1,8.523184096E0,2.462433701E0
3.806511284E2,5.238424502E1,4.906409149E0,2.330708648E0,1.100886416E0,2.166117978E1,8.541704913E0,2.495167180E0
3.816511295E2,5.238425153E1,4.906426312E0,2.342160685E0,1.048581867E0,2.787242554E1,8.436267015E0,2.459140809E0
3.826511300E2,5.238425809E1,4.906439250E0,2.502993848E0,1.046564299E0,3.458792517E1,8.351100998E0,2.484705800E0
3.836511304E2,5.238426596E1,4.906437644E0,2.646404802E0,9.949593640E-1,3.592424362E1,8.409220711E0,2.464648185E0
3.846511304E2,5.238427947E1,4.906421645E0,2.177394801E0,1.022553200E0,3.196365958E1,8.376997719E0,2.441600278E0
3.856516367E2,5.238430398E1,4.906348464E0,2.655638094E0,1.066605118E0,2.023523995E1,8.275337834E0,2.466314019E0
3.866516310E2,5.238431351E1,4.906362524E0,2.854967386E0,1.065122108E0,2.320815949E1,8.168561779E0,2.514673242E0
3.876516122E2,5.238432553E1,4.906360320E0,2.542534553E0,1.094306848E0,2.124405494E1,8.315150837E0,2.531926299E0
3.886515987E2,5.238434126E1,4.906330694E0,2.307110545E0,1.128741407E0,1.426568782E1,8.413578300E0,2.515861343E0
3.896515774E2,5.238435390E1,4.906369502E0,2.615227401E0,1.079352056E0,2.011037722E1,8.357687002E0,2.460307880E0
3.906515481E2,5.238436312E1,4.906358070E0,2.394476497E0,1.125541578E0,1.790953252E1,8.496790450E0,2.498672476E0
3.916515205E2,5.238438227E1,4.906324198E0,2.516976591E0,1.128964968E0,1.079688592E1,8.564217400E0,2.497311508E0
3.926514974E2,5.238439637E1,4.906350474E0,2.846942360E0,1.121571504E0,1.462778074E1,8.177721771E0,2.487904084E0
3.936514680E2,5.238441474E1,4.906377689E0,2.908821734E0,1.229442630E0,1.846585487E1,7.794800211E0,2.591087731E0
3.946514456E2,5.238443516E1,4.906409199E0,2.778538207E0,1.246281649E0,2.073732324E1,7.556985551E0,2.485218601E0
3.956514225E2,5.238445473E1,4.906481841E0,3.016238758E0,1.285441636E0,2.638518087E1,7.195024681E0,2.460503755E0
3.966513932E2,5.238447318E1,4.906492064E0,3.376832754E0,1.399214335E0,2.673075060E1,7.201267261E0,2.370248876E0
3.976513700E2,5.238449551E1,4.906481351E0,3.056812422E0,1.437791531E0,2.458763278E1,7.125586855E0,2.334802270E0
3.986513479E2,5.238450963E1,4.906476437E0,3.103018176E0,1.295836574E0,2.251549343E1,7.208885810E0,2.199406069E0
3.996513193E2,5.238452065E1,4.906484990E0,2.552408299E0,1.258786266E0,2.570494129E1,7.002839238E0,2.175440527E0
4.006512907E2,5.238451035E1,4.906525084E0,1.786760986E0,1.324647366E0,5.841080079E1,6.937686286E0,2.105741039E0
4.016512629E2,5.238450870E1,4.906556155E0,2.300944380E0,1.340054261E0,6.824859667E1,6.812306884E0,1.863045217E0
4.026512359E2,5.238451538E1,4.906548451E0,2.291760786E0,1.159401776E0,7.263355506E1,6.619120098E0,1.804838939E0
4.036512114E2,5.238451476E1,4.906571329E0,2.451249762E0,8.341397774E-1,7.311329725E1,6.685244519E0,1.656494913E0
4.046511880E2,5.238451175E1,4.906569898E0,2.834230854E0,3.957358583E-1,7.994061570E1,6.715489534E0,1.515448844E0
4.056511663E2,5.238448788E1,4.906562842E0,3.434943577E0,5.413134121E-1,8.996561631E1,6.589204150E0,1.783493336E0
4.066511449E2,5.238449874E1,4.906531313E0,3.194981275E0,1.820094339E-1,9.849615725E1,6.616764690E0,1.733216941E0
4.076511257E2,5.238446813E1,4.906515102E0,2.419548070E0,1.633569946E-1,1.149443231E2,6.554367250E0,1.829990071E0
4.086511066E2,5.238446493E1,4.906507640E0,1.754322602E0,3.087363026E-1,1.149443132E2,6.516139097E0,1.949046281E0
4.096510884E2,5.238445625E1,4.906481809E0,1.475481111E0,7.258232104E-2,1.149442808E2,6.665802264E0,2.006870971E0
4.106510715E2,5.238442753E1,4.906491049E0,1.529435321E0,3.179009763E-1,1.149442686E2,6.659132716E0,2.018332532E0
4.116510563E2,5.238441713E1,4.906499402E0,2.132745153E0,3.762766474E-1,1.149442692E2,6.991155419E0,1.788420293E0
4.126510407E2,5.238440787E1,4.906523699E0,2.297921253E0,7.614876056E-1,1.188760557E2,7.499510288E0,1.524850836E0
4.136510272E2,5.238439721E1,4.906546989E0,1.546093400E0,1.191352920E0,1.201435994E2,8.490205271E0,1.418203112E0
4.146510128E2,5.238437848E1,4.906570974E0,2.557709490E0,1.410136411E0,1.317999448E2,9.199728326E0,1.313096516E0
4.156510001E2,5.238437187E1,4.906595140E0,2.641598572E0,1.472100859E0,1.288633766E2,8.153543551E0,1.509574289E0
4.166509877E2,5.238434920E1,4.906575710E0,2.963074056E0,1.339027942E0,1.501158592E2,7.903887913E0,1.583553456E0
4.176509763E2,5.238433234E1,4.906592309E0,2.916940085E0,1.369171290E0,1.503685981E2,7.429382625E0,1.870419664E0
4.186509655E2,5.238431511E1,4.906615023E0,3.199997505E0,1.257549738E0,1.491438552E2,7.338812028E0,1.902259906E0
4.196509545E2,5.238429549E1,4.906623500E0,3.016880329E0,1.333600346E0,1.499632182E2,7.417237972E0,1.949579262E0
4.206509440E2,5.238429035E1,4.906663966E0,2.604417714E0,1.394888952E0,1.419529834E2,7.172967124E0,2.000228758E0
4.216509347E2,5.238428513E1,4.906690445E0,2.758294838E0,1.455514682E0,1.352855529E2,7.157500484E0,2.007611122E0
4.226509254E2,5.238428119E1,4.906729748E0,2.901095771E0,1.579389878E0,1.286995886E2,7.102320228E0,2.087916331E0
4.236509161E2,5.238427111E1,4.906757110E0,2.042076123E0,1.727278903E0,1.287390964E2,7.268523443E0,2.022965466E0
4.246509075E2,5.238425783E1,4.906739876E0,2.238695967E0,1.468400869E0,1.364205097E2,7.543747615E0,1.944177342E0
4.256508999E2,5.238425036E1,4.906754183E0,2.408357544E0,1.530874727E0,1.357509280E2,7.393855467E0,1.933253917E0
4.266508915E2,5.238424083E1,4.906755774E0,2.479800586E0,1.403904201E0,1.382588861E2,7.578000501E0,1.919446096E0
4.276508851E2,5.238423447E1,4.906775846E0,2.862663684E0,1.322980375E0,1.361456923E2,7.619567485E0,1.872182008E0
4.286508776E2,5.238422599E1,4.906796145E0,2.967106409E0,1.304390929E0,1.356926210E2,7.673903373E0,1.747175449E0
