"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.551254530E-1,-2.806050062E0,2.943000078E0,7.665000439E0
3.576151380E-1,-2.964000225E0,2.944950104E0,7.831950188E0
3.601046980E-1,-3.048000097E0,2.992950201E0,8.011950493E0
3.625942940E-1,-3.252000093E0,3.073950052E0,8.220000267E0
3.650839570E-1,-3.486000061E0,3.160950184E0,8.395050049E0
3.675736000E-1,-3.622950077E0,3.205950260E0,8.529000282E0
3.700631580E-1,-3.654000282E0,3.283050060E0,8.677950859E0
3.725527470E-1,-3.442950249E0,3.534000158E0,8.851950645E0
3.750424560E-1,-3.429000139E0,3.663000107E0,8.881050110E0
3.775321290E-1,-3.436050177E0,3.594000101E0,8.809050560E0
3.800217810E-1,-3.448050261E0,3.441000223E0,8.730000496E0
3.825114390E-1,-3.546000242E0,3.172950268E0,8.539050102E0
3.850011310E-1,-3.690000057E0,2.955000162E0,8.227050781E0
3.874908170E-1,-3.594000101E0,2.778000116E0,7.909050465E0
3.899803760E-1,-3.309000254E0,2.512050152E0,7.650000572E0
3.924699720E-1,-2.962050200E0,2.380050182E0,7.492050171E0
3.949596350E-1,-2.682000160E0,2.205000162E0,7.375050545E0
3.974492780E-1,-2.458950043E0,2.077950001E0,7.276950359E0
3.999389790E-1,-2.268000126E0,1.935000062E0,7.215000153E0
4.024286630E-1,-2.062050104E0,1.815000057E0,7.138050556E0
4.049182230E-1,-1.864950061E0,1.699950099E0,7.083000183E0
4.074078190E-1,-1.624050021E0,1.612050056E0,7.051950455E0
4.098975260E-1,-1.468050122E0,1.504050016E0,7.099950314E0
4.123872010E-1,-1.360050082E0,1.405950069E0,7.239000320E0
4.148768330E-1,-1.366950035E0,1.360050082E0,7.318050385E0
4.173664920E-1,-1.387050033E0,1.336050034E0,7.411050320E0
4.198560550E-1,-1.336050034E0,1.377000093E0,7.485000134E0
4.223456460E-1,-1.303050041E0,1.417950034E0,7.621950150E0
4.248353540E-1,-1.269000053E0,1.405950069E0,7.689000130E0
4.273250280E-1,-1.213950038E0,1.342950106E0,7.749000549E0
4.298146940E-1,-1.245000005E0,1.267050028E0,7.783950329E0
4.323043520E-1,-1.324050069E0,1.183050036E0,7.846950531E0
4.347940490E-1,-1.410000086E0,1.123050094E0,7.855950356E0
4.372837350E-1,-1.501050115E0,1.099050045E0,7.830000401E0
4.397732940E-1,-1.545000076E0,1.060950041E0,7.804050446E0
4.422628910E-1,-1.578000069E0,9.889500737E-1,7.849050522E0
4.447525430E-1,-1.597050071E0,9.079500437E-1,7.911000252E0
4.472421860E-1,-1.717050076E0,9.000000358E-1,8.010000229E0
4.497317530E-1,-1.918050051E0,8.260500431E-1,8.079000473E0
4.522213420E-1,-1.918050051E0,7.900500298E-1,8.160000801E0
4.547110230E-1,-1.887000084E0,8.569500446E-1,8.223000526E0
4.572006970E-1,-1.918050051E0,9.559500217E-1,8.260950089E0
4.596903490E-1,-2.008949995E0,1.092000008E0,8.323050499E0
4.621800070E-1,-2.149950027E0,1.175999999E0,8.344950676E0
4.646697040E-1,-2.169000149E0,1.279050112E0,8.364000320E0
4.671593890E-1,-2.180999994E0,1.363050103E0,8.282999992E0
4.696489250E-1,-2.167050123E0,1.477050066E0,8.138999939E0
4.721385210E-1,-2.197950125E0,1.521000028E0,7.993050575E0
4.746281840E-1,-2.164950132E0,1.576050043E0,7.843950272E0
4.771178270E-1,-2.100000143E0,1.597050071E0,7.636050224E0
4.796075270E-1,-2.083050013E0,1.671000123E0,7.468050480E0
4.820972110E-1,-2.143050194E0,1.690950036E0,7.251000404E0
4.845867560E-1,-2.256000042E0,1.675950050E0,7.087950230E0
4.870763520E-1,-2.341950178E0,1.710000038E0,6.985050201E0
4.895660150E-1,-2.323050022E0,1.650000095E0,6.870000362E0
4.920556580E-1,-2.353950024E0,1.582950115E0,6.706950188E0
4.945453590E-1,-2.409000158E0,1.542000055E0,6.637950420E0
4.970350430E-1,-2.371050119E0,1.486950040E0,6.597000122E0
4.995246160E-1,-2.325000048E0,1.351050019E0,6.505950451E0
5.020142120E-1,-2.293950081E0,1.240050077E0,6.468000412E0
5.045039200E-1,-2.325000048E0,1.116000056E0,6.487050533E0
5.069935950E-1,-2.341950178E0,9.960000515E-1,6.559050083E0
5.094832460E-1,-2.770050049E0,1.018050075E0,7.015950203E0
5.119729050E-1,-3.835950136E0,1.434000015E0,7.885050297E0
5.144624680E-1,-5.493000031E0,2.076000214E0,9.003000259E0
5.169520590E-1,-7.377000332E0,2.869050026E0,9.934950829E0
5.194417670E-1,-8.356050491E0,3.438000202E0,1.016895008E1
5.219314410E-1,-8.458950043E0,3.631950140E0,9.769050598E0
5.244210980E-1,-8.328000069E0,3.711000204E0,9.286050797E0
5.269107560E-1,-8.386950493E0,3.666000128E0,9.243000031E0
5.294004530E-1,-8.789999962E0,3.667950153E0,9.730950356E0
5.318901390E-1,-9.154050827E0,3.762000084E0,1.048305035E1
5.343796980E-1,-9.355050087E0,3.850050211E0,1.099500084E1
5.368692940E-1,-9.349950790E0,3.936000109E0,1.137105083E1
5.393590310E-1,-9.292050362E0,4.024950027E0,1.166295052E1
