"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.335515320E-1,3.031559885E-1,-2.963539958E-1,1.783275008E0
7.385308340E-1,-1.526280046E-1,-8.634299785E-2,1.850613952E0
7.435101890E-1,-5.714070201E-1,1.453060061E-1,1.848692060E0
7.484894340E-1,1.918599941E-2,7.099630237E-1,2.174763918E0
7.534687140E-1,2.981399894E-1,1.187834024E0,2.566884041E0
7.584480400E-1,2.643769979E-1,1.480321050E0,2.630038977E0
7.634273960E-1,1.789010018E-1,1.661991000E0,2.662925959E0
7.684066260E-1,2.804900110E-1,1.103101969E0,1.716498971E0
7.733858850E-1,1.000615954E0,9.515129924E-1,8.714450002E-1
7.783652290E-1,1.716318965E0,7.579460144E-1,4.939199984E-1
7.833444530E-1,2.346350908E0,5.124120116E-1,4.592089951E-1
7.883237120E-1,2.796279907E0,2.199629992E-1,3.166710138E-1
7.933030560E-1,3.022614002E0,-1.556700002E-2,2.204079926E-1
7.982822900E-1,3.150439024E0,-1.393810064E-1,1.239610016E-1
8.032615930E-1,3.200256109E0,-8.867199719E-2,9.928199649E-2
8.082409190E-1,2.851156950E0,-7.524900138E-2,4.404800013E-2
8.132202700E-1,2.289690971E0,-7.594600320E-2,1.211559996E-1
8.181995150E-1,1.774317980E0,-1.170789972E-1,1.029210016E-1
8.231787740E-1,1.263187051E0,-8.482600003E-2,3.978500143E-2
8.281580940E-1,9.041270018E-1,1.388999983E-3,9.568899870E-2
8.331373380E-1,6.732509732E-1,-8.229800314E-2,3.763079941E-1
8.381165960E-1,5.076450109E-1,-7.385899872E-2,8.927500248E-1
8.430959450E-1,2.649709880E-1,-1.885579973E-1,1.214880943E0
8.480751890E-1,3.349199891E-2,-3.687750101E-1,1.370651960E0
8.530544920E-1,-2.699289918E-1,-5.596029758E-1,1.491776943E0
8.580338080E-1,-5.343909860E-1,-8.381670117E-1,1.640826941E0
8.630131640E-1,-7.594450116E-1,-9.796379805E-1,1.803948998E0
8.679924090E-1,-8.637380004E-1,-6.898469925E-1,1.891515970E0
8.729716540E-1,-9.170269966E-1,-7.946659923E-1,2.068689108E0
8.779509980E-1,-8.492320180E-1,-8.621289730E-1,2.076286077E0
8.829302420E-1,-6.407660246E-1,-9.923999906E-1,1.949432015E0
8.879095540E-1,-4.521329999E-1,-1.100157976E0,1.728173971E0
8.928888800E-1,-8.133800328E-2,-1.103368998E0,1.193053961E0
8.978682360E-1,3.747909963E-1,-9.819009900E-1,7.352899909E-1
9.028474810E-1,8.466939926E-1,-1.015195966E0,1.940470040E-1
9.078267400E-1,1.145005941E0,-7.154110074E-1,9.971600026E-2
9.128060840E-1,1.312427998E0,-4.409390092E-1,-3.495280147E-1
9.177853280E-1,1.259156942E0,-1.923670024E-1,-7.932500243E-1
9.227646310E-1,1.203619003E0,1.472100019E-1,-8.794140220E-1
9.277439570E-1,1.224431992E0,3.265840113E-1,-8.260179758E-1
9.327233090E-1,1.028290033E0,5.751670003E-1,-5.756639838E-1
9.377025540E-1,8.504959941E-1,6.734020114E-1,-3.588849902E-1
9.426817930E-1,6.870759726E-1,6.122620106E-1,-4.822599888E-2
9.476611370E-1,7.424269915E-1,2.029999942E-1,2.239069939E-1
9.526403810E-1,9.937220216E-1,-1.662919968E-1,5.839400291E-1
9.576196890E-1,1.277508020E0,-4.535419941E-1,8.379169703E-1
9.625990150E-1,1.563750982E0,-6.260010004E-1,7.746639848E-1
9.675783710E-1,2.160480022E0,-2.961919904E-1,5.403770208E-1
9.725576160E-1,2.117523909E0,-4.136990011E-1,-2.035519928E-1
9.775368750E-1,2.366684914E0,-5.321519971E-1,-4.730089903E-1
9.825162190E-1,2.559849024E0,-5.251169801E-1,2.646189928E-1
9.874954730E-1,2.359467030E0,-6.177459955E-1,1.645269036E0
9.924747310E-1,1.874819040E0,-7.655249834E-1,2.885330915E0
9.974540750E-1,1.520596027E0,-1.086096048E0,3.163693905E0
1.002433319E0,1.473178029E0,-1.214679956E0,2.574667931E0
1.007412623E0,1.536463022E0,-1.198569059E0,1.756253004E0
1.012391949E0,1.569455028E0,-1.166187048E0,1.126304984E0
1.017371308E0,1.343652964E0,-1.076910973E0,9.304999709E-1
1.022350553E0,1.470046997E0,-7.113400102E-1,9.764230251E-1
1.027329857E0,1.014516950E0,-8.576800227E-1,6.145830154E-1
1.032309208E0,8.453029990E-1,-8.479080200E-1,-8.603599668E-2
1.037288564E0,6.198549867E-1,-8.088780046E-1,-9.832850099E-1
1.042267809E0,6.729350090E-1,-6.284480095E-1,-1.762312055E0
1.047247078E0,7.015020251E-1,-3.421060145E-1,-1.584804058E0
1.052226422E0,6.647009850E-1,-3.938999958E-3,-8.803200126E-1
1.057205666E0,6.555730104E-1,1.771389991E-1,-9.514400363E-2
1.062184993E0,3.944010139E-1,5.602400005E-2,7.537170053E-1
1.067164319E0,1.220820025E-1,-2.130780071E-1,1.307054043E0
1.072143675E0,-6.804999709E-2,-6.395180225E-1,1.558704019E0
1.077122915E0,-2.913849950E-1,-8.505920172E-1,1.888403058E0
1.082102219E0,-2.846719921E-1,-8.570600152E-1,2.132141113E0
1.087081545E0,-2.347429991E-1,-6.462829709E-1,2.441844940E0
1.092060772E0,2.634200081E-2,-4.358589947E-1,2.474319935E0
1.097040071E0,2.132399976E-1,-4.086019993E-1,2.070936918E0
