"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.852281300E-1,1.865548968E0,-3.709500134E-1,-2.790009975E-1
8.902078220E-1,1.147040009E0,-8.311100006E-1,3.400779963E-1
8.951875140E-1,4.429050088E-1,-9.426140189E-1,8.792129755E-1
9.001672070E-1,-5.142390132E-1,-8.737940192E-1,1.388928056E0
9.051468890E-1,-1.063941002E0,-1.115304947E0,1.845309019E0
9.101265810E-1,-7.816780210E-1,-1.472167969E0,2.245646000E0
9.151062740E-1,-3.016909957E-1,-1.982823014E0,2.298832893E0
9.200859850E-1,1.179095030E0,-2.348826885E0,2.282635927E0
9.250656770E-1,7.202649713E-1,-2.546737909E0,1.458827972E0
9.300452950E-1,-2.504760027E-1,-1.972502947E0,6.339269876E-1
9.350250670E-1,-8.780710101E-1,-1.211917043E0,1.597879976E-1
9.400046840E-1,-9.154549837E-1,-3.562810123E-1,6.500009894E-1
9.449843750E-1,-1.108831048E0,-6.065239906E-1,2.604340017E-1
9.499640670E-1,-1.508273005E0,-6.161320210E-1,-2.437320054E-1
9.549437590E-1,-1.974894047E0,-5.901299715E-1,-3.776769936E-1
9.599232230E-1,-1.968973041E0,7.704800367E-2,-4.557699859E-1
9.649031540E-1,-6.445379853E-1,-6.758400053E-2,-2.453510016E-1
9.698828480E-1,1.979950070E-1,-1.310880035E-1,-6.948339939E-1
9.748623100E-1,3.837090135E-1,-3.458189964E-1,-9.784020185E-1
9.798422160E-1,6.389060020E-1,-8.087859750E-1,-7.723770142E-1
9.848216790E-1,7.860730290E-1,-1.363070011E0,-4.847800136E-1
9.898013700E-1,6.044899821E-1,-1.534567952E0,-5.952370167E-1
9.947812790E-1,4.315589964E-1,-1.437762976E0,-1.128641009E0
9.997607420E-1,3.575850129E-1,-1.259366989E0,-1.319705963E0
1.004740433E0,2.603969872E-1,-9.661189914E-1,-1.273455977E0
1.009720124E0,1.870619953E-1,-6.869810224E-1,-1.306488991E0
1.014699816E0,3.020600043E-2,-6.582940221E-1,-1.470057964E0
1.019679509E0,-2.597700059E-2,-8.717759848E-1,-1.605363965E0
1.024659201E0,-1.283019930E-1,-1.159770966E0,-1.770758986E0
1.029638893E0,-3.755260110E-1,-1.294536948E0,-1.932271004E0
1.034618511E0,-5.522909760E-1,-1.294716954E0,-1.855821967E0
1.039598221E0,-7.778750062E-1,-1.403661966E0,-1.611495972E0
1.044577913E0,-1.006364942E0,-1.217833996E0,-1.427827954E0
