"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.694703380E-1,1.333760023E-1,1.217349991E-1,-4.987480044E-1
6.744495500E-1,-6.657300144E-2,1.497209966E-1,-3.261939883E-1
6.794287060E-1,-1.774919927E-1,1.363690048E-1,-1.453049928E-1
6.844077780E-1,-2.840990126E-1,1.934729964E-1,-8.078200370E-2
6.893868570E-1,-3.028509915E-1,1.486549973E-1,5.322099850E-2
6.943659340E-1,-3.697879910E-1,2.331749946E-1,2.943100035E-1
6.993449960E-1,-4.039579928E-1,3.103150129E-1,4.159420133E-1
7.043241170E-1,-4.214760065E-1,3.557020128E-1,5.325099826E-1
7.093032210E-1,-4.015269876E-1,3.525339961E-1,6.427670121E-1
7.142823030E-1,-3.936380148E-1,2.760219872E-1,6.013619900E-1
7.192613810E-1,-2.621090114E-1,1.447370052E-1,6.794450283E-1
7.242404580E-1,-2.003339976E-1,7.982199639E-2,7.344509959E-1
7.292195350E-1,-9.654200077E-2,-1.611199975E-2,7.616199851E-1
7.341986120E-1,-3.314499930E-2,-6.072600186E-2,7.486630082E-1
7.391776890E-1,3.579000011E-2,-6.728000008E-3,8.005459905E-1
7.441568910E-1,1.754709929E-1,-1.281700004E-2,1.001078010E0
7.491360470E-1,2.493039966E-1,-1.128759980E-1,8.300600052E-1
7.541151380E-1,2.992550135E-1,-2.774510086E-1,7.586629987E-1
7.590941940E-1,3.642159998E-1,-4.815860093E-1,9.784569740E-1
7.640732710E-1,4.667589962E-1,-5.829409957E-1,1.025199056E0
7.690523920E-1,5.395820141E-1,-6.321219802E-1,9.307109714E-1
7.740314550E-1,5.460749865E-1,-5.628190041E-1,8.904309869E-1
7.790105550E-1,4.735389948E-1,-4.611850083E-1,8.410519958E-1
7.839896550E-1,3.401130140E-1,-3.001689911E-1,6.665930152E-1
7.889687270E-1,1.210789979E-1,-7.228100300E-2,4.232630134E-1
7.939478050E-1,-3.485670090E-1,1.749929935E-1,-5.016199872E-2
7.989268820E-1,-7.742620111E-1,4.691540003E-1,-5.807390213E-1
8.039060770E-1,-1.144881964E0,8.251690269E-1,-9.979709983E-1
8.088852330E-1,-1.394695997E0,1.122527003E0,-1.495416999E0
8.138643100E-1,-1.531749964E0,1.390946031E0,-1.492141962E0
8.188433900E-1,-1.525308967E0,1.621093035E0,-1.524461985E0
8.238224670E-1,-1.416944027E0,1.586544991E0,-1.836186051E0
8.288015490E-1,-1.196864009E0,1.353029966E0,-2.057168961E0
8.337806260E-1,-1.018517971E0,1.049059033E0,-1.777490020E0
8.387597030E-1,-8.280979991E-1,7.825250030E-1,-1.140236974E0
8.437388240E-1,-7.027199864E-1,5.659229755E-1,-4.624029994E-1
8.487179280E-1,-7.706670165E-1,4.608060122E-1,2.149000019E-2
8.536970100E-1,-7.882239819E-1,5.310559869E-1,8.509100229E-2
8.586760690E-1,-7.101839781E-1,6.827279925E-1,-1.708849967E-1
8.636551450E-1,-5.348320007E-1,8.937720060E-1,-7.127410173E-1
8.686342160E-1,-2.960320115E-1,1.018777013E0,-9.584349990E-1
8.736134280E-1,-1.779899932E-2,1.138142943E0,-1.014050007E0
8.785924500E-1,1.725189984E-1,1.050552964E0,-1.025576949E0
8.835715770E-1,2.858900130E-1,8.082169890E-1,-9.303709865E-1
8.885507230E-1,3.673940003E-1,4.646179974E-1,-7.546290159E-1
8.935298120E-1,5.952979922E-1,1.475549936E-1,-4.124749899E-1
8.985089100E-1,8.239219785E-1,-2.024939954E-1,2.079129964E-1
9.034879870E-1,1.028921962E0,-3.756040037E-1,2.973729968E-1
9.084671080E-1,1.018533945E0,-5.150539875E-1,9.739009738E-1
9.134462170E-1,8.109760284E-1,-3.496499956E-1,1.815490961E0
9.184252980E-1,4.022189975E-1,-1.108260006E-1,1.610365033E0
9.234043760E-1,1.206170022E-1,1.383900046E-1,1.863384962E0
9.283834660E-1,6.312000006E-2,2.571659982E-1,1.759075046E0
9.333626780E-1,-2.034389973E-1,5.534110069E-1,1.597386956E0
9.383416990E-1,-4.394519925E-1,9.070879817E-1,1.271494985E0
9.433208410E-1,-5.946769714E-1,1.236976027E0,1.112514019E0
9.482999870E-1,-5.975019932E-1,1.177206039E0,1.011469960E0
9.532790760E-1,-3.270969987E-1,8.295999765E-1,1.018542051E0
9.582581460E-1,2.481799945E-2,3.604579866E-1,1.012825012E0
9.632372230E-1,2.605350018E-1,4.654899985E-2,1.003774047E0
9.682163570E-1,4.105539918E-1,-1.288619936E-1,9.327999949E-1
9.731954600E-1,4.904299974E-1,-1.621730030E-1,9.421399832E-1
9.781745420E-1,5.878959894E-1,-6.350400299E-2,7.492229939E-1
9.831536250E-1,7.716410160E-1,1.433440000E-1,3.080160022E-1
9.881327020E-1,8.348109722E-1,2.720629871E-1,-2.388350070E-1
9.931117790E-1,8.799570203E-1,4.081510007E-1,-7.193899751E-1
9.980908470E-1,3.210380077E-1,7.737089992E-1,-1.064280987E0
1.003069924E0,-2.968510091E-1,9.996970296E-1,-8.325570226E-1
1.008049136E0,-4.497449994E-1,9.415079951E-1,-9.773650169E-1
1.013028287E0,-3.572059870E-1,7.529900074E-1,-9.930059910E-1
1.018007378E0,-2.288389951E-1,4.250940084E-1,-9.011579752E-1
1.022986457E0,-1.852599978E-1,2.617509961E-1,-7.823259830E-1
1.027965534E0,-1.602018952E0,1.078400016E0,-1.751054049E0
1.032944611E0,-2.424799949E-1,2.314369977E-1,-1.011806965E0
1.037923688E0,3.977259994E-1,3.899379969E-1,-8.430020213E-1
1.042902779E0,4.688389897E-1,4.065839946E-1,-8.771219850E-1
1.047881900E0,6.117499992E-2,3.999499977E-1,-3.719429970E-1
1.052861004E0,-5.170980096E-1,4.456680119E-1,-2.577759922E-1
1.057840091E0,-7.343590260E-1,2.780329883E-1,-3.475649953E-1
1.062819169E0,-8.223710060E-1,3.597260118E-1,-3.600949943E-1
